CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
808513105,SCHW,SCHWAB CHARLES CORP,117392,117392,6.15M,6.15M,NEW,4.6%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,28485,9975,10.19M,3.57M,+53.9%,7.7%
03831W108,APP,APPLOVIN CORP,953787,199646,15.02M,3.14M,+26.5%,11.4%
698884103,PAR,PAR TECHNOLOGY CORP,462217,0,15.7M,0,NO CHANGE,11.9%
03783C100,APPF,APPFOLIO INC,115678,0,14.4M,0,NO CHANGE,10.9%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,223043,0,13.97M,0,NO CHANGE,10.6%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,131089,0,10.76M,0,NO CHANGE,8.1%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARENT,424209,-13300,9.66M,-302.84K,-3%,7.3%
00508Y102,AYI,ACUITY BRANDS INC,87600,-8385,16.01M,-1.53M,-8.7%,12.1%
58985J105,MLNK,MERIDIANLINK INC,878287,-142046,15.19M,-2.46M,-13.9%,11.5%
09239B109,BL,BLACKLINE INC,77430,-51835,5.2M,-3.48M,-40.1%,3.9%
Total,,,,,132.24M,5.09M,+4.8%,100%
