CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,485830,167900,134.95M,46.64M,+52.8%,30.7%
594918104,MSFT,MICROSOFT CORP,126600,126600,36.5M,36.5M,NEW,8.3%
02079K305,GOOGL,ALPHABET INC,231400,231400,24M,24M,NEW,5.5%
91332U101,U,UNITY SOFTWARE INC,383200,383200,12.43M,12.43M,NEW,2.8%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,3972640,0,153.38M,0,NO CHANGE,34.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,163350,0,15.19M,0,NO CHANGE,3.5%
500767306,KWEB,KRANESHARES TR,15600,0,486.56K,0,NO CHANGE,0.11%
01609W102,BABA,ALIBABA GROUP HLDG LTD,4750,0,485.36K,0,NO CHANGE,0.11%
91688F104,UPWK,UPWORK INC,0,-17100,0,-178.52K,CLOSE,0%
22160K105,COST,COSTCO WHSL CORP NEW,0,-450,0,-205.43K,CLOSE,0%
90353T100,UBER,UBER TECHNOLOGIES INC,0,-9000,0,-222.57K,CLOSE,0%
64110W102,NTES,NETEASE INC,0,-3200,0,-232.42K,CLOSE,0%
29786A106,ETSY,ETSY INC,0,-1950,0,-233.57K,CLOSE,0%
931142103,WMT,WALMART INC,0,-1800,0,-255.22K,CLOSE,0%
05278C107,ATHM,AUTOHOME INC,487800,-24300,16.33M,-813.32K,-4.7%,3.7%
722304102,PDD,PDD HOLDINGS INC,89150,-11700,6.77M,-888.03K,-11.6%,1.5%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,0,-40420,0,-13.6M,CLOSE,0%
66981J102,MNSO,MINISO GROUP HLDG LTD,2222100,-2139700,39.42M,-37.96M,-49.1%,9%
Total,,,,,439.95M,64.98M,+22.9%,100%
