CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
79466L302,CRM,SALESFORCE INC,3486309,2926088,696.49M,584.57M,+522.3%,11.3%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,2249141,2249141,300.53M,300.53M,NEW,4.9%
45765U103,NSIT,INSIGHT ENTERPRISES INC,4511116,89165,644.91M,12.75M,+2%,10.5%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,13437070,0,888.46M,0,NO CHANGE,14.5%
12504L109,CBRE,CBRE GROUP INC,9234964,0,672.4M,0,NO CHANGE,10.9%
02217A102,AMPS,ALTUS POWER INC,4017608,0,22.02M,0,NO CHANGE,0.36%
650111107,NYT,NEW YORK TIMES CO,13410554,-235558,521.4M,-9.16M,-1.7%,8.5%
48251W104,KKR,KKR & CO INC,20535233,-3167278,1.08B,-166.35M,-13.4%,17.6%
501889208,LKQ,LKQ CORP,0,-6052751,0,-323.28M,CLOSE,0%
337738108,FISV,FISERV INC,11647776,-3000000,1.32B,-339.09M,-20.5%,21.4%
Total,,,,,6.14B,59.98M,+1.1%,100%
