CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25434V609,DFAT,DIMENSIONAL ETF TRUST,155606,83420,6.92M,3.71M,+115.6%,9.8%
25434V708,DFAC,DIMENSIONAL ETF TRUST,515595,40992,13.14M,1.04M,+8.6%,18.5%
25434V799,DFIC,DIMENSIONAL ETF TRUST,32878,32878,791.22K,791.22K,NEW,1.1%
09077J107,,BIRD GLOBAL INC,2451732,2451732,686.24K,686.24K,NEW,0.97%
45409F827,MMIT,INDEXIQ ACTIVE ETF TR,92547,14735,2.28M,362.33K,+18.9%,3.2%
025072349,AVLV,AMERICAN CENTY ETF TR,14361,5540,733.99K,283.15K,+62.8%,1%
25434V104,DFAU,DIMENSIONAL ETF TRUST,9804,9804,282.06K,282.06K,NEW,0.4%
025072885,AVUS,AMERICAN CENTY ETF TR,33855,3393,2.4M,240.49K,+11.1%,3.4%
808524847,SCHH,SCHWAB STRATEGIC TR,176421,12107,3.44M,236.09K,+7.4%,4.9%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1266494,26203,10.7M,221.42K,+2.1%,15.1%
025072364,AVIV,AMERICAN CENTY ETF TR,29334,4023,1.41M,193.87K,+15.9%,2%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,74903,4250,3.04M,172.42K,+6%,4.3%
025072703,AVDE,AMERICAN CENTY ETF TR,26340,2656,1.5M,151.47K,+11.2%,2.1%
025072877,AVUV,AMERICAN CENTY ETF TR,15396,1683,1.14M,124.64K,+12.3%,1.6%
25434V203,DFAI,DIMENSIONAL ETF TRUST,12911,3476,347.96K,93.68K,+36.8%,0.49%
464286475,EEMS,ISHARES INC,39774,1840,2M,92.69K,+4.9%,2.8%
464286533,EEMV,ISHARES INC,12204,1353,665.97K,73.83K,+12.5%,0.94%
808524102,SCHB,SCHWAB STRATEGIC TR,7095,502,339.51K,24.02K,+7.6%,0.48%
191216100,KO,COCA COLA CO,12579,275,780.26K,17.06K,+2.2%,1.1%
88160R101,TSLA,TESLA INC,14745,0,3.06M,0,NO CHANGE,4.3%
770700102,HOOD,ROBINHOOD MKTS INC,130524,0,1.27M,0,NO CHANGE,1.8%
00827B106,AFRM,AFFIRM HLDGS INC,91318,0,1.03M,0,NO CHANGE,1.5%
577096100,MTTR,MATTERPORT INC,373413,0,1.02M,0,NO CHANGE,1.4%
30303M102,META,META PLATFORMS INC,3782,0,801.56K,0,NO CHANGE,1.1%
68373J104,LPRO,OPEN LENDING CORP,107000,0,753.28K,0,NO CHANGE,1.1%
G6683N103,NU,NU HLDGS LTD,141534,0,673.7K,0,NO CHANGE,0.95%
464288521,USRT,ISHARES TR,9449,0,476.23K,0,NO CHANGE,0.67%
46434V647,REET,ISHARES TR,19950,0,457.45K,0,NO CHANGE,0.64%
114082209,ERNA,ETERNA THERAPEUTICS INC,94375,0,320.88K,0,NO CHANGE,0.45%
888787108,TOST,TOAST INC,15346,0,272.39K,0,NO CHANGE,0.38%
75629V104,RXRX,RECURSION PHARMACEUTICALS IN,14219,0,94.84K,0,NO CHANGE,0.13%
00835Q103,AEVA,AEVA TECHNOLOGIES INC,10364,0,12.33K,0,NO CHANGE,0.02%
92203C303,VUSB,VANGUARD BD INDEX FDS,39366,-30,1.94M,-1.48K,-0.1%,2.7%
21077C107,,CONTEXTLOGIC INC,58258,-22036,25.97K,-9.82K,-27.4%,0.04%
921946406,VYM,VANGUARD WHITEHALL FDS,28427,-855,3M,-90.2K,-2.9%,4.2%
922908629,VO,VANGUARD INDEX FDS,5830,-529,1.23M,-111.58K,-8.3%,1.7%
09352U108,BLND,BLEND LABS INC,651477,-210755,649K,-209.95K,-24.4%,0.92%
91332U101,U,UNITY SOFTWARE INC,21500,-31623,697.46K,-1.03M,-59.5%,0.98%
009066101,ABNB,AIRBNB INC,0,-19756,0,-1.69M,CLOSE,0%
922908744,VTV,VANGUARD INDEX FDS,3925,-27700,542.08K,-3.83M,-87.6%,0.76%
Total,,,,,70.92M,1.84M,+2.9%,100%
