CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46090E103,QQQ,INVESCO QQQ TR,479749,479749,153.97M,153.97M,NEW,26%
67066G104,NVDA,NVIDIA CORPORATION,168989,168989,46.94M,46.94M,NEW,7.9%
46625H100,JPM,JPMORGAN CHASE & CO,283392,283392,36.93M,36.93M,NEW,6.2%
47215P106,JD,JD.COM INC,488015,488015,21.42M,21.42M,NEW,3.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,167576,167576,17.12M,17.12M,NEW,2.9%
74347X831,TQQQ,PROSHARES TR,612135,419114,17.3M,11.84M,+217.1%,2.9%
25460E869,SPDN,DIREXION SHS ETF TR,749942,749942,11.62M,11.62M,NEW,2%
64110L106,NFLX,NETFLIX INC,29846,29846,10.31M,10.31M,NEW,1.7%
78463V107,GLD,SPDR GOLD TR,55205,55205,10.11M,10.11M,NEW,1.7%
056752108,BIDU,BAIDU INC,61445,61445,9.27M,9.27M,NEW,1.6%
62914V106,NIO,NIO INC,829710,829710,8.72M,8.72M,NEW,1.5%
92189H607,OIH,VANECK ETF TRUST,26028,26028,7.21M,7.21M,NEW,1.2%
91324P102,UNH,UNITEDHEALTH GROUP INC,11587,11587,5.48M,5.48M,NEW,0.93%
025816109,AXP,AMERICAN EXPRESS CO,32952,32952,5.44M,5.44M,NEW,0.92%
722304102,PDD,PDD HOLDINGS INC,51198,51198,3.89M,3.89M,NEW,0.66%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,29061,29061,3.81M,3.81M,NEW,0.64%
573874104,MRVL,MARVELL TECHNOLOGY INC,68853,68853,2.98M,2.98M,NEW,0.5%
60770K107,MRNA,MODERNA INC,16384,16384,2.52M,2.52M,NEW,0.43%
02079K305,GOOGL,ALPHABET INC,24130,24130,2.5M,2.5M,NEW,0.42%
253393102,DKS,DICKS SPORTING GOODS INC,17059,17059,2.42M,2.42M,NEW,0.41%
74347R214,BIB,PROSHARES TR,44244,44244,2.4M,2.4M,NEW,0.41%
254709108,DFS,DISCOVER FINL SVCS,23924,23924,2.36M,2.36M,NEW,0.4%
74347G390,SRTY,PROSHARES TR,46621,46621,2.24M,2.24M,NEW,0.38%
912318300,,UNITED STS NAT GAS FD LP,649626,320586,4.51M,2.22M,+97.4%,0.76%
00751Y106,AAP,ADVANCE AUTO PARTS INC,17668,17668,2.15M,2.15M,NEW,0.36%
907818108,UNP,UNION PAC CORP,10641,10641,2.14M,2.14M,NEW,0.36%
742718109,PG,PROCTER AND GAMBLE CO,13815,13815,2.05M,2.05M,NEW,0.35%
72352L106,PINS,PINTEREST INC,153019,72469,4.17M,1.98M,+90%,0.71%
910047109,UAL,UNITED AIRLS HLDGS INC,43866,43866,1.94M,1.94M,NEW,0.33%
23804L103,DDOG,DATADOG INC,25681,25681,1.87M,1.87M,NEW,0.32%
549498103,LCID,LUCID GROUP INC,222911,222911,1.79M,1.79M,NEW,0.3%
654106103,NKE,NIKE INC,14467,14467,1.77M,1.77M,NEW,0.3%
30212P303,EXPE,EXPEDIA GROUP INC,17913,17913,1.74M,1.74M,NEW,0.29%
983134107,WYNN,WYNN RESORTS LTD,15382,15382,1.72M,1.72M,NEW,0.29%
90274D382,MLPB,UBS AG LONDON BRANCH,130236,87136,2.48M,1.66M,+202.2%,0.42%
291011104,EMR,EMERSON ELEC CO,19057,19057,1.66M,1.66M,NEW,0.28%
81369Y407,XLY,SELECT SECTOR SPDR TR,11097,11097,1.66M,1.66M,NEW,0.28%
74347R735,RXL,PROSHARES TR,19011,19011,1.62M,1.62M,NEW,0.27%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,185346,185346,1.62M,1.62M,NEW,0.27%
