CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
19260Q107,COIN,Coinbase Global Inc,11776015,2586742,795.71M,174.79M,+28.1%,5.5%
88160R101,TSLA,Tesla Inc,5439635,814163,1.13B,168.91M,+17.6%,7.8%
852234103,XYZ,Block Inc,10470931,1467630,718.83M,100.75M,+16.3%,4.9%
91332U101,U,Unity Software Inc,12307660,1335347,399.26M,43.32M,+12.2%,2.7%
87918A105,TDOC,Teladoc Health Inc,20584180,1655740,533.13M,42.88M,+8.7%,3.7%
82509L107,SHOP,Shopify Inc,13985791,706688,670.48M,33.88M,+5.3%,4.6%
37611X100,DNA.MX,Ginkgo Bioworks Holdings Inc,164756985,20372918,219.13M,27.1M,+14.1%,1.5%
771049103,RBLX,ROBLOX Corp,9026480,561670,406.01M,25.26M,+6.6%,2.8%
77543R102,ROKU,Roku Inc,12483431,368450,821.66M,24.25M,+3%,5.6%
770700102,HOOD,Robinhood Markets Inc,31734313,2488889,308.14M,24.17M,+8.5%,2.1%
69404D108,PACB,Pacific Biosciences of Califor,27753679,2061998,321.39M,23.88M,+8%,2.2%
461202103,INTU,Intuit Inc,71636,42661,31.94M,19.02M,+147.2%,0.22%
98980L101,ZM,Zoom Video Communications Inc,10867033,251142,802.42M,18.54M,+2.4%,5.5%
157085101,CERS,Cerus Corp,22100119,6236735,65.64M,18.52M,+39.3%,0.45%
007903107,AMD,Advanced Micro Devices Inc,186677,186677,18.3M,18.3M,NEW,0.13%
45826J105,NTLA,Intellia Therapeutics Inc,9837166,416384,366.63M,15.52M,+4.4%,2.5%
90364P105,PATH,UiPath Inc,44891966,837124,788.3M,14.7M,+1.9%,5.4%
20451W101,CMPS,Compass Pathways Plc,2540087,1308996,25.22M,13M,+106.3%,0.17%
72352L106,PINS,Pinterest Inc,465460,465460,12.69M,12.69M,NEW,0.09%
594918104,MSFT,Microsoft Corp,68063,41391,19.62M,11.93M,+155.2%,0.13%
07373V105,BEAM,Beam Therapeutics Inc,8573429,360298,262.52M,11.03M,+4.4%,1.8%
090043100,BILL,BILL Holdings Inc,276511,118273,22.44M,9.6M,+74.7%,0.15%
M5216V106,GLBE,Global-e Online Ltd,1177763,239883,37.96M,7.73M,+25.6%,0.26%
H17182108,CRSP,CRISPR Therapeutics AG,7990188,160256,361.4M,7.25M,+2%,2.5%
90184D100,TWST,Twist Bioscience Corp,7179112,478257,108.26M,7.21M,+7.1%,0.74%
83444K105,,SomaLogic Inc,11613609,2553381,29.61M,6.51M,+28.2%,0.2%
46185L103,,Invitae Corp,31331341,4258497,42.3M,5.75M,+15.7%,0.29%
880770102,TER,Teradyne Inc,608429,53391,65.41M,5.74M,+9.6%,0.45%
14167L103,CDNA,CareDx Inc,6799439,611257,62.15M,5.59M,+9.9%,0.43%
G65163100,JOBY,Joby Aviation Inc,2307508,1053862,10.01M,4.57M,+84.1%,0.07%
00437E102,ACCD,Accolade Inc,5738712,279796,82.52M,4.02M,+5.1%,0.57%
92259N104,,Velo3D Inc,11655332,1565643,26.46M,3.55M,+15.5%,0.18%
