CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
82028K200,,SHAW COMMUNICATIONS INC-B,2022700,712400,60.5M,21.31M,+54.4%,29.3%
683715106,OTEX,OPEN TEXT CORP,569400,274400,21.95M,10.58M,+93%,10.6%
89679M104,TFPM,TRIPLE FLAG PRECIOUS MET-W/I,700000,700000,10.46M,10.46M,NEW,5.1%
015857105,AQN,ALGONQUIN POWER & UTILITIES,1065000,1065000,8.95M,8.95M,NEW,4.3%
496902404,KGC,KINROSS GOLD CORP,1700000,1700000,8.01M,8.01M,NEW,3.9%
74022D407,PDS,PRECISION DRILLING CORP,149500,149500,7.69M,7.69M,NEW,3.7%
29250N105,ENB,ENBRIDGE INC,150000,150000,5.72M,5.72M,NEW,2.8%
15101Q108,,CELESTICA INC,346224,346224,4.47M,4.47M,NEW,2.2%
G16252101,BIP,BROOKFIELD INFRASTRUCTURE PA,527950,127950,17.83M,4.32M,+32%,8.6%
53680Q207,,LITHIUM AMERICAS CORP,282000,162000,6.14M,3.53M,+135%,3%
775109200,RCI,ROGERS COMMUNICATIONS INC,338500,50000,15.69M,2.32M,+17.3%,7.6%
878742204,TECK,TECK RESOURCES LTD-CLS B,223335,3335,8.15M,121.73K,+1.5%,3.9%
04916EAB0,,ATLANTICA JERSEY LTD,50000,50000,51.12K,51.12K,NEW,0.02%
706327103,PBA,PEMBINA PIPELINE,170000,0,5.51M,0,NO CHANGE,2.7%
292766102,,ENERPLUS CORP,296000,0,4.27M,0,NO CHANGE,2.1%
278700109,,EBET INC,0,-162731,0,-103K,CLOSE,0%
82509L107,SHOP,SHOPIFY INC - CLASS A,80000,-10000,3.84M,-479.4K,-11.1%,1.9%
784730103,SSRM,SSR MINING INC,0,-65000,0,-1.02M,CLOSE,0%
G16258108,BEP,BROOKFIELD RENEWABLE PARTNER,150000,-46000,4.73M,-1.45M,-23.5%,2.3%
66516W115,,NORTHERN GENESIS ACQUISITI-A,0,-275000,0,-2.76M,CLOSE,0%
11284V105,BEPC.TO,BROOKFIELD RENEWABLE CORP-A,0,-167600,0,-4.62M,CLOSE,0%
767744105,,RITCHIE BROS AUCTIONEERS,0,-100000,0,-5.78M,CLOSE,0%
008474108,AEM,AGNICO EAGLE MINES LTD,100000,-131500,5.1M,-6.7M,-56.8%,2.5%
89346D107,TAC,TRANSALTA CORP,849400,-942300,7.43M,-8.25M,-52.6%,3.6%
66516W107,,NORTHERN GENESIS ACQUISITI-A,0,-1100000,0,-11.04M,CLOSE,0%
Total,,,,,206.47M,45.31M,+29.2%,100%
