CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
023135106,AMZN,AMAZON COM INC,275000,105000,28.4M,10.85M,+61.8%,4.1%
25809K105,DASH,DOORDASH INC,855000,130000,54.34M,8.26M,+17.9%,7.9%
888787108,TOST,TOAST INC,9688367,90000,171.97M,1.6M,+0.9%,25%
22266T109,CPNG,COUPANG INC,8937768,0,143M,0,NO CHANGE,20.8%
146869102,CVNA,CARVANA CO,7370124,0,72.15M,0,NO CHANGE,10.5%
81141R100,SE,SEA LTD,756942,0,65.51M,0,NO CHANGE,9.5%
91688F104,UPWK,UPWORK INC,2990000,0,33.85M,0,NO CHANGE,4.9%
98954M200,Z,ZILLOW GROUP INC,29511,0,1.31M,0,NO CHANGE,0.19%
98954M101,ZG,ZILLOW GROUP INC,27901,0,1.22M,0,NO CHANGE,0.18%
83542D102,,SONDER HOLDINGS INC,1002110,0,758.7K,0,NO CHANGE,0.11%
650111107,NYT,NEW YORK TIMES CO,710000,-10000,27.6M,-388.8K,-1.4%,4%
G2007L105,,CAZOO GROUP LTD,0,-3048472,0,-478K,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,230000,-6000,35.49M,-925.74K,-2.5%,5.2%
G4R20B107,INTR,INTER & CO INC,0,-515076,0,-1.22M,CLOSE,0%
83200N103,SMAR,SMARTSHEET INC,185000,-65000,8.84M,-3.11M,-26%,1.3%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,250000,-117476,15.66M,-7.36M,-32%,2.3%
79589L106,IOT,SAMSARA INC,1363027,-2447636,26.88M,-48.27M,-64.2%,3.9%
Total,,,,,687M,-41.04M,-6.9%,100%
