CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,8567,5262,8.34M,5.12M,+159.2%,6.5%
78442P106,SLM,SLM CORP,419950,369050,5.2M,4.57M,+725%,4%
66405S100,NBN,NORTHEAST BK LEWISTON ME,116395,116395,3.92M,3.92M,NEW,3%
041356205,,ARLINGTON ASSET INVST CORP,639800,548203,1.83M,1.57M,+598.5%,1.4%
957638109,WAL,WESTERN ALLIANCE BANCORP,103000,27543,3.66M,978.88K,+36.5%,2.8%
58958P104,MRBK,MERIDIAN CORPORATION,116612,58306,1.47M,734.66K,+100%,1.1%
92828Q109,VRTS,VIRTUS INVT PARTNERS INC,20175,2026,3.84M,385.73K,+11.2%,3%
33751L105,MYFW,FIRST WESTN FINL INC,26000,13534,514.8K,267.97K,+108.6%,0.4%
83600C103,SOHO,SOTHERLY HOTELS INC,877356,67106,1.75M,133.88K,+8.3%,1.4%
67109R109,OPBK,OP BANCORP,112000,9922,997.92K,88.41K,+9.7%,0.77%
29667J101,ESQ,ESQUIRE FINL HLDGS INC,72197,1937,2.82M,75.74K,+2.8%,2.2%
12326C105,BFST,BUSINESS FIRST BANCSHARES IN,31285,3075,535.91K,52.67K,+10.9%,0.42%
20786W107,CNOB,CONNECTONE BANCORP INC,71094,2529,1.26M,44.71K,+3.7%,0.97%
496719105,KINS,KINGSTONE COS INC,369105,26858,493.27K,35.89K,+7.8%,0.38%
75605Y106,HOUS,ANYWHERE REAL ESTATE INC,788015,4437,4.16M,23.43K,+0.6%,3.2%
68268W103,OMF,ONEMAIN HLDGS INC,123599,600,4.58M,22.25K,+0.5%,3.6%
912909108,X,UNITED STATES STL CORP NEW,17250,250,450.23K,6.53K,+1.5%,0.35%
48249T106,KIO,KKR INCOME OPPORTUNITIES FD,27541,345,302.4K,3.79K,+1.3%,0.23%
46817M107,JXN,JACKSON FINANCIAL INC,178500,0,6.68M,0,NO CHANGE,5.2%
318672706,FBP,FIRST BANCORP P R,502420,0,5.74M,0,NO CHANGE,4.4%
14316J108,CG,CARLYLE GROUP INC,174475,0,5.42M,0,NO CHANGE,4.2%
05465C100,AX,AXOS FINANCIAL INC,106080,0,3.92M,0,NO CHANGE,3%
89832Q109,TFC,TRUIST FINL CORP,67099,0,2.29M,0,NO CHANGE,1.8%
06738E204,BCS,BARCLAYS PLC,313535,0,2.25M,0,NO CHANGE,1.7%
03076C106,AMP,AMERIPRISE FINL INC,6825,0,2.09M,0,NO CHANGE,1.6%
108621103,BWB,BRIDGEWATER BANCSHARES INC,163425,0,1.77M,0,NO CHANGE,1.4%
317585404,FISI,FINANCIAL INSTNS INC,87043,0,1.68M,0,NO CHANGE,1.3%
947890109,WBS,WEBSTER FINL CORP,37400,0,1.47M,0,NO CHANGE,1.1%
25432X102,DCOM,DIME CMNTY BANCSHARES INC,51451,0,1.17M,0,NO CHANGE,0.91%
126128107,CCNE,CNB FINL CORP PA,58017,0,1.11M,0,NO CHANGE,0.86%
320557101,INBK,FIRST INTERNET BANCORP,58790,0,978.85K,0,NO CHANGE,0.76%
46137V308,PKW,INVESCO EXCHANGE TRADED FD T,9325,0,793.28K,0,NO CHANGE,0.61%
78467Y107,MDY,SPDR S&P MIDCAP 400 ETF TR,1607,0,736.66K,0,NO CHANGE,0.57%
319390100,FBIZ,FIRST BUSINESS FINL SVCS INC,23850,0,727.66K,0,NO CHANGE,0.56%
760416107,FRBKQ,REPUBLIC FIRST BANCORP INC,531070,0,722.25K,0,NO CHANGE,0.56%
07279B104,BAFN,BAYFIRST FINANCIAL CORP,35250,0,547.43K,0,NO CHANGE,0.42%
913290102,UNTY,UNITY BANCORP INC,23305,0,531.59K,0,NO CHANGE,0.41%
92826C839,V,VISA INC,2286,0,515.4K,0,NO CHANGE,0.4%
464287630,IWN,ISHARES TR,3380,0,463.13K,0,NO CHANGE,0.36%
30303M102,META,META PLATFORMS INC,2030,0,430.24K,0,NO CHANGE,0.33%
934423104,WBD,WARNER BROS DISCOVERY INC,26500,0,400.15K,0,NO CHANGE,0.31%
87165B103,SYF,SYNCHRONY FINANCIAL,13210,0,384.15K,0,NO CHANGE,0.3%
517834107,LVS,LAS VEGAS SANDS CORP,6000,0,344.7K,0,NO CHANGE,0.27%
86722A103,SXC,SUNCOKE ENERGY INC,36022,0,323.48K,0,NO CHANGE,0.25%
174610105,CFG,CITIZENS FINL GROUP INC,10000,0,303.7K,0,NO CHANGE,0.24%
928563402,,VMWARE INC,1762,0,219.99K,0,NO CHANGE,0.17%
032037111,,AMPCO-PITTSBURG CORP,392000,0,215.59K,0,NO CHANGE,0.17%
92936U109,WPC,WP CAREY INC,2660,0,206.02K,0,NO CHANGE,0.16%
69346J106,GHY,PGIM GLOBAL HIGH YIELD FD FO,15600,0,171.13K,0,NO CHANGE,0.13%
585464100,MLCO,MELCO RESORTS AND ENTMNT LTD,12000,0,152.76K,0,NO CHANGE,0.12%
258622109,DSL,DOUBLELINE INCOME SOLUTIONS,11450,0,130.19K,0,NO CHANGE,0.1%
302462106,,FG GROUP HOLDINGS INC,35133,0,70.62K,0,NO CHANGE,0.05%
05070N103,,AUDACY INC,68000,0,9.16K,0,NO CHANGE,<.01%
733174700,BPOP,POPULAR INC,11000,-700,631.51K,-40.19K,-6%,0.49%
46137V357,RSP,INVESCO EXCHANGE TRADED FD T,18900,-375,2.73M,-54.23K,-1.9%,2.1%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,0,-3490,0,-262.41K,CLOSE,0%
92645B103,VCTR,VICTORY CAP HLDGS INC,176375,-18000,5.16M,-526.86K,-9.3%,4%
67103X102,OFG,OFG BANCORP,220065,-22110,5.49M,-551.42K,-9.1%,4.3%
023139884,OSG,AMBAC FINL GROUP INC,140935,-43482,2.18M,-673.1K,-23.6%,1.7%
70932M107,PFSI,PENNYMAC FINL SVCS INC NEW,89225,-13200,5.32M,-786.85K,-12.9%,4.1%
63938C108,NAVI,NAVIENT CORPORATION,259560,-68340,4.15M,-1.09M,-20.8%,3.2%
00123Q104,AGNC,AGNC INVT CORP,0,-116300,0,-1.2M,CLOSE,0%
695263103,,PACWEST BANCORP DEL,0,-60000,0,-1.38M,CLOSE,0%
26817Q886,DX,DYNEX CAP INC,0,-131600,0,-1.67M,CLOSE,0%
629209305,NMIH,NMI HLDGS INC,160322,-83624,3.58M,-1.87M,-34.3%,2.8%
700517105,PK,PARK HOTELS & RESORTS INC,0,-263400,0,-3.11M,CLOSE,0%
37247D106,GNW,GENWORTH FINL INC,1731975,-621600,8.69M,-3.12M,-26.4%,6.7%
Total,,,,,129.04M,1.7M,+1.2%,100%
