CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,37616,24033,5.3M,3.39M,+176.9%,4.3%
40171V100,GWRE,GUIDEWIRE SOFTWARE INC,365831,35395,30.02M,2.9M,+10.7%,24.6%
893641100,TDG,TRANSDIGM GROUP INC,43256,0,31.88M,0,NO CHANGE,26.2%
650111107,NYT,NEW YORK TIMES CO,335588,0,13.05M,0,NO CHANGE,10.7%
146869102,CVNA,CARVANA CO,187350,0,1.83M,0,NO CHANGE,1.5%
88023U101,SGI,TEMPUR SEALY INTL INC,422446,-42133,16.68M,-1.66M,-9.1%,13.7%
594918104,MSFT,MICROSOFT CORP,80256,-6371,23.14M,-1.84M,-7.4%,19%
58733R102,MELI,MERCADOLIBRE INC,0,-8071,0,-6.83M,CLOSE,0%
Total,,,,,121.9M,-4.04M,-3.8%,100%
