CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
984245100,YPF,YPF SOCIEDAD ANONIMA,10484541,2538602,115.12M,27.87M,+31.9%,15.4%
92837L109,VIST,VISTA ENERGY S.A.B. DE C.V.,3875061,1254872,76.69M,24.83M,+47.9%,10.3%
284902509,EGO,ELDORADO GOLD CORP NEW,25472150,2099930,263.89M,21.76M,+9%,35.3%
G7997W102,SDRL,SEADRILL 2021 LTD,347802,347802,13.97M,13.97M,NEW,1.9%
L00849106,AGRO,ADECOAGRO S A,1645923,1645923,13.32M,13.32M,NEW,1.8%
91822M502,VEON,VEON LTD,707220,707220,12.53M,12.53M,NEW,1.7%
697660207,PAM,PAMPA ENERGIA S A,498913,310014,16.45M,10.22M,+164.1%,2.2%
450047204,,IRSA INVERSIONES Y REP S A,1089312,1089312,6.33M,6.33M,NEW,0.85%
226406106,CRESY,CRESUD S A C I F Y A,357103,357103,2.27M,2.27M,NEW,0.3%
L1995B107,CAAP,CORPORACION AMER ARPTS S A,8575256,40275,87.3M,410K,+0.5%,11.7%
71654V101,PBRA,PETROLEO BRASILEIRO SA PETRO,5737492,-184308,53.24M,-1.71M,-3.1%,7.1%
880890108,TX,TERNIUM SA,0,-69358,0,-2.12M,CLOSE,0%
152006102,CGAU,CENTERRA GOLD INC,13453261,-2981407,87.04M,-19.29M,-18.1%,11.6%
Total,,,,,748.15M,110.4M,+20.7%,100%
