CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
293594107,ENVX,ENOVIX CORPORATION,485000,485000,7.23M,7.23M,NEW,6.4%
34379V103,FLNC,FLUENCE ENERGY INC,175000,175000,3.54M,3.54M,NEW,3.1%
65345N106,NN,NEXTNAV INC,1700000,500000,3.45M,1.01M,+41.7%,3%
72919P202,PLUG,PLUG POWER INC,80000,80000,937.6K,937.6K,NEW,0.83%
03674X106,AR,ANTERO RESOURCES CORP,970200,37500,22.4M,865.88K,+4%,19.8%
146869102,CVNA,CARVANA CO,75000,75000,734.25K,734.25K,NEW,0.65%
808513105,SCHW,SCHWAB CHARLES CORP,10000,10000,523.8K,523.8K,NEW,0.46%
378973408,GSAT,GLOBALSTAR INC,10300000,0,11.95M,0,NO CHANGE,10.5%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,565000,0,10.36M,0,NO CHANGE,9.1%
093712107,BE,BLOOM ENERGY CORP,310000,0,6.18M,0,NO CHANGE,5.5%
48253L205,KLXE,KLX ENERGY SERVICS HOLDNGS I,503100,0,5.86M,0,NO CHANGE,5.2%
24790A101,,DENBURY INC,45000,0,3.94M,0,NO CHANGE,3.5%
553368101,MP,MP MATERIALS CORP,20000,0,563.8K,0,NO CHANGE,0.5%
205768302,CRK,COMSTOCK RES INC,0,-40000,0,-548.4K,CLOSE,0%
845467109,SWN,SOUTHWESTERN ENERGY CO,0,-100000,0,-585K,CLOSE,0%
704551100,BTU,PEABODY ENERGY CORP,300000,-25000,7.68M,-640K,-7.7%,6.8%
37611X100,DNA.MX,GINKGO BIOWORKS HOLDINGS INC,1100000,-600000,1.46M,-798K,-35.3%,1.3%
38500T101,GTE.L,GRAN TIERRA ENERGY INC,1800000,-1200000,1.58M,-1.05M,-40%,1.4%
53115L104,LBRT,LIBERTY ENERGY INC,155000,-95000,1.99M,-1.22M,-38%,1.8%
878742204,TECK,TECK RESOURCES LTD,308880,-35000,11.27M,-1.28M,-10.2%,10%
G9460G101,VAL,VALARIS LIMITED,90000,-30000,5.86M,-1.95M,-25%,5.2%
25278X109,FANG,DIAMONDBACK ENERGY INC,25000,-15000,3.38M,-2.03M,-37.5%,3%
75281A109,RRC,RANGE RES CORP,90000,-185000,2.38M,-4.9M,-67.3%,2.1%
Total,,,,,113.28M,-145.44K,-0.1%,100%
