CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
928563402,,VMWARE INC,246631,246631,30.79M,30.79M,NEW,4.6%
N00985106,AER,AERCAP HOLDINGS NV,2142023,3378,120.45M,189.94K,+0.2%,17.8%
46267XAE8,IQ,IQIYI INC,71233000,0,64.89M,0,NO CHANGE,9.6%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,5873428,0,40.82M,0,NO CHANGE,6%
92918VAB5,VRMMQ,VROOM INC,58930000,0,22.14M,0,NO CHANGE,3.3%
143658300,CCL,CARNIVAL CORP,1974260,0,20.04M,0,NO CHANGE,3%
588056101,MERC,MERCER INTL INC,1901159,0,18.58M,0,NO CHANGE,2.7%
294600101,,EQUITRANS MIDSTREAM CORP,3130760,0,18.1M,0,NO CHANGE,2.7%
879273209,TEO,TELECOM ARGENTINA SA,3585329,0,17.89M,0,NO CHANGE,2.6%
62886HBD2,NCLH,NCL CORP LTD,20525000,0,14.68M,0,NO CHANGE,2.2%
929042109,VNO,VORNADO RLTY TR,931901,0,14.32M,0,NO CHANGE,2.1%
552848103,MTG,MGIC INVT CORP WIS,820705,0,11.01M,0,NO CHANGE,1.6%
02913V103,APEI,AMERICAN PUB ED INC,1852192,0,10.04M,0,NO CHANGE,1.5%
75737FAC2,RDFN,REDFIN CORP,9000000,0,6.41M,0,NO CHANGE,0.95%
62886HAT8,,NCL CORP LTD,4000000,0,4.81M,0,NO CHANGE,0.71%
78573NAE2,SABR,SABRE GLBL INC,5000000,0,4.47M,0,NO CHANGE,0.66%
124830878,CBL,CBL & ASSOC PPTYS INC,115946,0,2.97M,0,NO CHANGE,0.44%
030506109,AMWD,AMERICAN WOODMARK CORPORATIO,30000,0,1.56M,0,NO CHANGE,0.23%
165167735,EXE,CHESAPEAKE ENERGY CORP,18824,0,1.43M,0,NO CHANGE,0.21%
780153BB7,,ROYAL CARIBBEAN GROUP,640000,0,658.3K,0,NO CHANGE,0.1%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,321006,0,385.21K,0,NO CHANGE,0.06%
92918V109,,VROOM INC,300000,0,269.61K,0,NO CHANGE,0.04%
23131L107,,CURO GROUP HOLDINGS CORP,123172,0,213.09K,0,NO CHANGE,0.03%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3272898,-3013,21.79M,-20.06K,-0.1%,3.2%
G27907107,DOLE,DOLE PLC,2541925,-15762,29.84M,-185.05K,-0.6%,4.4%
Y81669106,GASS,STEALTHGAS INC,1740278,-375831,4.54M,-980.92K,-17.8%,0.67%
29249E109,ACT,ENACT HLDGS INC,500896,-44589,11.45M,-1.02M,-8.2%,1.7%
42704L104,HRI,HERC HLDGS INC,0,-12500,0,-1.64M,CLOSE,0%
91680MAB3,UPST,UPSTART HLDGS INC,68706000,-6000000,39.38M,-3.44M,-8%,5.8%
85256A109,STGW,STAGWELL INC,0,-682708,0,-4.24M,CLOSE,0%
848574109,SPR,SPIRIT AEROSYSTEMS HLDGS INC,864079,-350000,29.84M,-12.09M,-28.8%,4.4%
172967424,C,CITIGROUP INC,430500,-309500,20.19M,-14.51M,-41.8%,3%
19260QAB3,COIN,COINBASE GLOBAL INC,80362000,-30000000,51.43M,-19.2M,-27.2%,7.6%
88033G407,THC,TENET HEALTHCARE CORP,0,-399138,0,-19.47M,CLOSE,0%
02005N100,ALLY,ALLY FINL INC,100000,-977568,2.55M,-24.92M,-90.7%,0.38%
G0084W101,ADNT,ADIENT PLC,424280,-679854,17.38M,-27.85M,-61.6%,2.6%
02156K103,OPTU,ALTICE USA INC,6090492,-9199207,20.83M,-31.46M,-60.2%,3.1%
Total,,,,,676.13M,-130.04M,-16.4%,100%
