CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,429050,429050,123.7M,123.7M,NEW,22.3%
67066G104,NVDA,NVIDIA CORPORATION,380300,294800,105.64M,81.89M,+344.8%,19%
30303M102,META,META PLATFORMS INC,367965,359565,77.99M,76.21M,+4280.5%,14%
007903107,AMD,ADVANCED MICRO DEVICES INC,479600,479600,47.01M,47.01M,NEW,8.5%
64110L106,NFLX,NETFLIX INC,93400,93400,32.27M,32.27M,NEW,5.8%
852312305,STAA,STAAR SURGICAL CO,440300,440300,28.16M,28.16M,NEW,5.1%
91332U101,U,UNITY SOFTWARE INC,521000,521000,16.9M,16.9M,NEW,3%
874080104,TAL,TAL EDUCATION GROUP,2510000,2510000,16.09M,16.09M,NEW,2.9%
02079K305,GOOGL,ALPHABET INC,149987,149987,15.56M,15.56M,NEW,2.8%
750917106,RMBS,RAMBUS INC DEL,272700,272700,13.98M,13.98M,NEW,2.5%
573874104,MRVL,MARVELL TECHNOLOGY INC,424100,245400,18.36M,10.63M,+137.3%,3.3%
037833100,AAPL,APPLE INC,63000,63000,10.39M,10.39M,NEW,1.9%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,13000,13000,5.01M,5.01M,NEW,0.9%
63942X106,NVTS,NAVITAS SEMICONDUCTOR CORP,262061,262061,1.92M,1.92M,NEW,0.35%
595112103,MU,MICRON TECHNOLOGY INC,24010,24010,1.45M,1.45M,NEW,0.26%
74969N103,RLX,RLX TECHNOLOGY INC,380000,380000,1.1M,1.1M,NEW,0.2%
500767306,KWEB,KRANESHARES TR,31000,31000,966.89K,966.89K,NEW,0.17%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,3700,3700,777.33K,777.33K,NEW,0.14%
023135106,AMZN,AMAZON COM INC,0,-8400,0,-706K,CLOSE,0%
48553T106,BZ,KANZHUN LIMITED,0,-48800,0,-994K,CLOSE,0%
01609W102,BABA,ALIBABA GROUP HLDG LTD,0,-11500,0,-1.01M,CLOSE,0%
50202M102,LI,LI AUTO INC,0,-135000,0,-2.75M,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-30000,0,-3.16M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-58800,0,-8.44M,CLOSE,0%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,0,-1130000,0,-9.04M,CLOSE,0%
98422D105,XPEV,XPENG INC,26200,-1373800,291.08K,-15.26M,-98.1%,0.05%
88160R101,TSLA,TESLA INC,181800,-89000,37.72M,-18.46M,-32.9%,6.8%
81141R100,SE,SEA LTD,0,-440500,0,-22.92M,CLOSE,0%
722304102,PDD,PINDUODUO INC,0,-414000,0,-33.76M,CLOSE,0%
46267X108,IQ,IQIYI INC,0,-9506000,0,-50.38M,CLOSE,0%
Total,,,,,555.26M,317.08M,+158.1%,100%
