CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,35000,35000,6.53M,6.53M,NEW,4.2%
92826C839,V,VISA INC,28000,28000,6.31M,6.31M,NEW,4.1%
458140100,INTC,INTEL CORP,185000,185000,6.04M,6.04M,NEW,3.9%
594918104,MSFT,MICROSOFT CORP,20000,20000,5.77M,5.77M,NEW,3.7%
882508104,TXN,TEXAS INSTRS INC,30000,30000,5.58M,5.58M,NEW,3.6%
60937P106,MDB,MONGODB INC,21000,21000,4.9M,4.9M,NEW,3.2%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,35000,35000,4.68M,4.68M,NEW,3%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,31500,31500,4.32M,4.32M,NEW,2.8%
803054204,SAP,SAP SE,31000,31000,3.92M,3.92M,NEW,2.5%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,32500,32500,3.83M,3.83M,NEW,2.5%
697435105,PANW,PALO ALTO NETWORKS INC,18000,18000,3.6M,3.6M,NEW,2.3%
40434L105,HPQ,HP INC,120000,120000,3.52M,3.52M,NEW,2.3%
443573100,HUBS,HUBSPOT INC,8000,8000,3.43M,3.43M,NEW,2.2%
82509L107,SHOP,SHOPIFY INC,67500,67500,3.24M,3.24M,NEW,2.1%
90353T100,UBER,UBER TECHNOLOGIES INC,140000,100000,4.44M,3.17M,+250%,2.9%
15677J108,DAY,CERIDIAN HCM HLDG INC,41500,41500,3.04M,3.04M,NEW,2%
18915M107,NET,CLOUDFLARE INC,78000,41000,4.81M,2.53M,+110.8%,3.1%
30303M102,META,META PLATFORMS INC,59000,11000,12.5M,2.33M,+22.9%,8.1%
81762P102,NOW,SERVICENOW INC,12500,5000,5.81M,2.32M,+66.7%,3.7%
052769106,ADSK,AUTODESK INC,10000,10000,2.08M,2.08M,NEW,1.3%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,9000,9000,2M,2M,NEW,1.3%
861012102,STM,STMICROELECTRONICS N V,35000,35000,1.87M,1.87M,NEW,1.2%
72352L106,PINS,PINTEREST INC,150000,67500,4.09M,1.84M,+81.8%,2.6%
98138H101,WDAY,WORKDAY INC,14000,8000,2.89M,1.65M,+133.3%,1.9%
056752108,BIDU,BAIDU INC,10500,10500,1.58M,1.58M,NEW,1%
009066101,ABNB,AIRBNB INC,11000,11000,1.37M,1.37M,NEW,0.88%
89677Q107,TCOM,TRIP COM GROUP LTD,30000,30000,1.13M,1.13M,NEW,0.73%
88160R101,TSLA,TESLA INC,4800,4800,995.81K,995.81K,NEW,0.64%
038222105,AMAT,APPLIED MATLS INC,50000,7500,6.14M,921.23K,+17.6%,4%
37637K108,GTLB,GITLAB INC,53000,23000,1.82M,788.67K,+76.7%,1.2%
37940X102,GPN,GLOBAL PMTS INC,7000,7000,736.68K,736.68K,NEW,0.47%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,45000,45000,716.85K,716.85K,NEW,0.46%
70450Y103,PYPL,PAYPAL HLDGS INC,23500,5500,1.78M,417.67K,+30.6%,1.1%
02079K305,GOOGL,ALPHABET INC,2000,2000,207.46K,207.46K,NEW,0.13%
679295105,OKTA,OKTA INC,38000,500,3.28M,43.12K,+1.3%,2.1%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,12000,0,1.43M,0,NO CHANGE,0.92%
874080104,TAL,TAL EDUCATION GROUP,0,-18000,0,-126.9K,CLOSE,0%
682189105,ON,ON SEMICONDUCTOR CORP,36000,-4000,2.96M,-329.28K,-10%,1.9%
64110L106,NFLX,NETFLIX INC,11500,-1500,3.97M,-518.22K,-11.5%,2.6%
922280102,VRNS,VARONIS SYS INC,20000,-20000,520.2K,-520.2K,-50%,0.33%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,0,-15000,0,-522.3K,CLOSE,0%
11135F101,AVGO,BROADCOM INC,6000,-1000,3.85M,-641.54K,-14.3%,2.5%
722304102,PDD,PINDUODUO INC,0,-10000,0,-815.5K,CLOSE,0%
57667L107,MTCH,MATCH GROUP INC NEW,0,-20000,0,-829.8K,CLOSE,0%
98980G102,ZS,ZSCALER INC,0,-7500,0,-839.25K,CLOSE,0%
58733R102,MELI,MERCADOLIBRE INC,1800,-850,2.37M,-1.12M,-32.1%,1.5%
64110W102,NTES,NETEASE INC,0,-17000,0,-1.23M,CLOSE,0%
70432V102,PAYC,PAYCOM SOFTWARE INC,0,-4000,0,-1.24M,CLOSE,0%
M22465104,CHKP,CHECK POINT SOFTWARE TECH LT,0,-10000,0,-1.26M,CLOSE,0%
747525103,QCOM,QUALCOMM INC,0,-12000,0,-1.32M,CLOSE,0%
48203R104,JNPR,JUNIPER NETWORKS INC,60000,-40000,2.07M,-1.38M,-40%,1.3%
68389X105,ORCL,ORACLE CORP,0,-18000,0,-1.47M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-28000,0,-1.57M,CLOSE,0%
032654105,ADI,ANALOG DEVICES INC,0,-10000,0,-1.64M,CLOSE,0%
09857L108,BKNG,BOOKING HOLDINGS INC,0,-900,0,-1.81M,CLOSE,0%
833445109,SNOW,SNOWFLAKE INC,0,-14000,0,-2.01M,CLOSE,0%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,0,-6500,0,-2.19M,CLOSE,0%
032095101,APH,AMPHENOL CORP NEW,0,-30000,0,-2.28M,CLOSE,0%
79466L302,CRM,SALESFORCE INC,0,-19000,0,-2.52M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,2000,-12500,420.18K,-2.63M,-86.2%,0.27%
31620M106,FIS,FIDELITY NATL INFORMATION SV,0,-55000,0,-3.73M,CLOSE,0%
482480100,KLAC,KLA CORP,0,-11500,0,-4.34M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,31500,-19000,8.75M,-5.28M,-37.6%,5.6%
57636Q104,MA,MASTERCARD INCORPORATED,0,-16000,0,-5.56M,CLOSE,0%
Total,,,,,155.31M,47.69M,+53.8%,100%
