CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
573874104,MRVL,MARVELL TECHNOLOGY INC,335676,335676,14.53M,14.53M,NEW,10.6%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,219906,127006,16.76M,9.68M,+136.7%,12.2%
747525103,QCOM,QUALCOMM INC,120985,59626,15.44M,7.61M,+97.2%,11.2%
595112103,MU,MICRON TECHNOLOGY INC,849356,31031,51.25M,1.87M,+3.8%,37.3%
090040AF3,BILI,BILIBILI INC,7000000,0,6.02M,0,NO CHANGE,4.4%
722304AC6,PDD,PINDUODUO INC,6000000,0,5.72M,0,NO CHANGE,4.2%
81141RAG5,SE,SEA LTD,5000000,0,3.93M,0,NO CHANGE,2.9%
874080104,TAL,TAL EDUCATION GROUP,603185,0,3.87M,0,NO CHANGE,2.8%
92189H300,EMLC,VANECK ETF TRUST,89300,0,2.25M,0,NO CHANGE,1.6%
464288448,IDV,ISHARES TR,42469,0,1.17M,0,NO CHANGE,0.85%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,26787,0,1.03M,0,NO CHANGE,0.75%
66981J102,MNSO,MINISO GROUP HLDG LTD,56792,0,1.01M,0,NO CHANGE,0.73%
81369Y886,XLU,SELECT SECTOR SPDR TR,8000,0,541.52K,0,NO CHANGE,0.39%
922042866,VPL,VANGUARD INTL EQUITY INDEX F,4000,0,271.28K,0,NO CHANGE,0.2%
46267XAE8,IQ,IQIYI INC,200000,0,180.48K,0,NO CHANGE,0.13%
01609W102,BABA,ALIBABA GROUP HLDG LTD,770,0,78.68K,0,NO CHANGE,0.06%
67421J108,,OATLY GROUP AB,2969,0,7.18K,0,NO CHANGE,<.01%
44842L103,HCM,HUTCHMED CHINA LTD,0,-13155,0,-194.43K,CLOSE,0%
464287440,IEF,ISHARES TR,103650,-10000,10.27M,-991.2K,-8.8%,7.5%
090040AD8,BILI,BILIBILI INC,0,-2000000,0,-1.99M,CLOSE,0%
98422D105,XPEV,XPENG INC,0,-227531,0,-2.26M,CLOSE,0%
464287457,SHY,ISHARES TR,0,-58681,0,-4.76M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-77647,0,-11.35M,CLOSE,0%
861012102,STM,STMICROELECTRONICS N V,762,-232898,40.76K,-12.46M,-99.7%,0.03%
458140100,INTC,INTEL CORP,0,-532160,0,-14.06M,CLOSE,0%
44332N106,HTHT,H WORLD GROUP LTD,60779,-305167,2.98M,-14.95M,-83.4%,2.2%
89677Q107,TCOM,TRIP COM GROUP LTD,0,-550924,0,-18.95M,CLOSE,0%
Total,,,,,137.36M,-48.27M,-28.8%,100%
