CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
477143AP6,JBLU,JETBLUE AIRWAYS CORP,31979000,29384000,24.69M,22.68M,+1132.3%,0.74%
62886HBD2,NCLH,NCL CORP LTD,72942000,29717000,52.24M,21.28M,+68.7%,1.6%
12685JAE5,CABO,CABLE ONE INC,18417000,12021000,14.62M,9.54M,+187.9%,0.44%
29355AAK3,ENPH,ENPHASE ENERGY INC,8500000,8500000,8.82M,8.82M,NEW,0.27%
703343AG8,PATK,PATRICK INDS INC,7199000,7199000,6.54M,6.54M,NEW,0.2%
60937PAD8,,MONGODB INC,3000000,3000000,3.87M,3.87M,NEW,0.12%
345370CZ1,F,FORD MTR CO DEL,10462000,3039000,10.5M,3.05M,+40.9%,0.32%
670704AJ4,NUVA,NUVASIVE INC,3179000,2039000,2.82M,1.81M,+178.9%,0.08%
60471A101,MIR,MIRION TECHNOLOGIES INC,3387736,158561,28.93M,1.35M,+4.9%,0.87%
538034AU3,,LIVE NATION ENTERTAINMENT IN,1281000,1281000,1.25M,1.25M,NEW,0.04%
42225TAB3,HCAT,HEALTH CATALYST INC,1155000,1155000,1.06M,1.06M,NEW,0.03%
457669AA7,,INSMED INC,800000,800000,730.4K,730.4K,NEW,0.02%
40171VAA8,,GUIDEWIRE SOFTWARE INC,725000,725000,710.14K,710.14K,NEW,0.02%
20717MAB9,CFLT,CONFLUENT INC,885000,885000,703.47K,703.47K,NEW,0.02%
462222AD2,IONS,IONIS PHARMACEUTICALS INC,700000,700000,638.75K,638.75K,NEW,0.02%
75606DAP6,HOUS,REALOGY GRP LLC/REALOGY CO,2896000,746000,2.01M,516.61K,+34.7%,0.06%
45845PAA6,,INTERCEPT PHARMACEUTICALS IN,13507000,500000,13.51M,500.09K,+3.8%,0.41%
76680RAF4,,RINGCENTRAL INC,6040000,563000,5.35M,498.54K,+10.3%,0.16%
670704AL9,,NUVASIVE INC,500000,500000,496.59K,496.59K,NEW,0.01%
91332UAB7,U,UNITY SOFTWARE INC,5895000,600000,4.6M,467.7K,+11.3%,0.14%
472145AD3,,JAZZ INVESTMENTS I LTD,926000,459000,898.6K,445.42K,+98.3%,0.03%
780153BF8,,ROYAL CARIBBEAN GROUP,381000,381000,392.24K,392.24K,NEW,0.01%
