CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
90353T100,UBER,UBER TECHNOLOGIES INC,2980437,1308737,94.48M,41.49M,+78.3%,5.4%
74967X103,RH,RH,88100,88100,27.92M,27.92M,NEW,1.6%
267475101,DY,DYCOM INDS INC,2690382,170490,251.95M,15.97M,+6.8%,14.3%
767292105,RIOT,RIOT PLATFORMS INC,1500000,1500000,14.98M,14.98M,NEW,0.85%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,500000,500000,9.16M,9.16M,NEW,0.52%
35671D857,FCX,FREEPORT-MCMORAN INC,215000,215000,8.8M,8.8M,NEW,0.5%
810186106,SMG,SCOTTS MIRACLE-GRO CO,50000,50000,3.49M,3.49M,NEW,0.2%
17275R102,CSCO,CISCO SYS INC,40000,40000,2.09M,2.09M,NEW,0.12%
81369Y506,XLE,SELECT SECTOR SPDR TR,10000,10000,828.3K,828.3K,NEW,0.05%
16115Q308,GTLS,CHART INDS INC,5000,5000,627K,627K,NEW,0.04%
65341B106,XIFR,NEXTERA ENERGY PARTNERS LP,20000,10000,1.22M,607.5K,+100%,0.07%
93627C101,HCC,WARRIOR MET COAL INC,15000,15000,550.65K,550.65K,NEW,0.03%
576485205,MTDR,MATADOR RES CO,10000,10000,476.5K,476.5K,NEW,0.03%
878742204,TECK,TECK RESOURCES LTD,70000,10000,2.56M,365K,+16.7%,0.14%
704551100,BTU,PEABODY ENERGY CORP,10000,10000,256K,256K,NEW,0.01%
594918104,MSFT,MICROSOFT CORP,400,400,115.32K,115.32K,NEW,<.01%
70450Y103,PYPL,PAYPAL HLDGS INC,1500,1500,113.91K,113.91K,NEW,<.01%
74762E102,PWR,QUANTA SCVS INC,5563365,418,927.08M,69.66K,+0%,52.6%
95082P105,WCC,WESCO INTL INC,2485143,0,384.05M,0,NO CHANGE,21.8%
78410G104,SBAC,SBA COMMUNICATIONS CORP NEW,62359,0,16.28M,0,NO CHANGE,0.92%
00287Y109,ABBV,ABBVIE INC,15000,0,2.39M,0,NO CHANGE,0.14%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,10000,0,1.86M,0,NO CHANGE,0.11%
24790A101,,DENBURY INC,10000,0,876.3K,0,NO CHANGE,0.05%
020764106,AMR,ALPHA METALLURGICAL RESOUR I,5000,0,780K,0,NO CHANGE,0.04%
03940R107,ARCH,ARCH RESOURCES INC,5000,0,657.3K,0,NO CHANGE,0.04%
22822V101,CCI,CROWN CASTLE INTL CORP NEW,4126,0,552.22K,0,NO CHANGE,0.03%
65339F101,NEE,NEXTERA ENERGY INC,5200,0,400.82K,0,NO CHANGE,0.02%
037833100,AAPL,APPLE INC,2200,0,362.78K,0,NO CHANGE,0.02%
45168D104,IDXX,IDEXX LABS INC,440,0,220.03K,0,NO CHANGE,0.01%
82509L107,SHOP,SHOPIFY INC,1930,0,92.52K,0,NO CHANGE,<.01%
98978V103,ZTS,ZOETIS INC,550,0,91.54K,0,NO CHANGE,<.01%
92719V100,VMEO,VIMEO INC,1786,0,6.84K,0,NO CHANGE,<.01%
934423104,WBD,WARNER BROS DISCOVERY INC,0,-9676,0,-91.73K,CLOSE,0%
74347B201,TBT,PROSHARES TR,0,-15000,0,-487.5K,CLOSE,0%
00206R102,T,AT&T INC,0,-40000,0,-736.4K,CLOSE,0%
88688T100,TLRY,TILRAY BRANDS INC,0,-300000,0,-807K,CLOSE,0%
25278X109,FANG,DIAMONDBACK ENERGY INC,43360,-6640,5.86M,-897.53K,-13.3%,0.33%
464287556,IBB,ISHARES TR,0,-7500,0,-984.67K,CLOSE,0%
294600101,,EQUITRANS MIDSTREAM CORP,0,-300000,0,-2.01M,CLOSE,0%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,0,-120000,0,-2.32M,CLOSE,0%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,0,-200000,0,-4.93M,CLOSE,0%
29355A107,ENPH,ENPHASE ENERGY INC,0,-20000,0,-5.3M,CLOSE,0%
707569109,PENN,PENN ENTERTAINMENT INC,0,-190000,0,-5.64M,CLOSE,0%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,0,-180447,0,-7.51M,CLOSE,0%
576323109,MTZ,MASTEC INC,0,-234300,0,-19.99M,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,30234,-2005624,1.11M,-73.57M,-98.5%,0.06%
Total,,,,,1.76B,2.63M,+0.2%,100%
