CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01671P100,ALLK,ALLAKOS INC,86533,68262,385.07K,303.77K,+373.6%,0.97%
H9060V101,,VECTIVBIO HLDG AG,156651,429,1.35M,3.68K,+0.3%,3.4%
20454B104,CMPX,COMPASS THERAPEUTICS INC,211740,581,675.45K,1.85K,+0.3%,1.7%
805111101,SVRA,SAVARA INC,6896551,0,13.45M,0,NO CHANGE,34%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,6039028,0,9.84M,0,NO CHANGE,24.9%
78462F103,SPY,SPDR S&P 500 ETF TR,15947,0,6.53M,0,NO CHANGE,16.5%
76200L309,RZLT,REZOLUTE INC,1403157,0,2.69M,0,NO CHANGE,6.8%
78468R556,XOP,SPDR SER TR,17500,0,2.23M,0,NO CHANGE,5.6%
00162Q452,AMLP,ALPS ETF TR,29500,0,1.14M,0,NO CHANGE,2.9%
608550109,,MOLECULAR TEMPLATES INC,2052991,0,779.93K,0,NO CHANGE,2%
28623U101,ELEV,ELEVATION ONCOLOGY INC,68324,0,129.81K,0,NO CHANGE,0.33%
N62509117,NAMSW,NEWAMSTERDAM PHARMA COMPANY,21333,0,40.53K,0,NO CHANGE,0.1%
G1355U121,,BRIDGETOWN HOLDINGS LTD,39773,0,6.97K,0,NO CHANGE,0.02%
G5380J118,LANVWS,LANVIN GROUP HOLDINGS LIMITE,12000,0,4.5K,0,NO CHANGE,0.01%
12674W109,CABA,CABALETTA BIO INC,40581,-44147,335.6K,-365.09K,-52.1%,0.85%
03940C100,ACLX,ARCELLX INC,0,-36302,0,-1.12M,CLOSE,0%
811292200,SCYX,SCYNEXIS INC,0,-1723947,0,-2.69M,CLOSE,0%
Total,,,,,39.59M,-3.87M,-9.9%,100%
