CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
771049103,RBLX,ROBLOX CORP,442091,180927,19.89M,8.14M,+69.3%,1.8%
363576109,AJG,GALLAGHER ARTHUR J & CO,29740,16390,5.69M,3.14M,+122.8%,0.52%
78463V107,GLD,SPDR GOLD TR,2369,2369,434.05K,434.05K,NEW,0.04%
808524409,SCHV,SCHWAB STRATEGIC TR,11772,5304,772.01K,347.84K,+82%,0.07%
922908736,VUG,VANGUARD INDEX FDS,5664,1234,1.41M,307.81K,+27.9%,0.13%
464287200,IVV,ISHARES TR,2677,678,1.1M,278.7K,+33.9%,0.1%
09260D107,BX,BLACKSTONE INC,2400,2400,210.82K,210.82K,NEW,0.02%
88339J105,TTD,THE TRADE DESK INC,3450,3450,210.14K,210.14K,NEW,0.02%
25432X102,DCOM,DIME CMNTY BANCSHARES INC,9138,9138,207.62K,207.62K,NEW,0.02%
46429B697,USMV,ISHARES TR,17096,2853,1.24M,207.53K,+20%,0.11%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1500,1500,205.89K,205.89K,NEW,0.02%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,2636,2636,200.95K,200.95K,NEW,0.02%
922908363,VOO,VANGUARD INDEX FDS,533,533,200.44K,200.44K,NEW,0.02%
464287465,EFA,ISHARES TR,8517,1553,609.11K,111.07K,+22.3%,0.06%
922908769,VTI,VANGUARD INDEX FDS,2956,518,603.32K,105.72K,+21.2%,0.06%
78468R663,BIL,SPDR SER TR,2924,711,268.48K,65.28K,+32.1%,0.02%
464287234,EEM,ISHARES TR,6041,711,238.39K,28.06K,+13.3%,0.02%
464287507,IJH,ISHARES TR,3480,102,870.52K,25.52K,+3%,0.08%
464287804,IJR,ISHARES TR,4919,216,475.71K,20.89K,+4.6%,0.04%
464288273,SCZ,ISHARES TR,10069,209,599.18K,12.44K,+2.1%,0.05%
808524771,FNDX,SCHWAB STRATEGIC TR,7906,38,434.19K,2.09K,+0.5%,0.04%
808524797,SCHD,SCHWAB STRATEGIC TR,2770,23,202.63K,1.68K,+0.8%,0.02%
67066G104,NVDA,NVIDIA CORPORATION,3521434,0,978.15M,0,NO CHANGE,89.8%
01609W102,BABA,ALIBABA GROUP HLDG LTD,260118,0,26.58M,0,NO CHANGE,2.4%
69327R101,,PDC ENERGY INC,289800,0,18.6M,0,NO CHANGE,1.7%
46432F842,IEFA,ISHARES TR,95086,0,6.36M,0,NO CHANGE,0.58%
697435105,PANW,PALO ALTO NETWORKS INC,18933,0,3.78M,0,NO CHANGE,0.35%
98138H101,WDAY,WORKDAY INC,14204,0,2.93M,0,NO CHANGE,0.27%
90353T100,UBER,UBER TECHNOLOGIES INC,82065,0,2.6M,0,NO CHANGE,0.24%
30303M102,META,META PLATFORMS INC,11365,0,2.41M,0,NO CHANGE,0.22%
808524722,SCHK,SCHWAB STRATEGIC TR,60144,0,2.38M,0,NO CHANGE,0.22%
78468R788,SPYD,SPDR SER TR,24326,0,924.38K,0,NO CHANGE,0.08%
526107107,LII,LENNOX INTL INC,3370,0,846.81K,0,NO CHANGE,0.08%
023135106,AMZN,AMAZON COM INC,5960,0,615.61K,0,NO CHANGE,0.06%
97717Y691,WCLD,WISDOMTREE TR,18729,0,556.25K,0,NO CHANGE,0.05%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,1480,0,456.98K,0,NO CHANGE,0.04%
278642103,EBAY,EBAY INC.,9120,0,404.65K,0,NO CHANGE,0.04%
78468R408,SJNK,SPDR SER TR,14545,0,361.3K,0,NO CHANGE,0.03%
761152107,RMD,RESMED INC,1410,0,308.78K,0,NO CHANGE,0.03%
922908751,VB,VANGUARD INDEX FDS,1613,0,305.76K,0,NO CHANGE,0.03%
46434V456,IQLT,ISHARES TR,7358,0,259.74K,0,NO CHANGE,0.02%
46432F339,QUAL,ISHARES TR,1876,0,232.79K,0,NO CHANGE,0.02%
922042742,VT,VANGUARD INTL EQUITY INDEX F,7894,-159,726.97K,-14.64K,-2%,0.07%
816300107,SIGI,SELECTIVE INS GROUP INC,2512,-377,239.47K,-35.94K,-13%,0.02%
679295105,OKTA,OKTA INC,8775,-447,756.76K,-38.55K,-4.8%,0.07%
808524201,SCHX,SCHWAB STRATEGIC TR,14820,-3722,716.83K,-180.03K,-20.1%,0.07%
78462F103,SPY,SPDR S&P 500 ETF TR,971,-500,397.52K,-204.7K,-34%,0.04%
22160K105,COST,COSTCO WHSL CORP NEW,0,-680,0,-310.42K,CLOSE,0%
88160R101,TSLA,TESLA INC,7866,-1508,1.63M,-312.85K,-16.1%,0.15%
037833100,AAPL,APPLE INC,0,-2470,0,-320.93K,CLOSE,0%
921932505,VOOG,VANGUARD ADMIRAL FDS INC,0,-1522,0,-321.05K,CLOSE,0%
Total,,,,,1.09B,12.72M,+2.1%,100%
