CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G6683N103,NU,NU HLDGS LTD,781679,616679,3.72M,2.94M,+373.7%,8%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,465000,278700,3.54M,2.12M,+149.6%,7.6%
22266T109,CPNG,COUPANG INC,118000,118000,1.89M,1.89M,NEW,4%
722304102,PDD,PDD HOLDINGS INC,35700,23950,2.71M,1.82M,+203.8%,5.8%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,15600,12950,2.14M,1.78M,+488.7%,4.6%
25809K105,DASH,DOORDASH INC,108500,16750,6.9M,1.06M,+18.3%,14.8%
94419L101,W,WAYFAIR INC,18000,18000,618.12K,618.12K,NEW,1.3%
81141R100,SE,SEA LTD,4700,4700,406.79K,406.79K,NEW,0.87%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,100000,0,301K,0,NO CHANGE,0.65%
98980G102,ZS,ZSCALER INC,0,-2700,0,-302.13K,CLOSE,0%
23804L103,DDOG,DATADOG INC,0,-4600,0,-338.1K,CLOSE,0%
10576N102,BRZE,BRAZE INC,0,-25250,0,-688.82K,CLOSE,0%
G29018101,DLO,DLOCAL LTD,56671,-43000,919.2K,-697.46K,-43.1%,2%
58733R102,MELI,MERCADOLIBRE INC,175,-625,230.66K,-823.79K,-78.1%,0.49%
48553T106,BZ,KANZHUN LIMITED,86550,-55950,1.65M,-1.06M,-39.3%,3.5%
90353T100,UBER,UBER TECHNOLOGIES INC,299000,-61500,9.48M,-1.95M,-17.1%,20.3%
023135106,AMZN,AMAZON COM INC,117775,-30825,12.16M,-3.18M,-20.7%,26.1%
Total,,,,,46.66M,3.58M,+9.9%,100%
