CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,18300,10300,988.38K,556.3K,+128.8%,1%
38141G104,GS,GOLDMAN SACHS GROUP INC,2921,1700,955.49K,556.09K,+139.2%,0.98%
00206R102,T,AT&T INC,27600,27600,531.3K,531.3K,NEW,0.55%
09073M104,TECH,BIO-TECHNE CORP,7000,7000,519.33K,519.33K,NEW,0.53%
244199105,DE,DEERE & CO,1750,1250,722.54K,516.1K,+250%,0.74%
458140100,INTC,INTEL CORP,17550,15650,573.36K,511.29K,+823.7%,0.59%
717081103,PFE,PFIZER INC,11400,11400,465.12K,465.12K,NEW,0.48%
025816109,AXP,AMERICAN EXPRESS CO,2770,2770,456.91K,456.91K,NEW,0.47%
125269100,CF,CF INDS HLDGS INC,7730,6230,560.35K,451.61K,+415.3%,0.58%
98980G102,ZS,ZSCALER INC,9600,3600,1.12M,420.59K,+60%,1.2%
478160104,JNJ,JOHNSON & JOHNSON,7278,2478,1.13M,384.09K,+51.6%,1.2%
57667L107,MTCH,MATCH GROUP INC NEW,26500,10000,1.02M,383.9K,+60.6%,1%
46120E602,ISRG,INTUITIVE SURGICAL INC,7600,1500,1.94M,383.2K,+24.6%,2%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,97000,45000,819.65K,380.25K,+86.5%,0.84%
75513E101,RTX,RAYTHEON TECHNOLOGIES CORP,11200,3800,1.1M,372.13K,+51.4%,1.1%
H17182108,CRSP,CRISPR THERAPEUTICS AG,8000,8000,361.84K,361.84K,NEW,0.37%
31428X106,FDX,FEDEX CORP,2842,1542,649.37K,352.33K,+118.6%,0.67%
37637K108,GTLB,GITLAB INC,10000,10000,342.9K,342.9K,NEW,0.35%
060505104,BAC,BANK AMERICA CORP,43451,11800,1.24M,337.48K,+37.3%,1.3%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,9000,9000,335.43K,335.43K,NEW,0.35%
37045V100,GM,GENERAL MTRS CO,9000,9000,330.12K,330.12K,NEW,0.34%
345370860,F,FORD MTR CO DEL,25000,25000,315K,315K,NEW,0.32%
235851102,DHR,DANAHER CORPORATION,2800,1200,705.71K,302.45K,+75%,0.73%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2300,2300,301.51K,301.51K,NEW,0.31%
12504L109,CBRE,CBRE GROUP INC,9500,4000,691.7K,291.24K,+72.7%,0.71%
00287Y109,ABBV,ABBVIE INC,1800,1800,286.87K,286.87K,NEW,0.3%
82509L107,SHOP,SHOPIFY INC,17000,6000,812.74K,286.85K,+54.5%,0.84%
500754106,KHC,KRAFT HEINZ CO,7230,7230,279.58K,279.58K,NEW,0.29%
17275R102,CSCO,CISCO SYS INC,10500,5250,548.89K,274.44K,+100%,0.57%
037833100,AAPL,APPLE INC,23023,1635,3.8M,269.61K,+7.6%,3.9%
60937P106,MDB,MONGODB INC,5100,1100,1.19M,256.43K,+27.5%,1.2%
172967424,C,CITIGROUP INC,14400,5100,675.22K,239.14K,+54.8%,0.7%
26875P101,EOG,EOG RES INC,2000,2000,229.26K,229.26K,NEW,0.24%
697435105,PANW,PALO ALTO NETWORKS INC,8600,1100,1.72M,219.71K,+14.7%,1.8%
573874104,MRVL,MARVELL TECHNOLOGY INC,26000,5000,1.13M,216.5K,+23.8%,1.2%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,3100,3100,214.86K,214.86K,NEW,0.22%
036752103,ELV,ELEVANCE HEALTH INC,460,460,211.51K,211.51K,NEW,0.22%
949746101,WFC,WELLS FARGO CO NEW,5500,5500,205.59K,205.59K,NEW,0.21%
126650100,CVS,CVS HEALTH CORP,2620,2620,194.69K,194.69K,NEW,0.2%
H50430232,LOGI,LOGITECH INTL S A,5987,3287,346.95K,190.48K,+121.7%,0.36%
256677105,DG,DOLLAR GEN CORP NEW,3400,900,715.56K,189.41K,+36%,0.74%
337738108,FISV,FISERV INC,1650,1650,186.5K,186.5K,NEW,0.19%
81762P102,NOW,SERVICENOW INC,2800,400,1.3M,185.89K,+16.7%,1.3%
21037T109,CEG,CONSTELLATION ENERGY CORP,2300,2300,180.55K,180.55K,NEW,0.19%
526057104,LEN,LENNAR CORP,1700,1700,178.69K,178.69K,NEW,0.18%
594918104,MSFT,MICROSOFT CORP,15860,600,4.57M,172.98K,+3.9%,4.7%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,10510,10510,167.42K,167.42K,NEW,0.17%
039483102,ADM,ARCHER DANIELS MIDLAND CO,2090,2090,166.49K,166.49K,NEW,0.17%
002824100,ABT,ABBOTT LABS,3076,1576,311.48K,159.59K,+105.1%,0.32%
835699307,SONY,SONY GROUP CORPORATION,14429,1729,1.31M,156.73K,+13.6%,1.3%
23804L103,DDOG,DATADOG INC,14500,2100,1.05M,152.59K,+16.9%,1.1%
23331A109,DHI,D R HORTON INC,1560,1560,152.4K,152.4K,NEW,0.16%
934423104,WBD,WARNER BROS DISCOVERY INC,10000,10000,151K,151K,NEW,0.16%
501044101,KR,KROGER CO,2900,2900,143.17K,143.17K,NEW,0.15%
857477103,STT,STATE STR CORP,1800,1800,136.24K,136.24K,NEW,0.14%
125523100,CI,THE CIGNA GROUP,500,500,127.77K,127.77K,NEW,0.13%
191216100,KO,COCA COLA CO,11800,2000,731.95K,124.06K,+20.4%,0.75%
375558103,GILD,GILEAD SCIENCES INC,1360,1360,112.84K,112.84K,NEW,0.12%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,760,760,111.21K,111.21K,NEW,0.11%
911363109,URI,UNITED RENTALS INC,280,280,110.81K,110.81K,NEW,0.11%
595112103,MU,MICRON TECHNOLOGY INC,46948,1805,2.83M,108.91K,+4%,2.9%
902494103,TSN,TYSON FOODS INC,1820,1820,107.96K,107.96K,NEW,0.11%
674599105,OXY,OCCIDENTAL PETE CORP,1700,1700,106.13K,106.13K,NEW,0.11%
026874784,AIG,AMERICAN INTL GROUP INC,2100,2100,105.76K,105.76K,NEW,0.11%
37940X102,GPN,GLOBAL PMTS INC,2000,1000,210.48K,105.24K,+100%,0.22%
59156R108,MET,METLIFE INC,1800,1800,104.29K,104.29K,NEW,0.11%
693718108,PCAR,PACCAR INC,1400,1400,102.48K,102.48K,NEW,0.11%
023135106,AMZN,AMAZON COM INC,35259,900,3.64M,92.96K,+2.6%,3.8%
064058100,BNY,BANK NEW YORK MELLON CORP,2000,2000,90.88K,90.88K,NEW,0.09%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,11150,650,1.53M,89.22K,+6.2%,1.6%
31620M106,FIS,FIDELITY NATL INFORMATION SV,3800,1600,206.45K,86.93K,+72.7%,0.21%
24703L202,DELL,DELL TECHNOLOGIES INC,2140,2140,86.05K,86.05K,NEW,0.09%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,1300,1300,85.96K,85.96K,NEW,0.09%
205887102,CAG,CONAGRA BRANDS INC,2240,2240,84.13K,84.13K,NEW,0.09%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,450,450,83.91K,83.91K,NEW,0.09%
565849106,MRO,MARATHON OIL CORP,3350,3350,80.27K,80.27K,NEW,0.08%
958102105,WDC,WESTERN DIGITAL CORP.,2100,2100,79.11K,79.11K,NEW,0.08%
60871R209,TAP,MOLSON COORS BEVERAGE CO,1500,1500,77.52K,77.52K,NEW,0.08%
651229106,NWL,NEWELL BRANDS INC,6230,6230,77.5K,77.5K,NEW,0.08%
60770K107,MRNA,MODERNA INC,500,500,76.79K,76.79K,NEW,0.08%
127097103,CTRA,COTERRA ENERGY INC,3100,3100,76.07K,76.07K,NEW,0.08%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,800,800,75.11K,75.11K,NEW,0.08%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,380,380,74.57K,74.57K,NEW,0.08%
031162100,AMGN,AMGEN INC,1900,300,459.32K,72.53K,+18.8%,0.47%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,310,40,529.57K,68.33K,+14.8%,0.55%
023436108,AMED,AMEDISYS INC,3400,900,250.07K,66.19K,+36%,0.26%
682189105,ON,ON SEMICONDUCTOR CORP,750,750,61.74K,61.74K,NEW,0.06%
038222105,AMAT,APPLIED MATLS INC,21600,400,2.65M,49.13K,+1.9%,2.7%
231021106,CMI,CUMMINS INC,200,200,47.78K,47.78K,NEW,0.05%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,23156,400,2.76M,47.72K,+1.8%,2.8%
30231G102,XOM,EXXON MOBIL CORP,3000,400,328.98K,43.86K,+15.4%,0.34%
70450Y103,PYPL,PAYPAL HLDGS INC,9995,500,759.02K,37.97K,+5.3%,0.78%
285512109,EA,ELECTRONIC ARTS INC,1600,300,192.72K,36.13K,+23.1%,0.2%
G1151C101,ACN,ACCENTURE PLC IRELAND,3100,100,886.01K,28.58K,+3.3%,0.91%
007903107,AMD,ADVANCED MICRO DEVICES INC,29523,223,2.89M,21.86K,+0.8%,3%
02079K305,GOOGL,ALPHABET INC,38103,100,3.95M,10.37K,+0.3%,4.1%
101137107,BSX,BOSTON SCIENTIFIC CORP,33000,0,1.65M,0,NO CHANGE,1.7%
254687106,DIS,DISNEY WALT CO,12982,0,1.3M,0,NO CHANGE,1.3%
30303M102,META,META PLATFORMS INC,5443,0,1.15M,0,NO CHANGE,1.2%
75886F107,REGN,REGENERON PHARMACEUTICALS,950,0,780.59K,0,NO CHANGE,0.8%
18915M107,NET,CLOUDFLARE INC,12500,0,770.75K,0,NO CHANGE,0.79%
438516106,HON,HONEYWELL INTL INC,4000,0,764.48K,0,NO CHANGE,0.79%
852312305,STAA,STAAR SURGICAL CO,10500,0,671.48K,0,NO CHANGE,0.69%
46625H100,JPM,JPMORGAN CHASE & CO,5000,0,651.55K,0,NO CHANGE,0.67%
58933Y105,MRK,MERCK & CO INC,6000,0,638.34K,0,NO CHANGE,0.66%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,6000,0,502.68K,0,NO CHANGE,0.52%
12047B105,BMBL,BUMBLE INC,24000,0,469.2K,0,NO CHANGE,0.48%
G5960L103,MDT,MEDTRONIC PLC,5000,0,403.1K,0,NO CHANGE,0.42%
931142103,WMT,WALMART INC,2578,0,380.13K,0,NO CHANGE,0.39%
83304A106,SNAP,SNAP INC,31000,0,347.51K,0,NO CHANGE,0.36%
848637104,,SPLUNK INC,3500,0,335.58K,0,NO CHANGE,0.35%
92206C409,VCSH,VANGUARD SCOTTSDALE FDS,3500,0,266.81K,0,NO CHANGE,0.27%
464288646,IGSB,ISHARES TR,5000,0,252.7K,0,NO CHANGE,0.26%
067901108,B,BARRICK GOLD CORP,13000,0,240.84K,0,NO CHANGE,0.25%
620076307,MSI,MOTOROLA SOLUTIONS INC,600,0,171.68K,0,NO CHANGE,0.18%
92826C839,V,VISA INC,700,0,157.82K,0,NO CHANGE,0.16%
882508104,TXN,TEXAS INSTRS INC,700,0,130.21K,0,NO CHANGE,0.13%
77543R102,ROKU,ROKU INC,1200,0,78.98K,0,NO CHANGE,0.08%
88160R101,TSLA,TESLA INC,3450,-150,715.74K,-31.12K,-4.2%,0.74%
855244109,SBUX,STARBUCKS CORP,12015,-300,1.25M,-31.24K,-2.4%,1.3%
64110L106,NFLX,NETFLIX INC,1600,-100,552.77K,-34.55K,-5.9%,0.57%
57636Q104,MA,MASTERCARD INCORPORATED,2900,-100,1.05M,-36.34K,-3.3%,1.1%
443573100,HUBS,HUBSPOT INC,3250,-250,1.39M,-107.19K,-7.1%,1.4%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,6317,-343,2.43M,-132.18K,-5.2%,2.5%
76680R206,RNG,RINGCENTRAL INC,4000,-6700,122.68K,-205.49K,-62.6%,0.13%
79466L302,CRM,SALESFORCE INC,7953,-1222,1.59M,-244.13K,-13.3%,1.6%
032654105,ADI,ANALOG DEVICES INC,12256,-1250,2.42M,-246.52K,-9.3%,2.5%
171779309,CIEN,CIENA CORP,6500,-9500,341.38K,-498.94K,-59.4%,0.35%
29414B104,EPAM,EPAM SYS INC,0,-1800,0,-589.93K,CLOSE,0%
654106103,NKE,NIKE INC,17594,-5400,2.16M,-662.26K,-23.5%,2.2%
67066G104,NVDA,NVIDIA CORPORATION,11632,-10205,3.23M,-2.83M,-46.7%,3.3%
Total,,,,,97.08M,13.8M,+19.6%,100%
