CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
780259305,SHEL,SHELL PLC,12814630,12814630,737.35M,737.35M,NEW,3.4%
20825C104,COP,CONOCOPHILLIPS,7927724,2431798,786.51M,241.26M,+44.2%,3.6%
369604301,GE,GENERAL ELECTRIC CO,14310619,1651890,1.37B,157.92M,+13%,6.2%
023135106,AMZN,AMAZON COM INC,15687377,631141,1.62B,65.19M,+4.2%,7.4%
980745103,WWD,WOODWARD INC,4152846,213529,404.36M,20.79M,+5.4%,1.8%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,755636,35545,270.22M,12.71M,+4.9%,1.2%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,22915,22915,1.88M,1.88M,NEW,<.01%
68389X105,ORCL,ORACLE CORP,78494,0,7.29M,0,NO CHANGE,0.03%
084423102,WRB,BERKLEY W R CORP,67365,0,4.19M,0,NO CHANGE,0.02%
278865100,ECL,ECOLAB INC,19596,0,3.24M,0,NO CHANGE,0.01%
060505104,BAC,BANK AMERICA CORP,67150,0,1.92M,0,NO CHANGE,<.01%
G5480U120,,LIBERTY GLOBAL PLC,68558,0,1.4M,0,NO CHANGE,<.01%
89417E109,TRV,TRAVELERS COMPANIES INC,6900,0,1.18M,0,NO CHANGE,<.01%
46625H100,JPM,JPMORGAN CHASE & CO,8524,0,1.11M,0,NO CHANGE,<.01%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1202,0,692.8K,0,NO CHANGE,<.01%
026874784,AIG,AMERICAN INTL GROUP INC,13200,0,664.75K,0,NO CHANGE,<.01%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2700,0,353.94K,0,NO CHANGE,<.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,56755,-231,17.52M,-71.33K,-0.4%,0.08%
37045V100,GM,GENERAL MTRS CO,50396,-7222,1.85M,-264.9K,-12.5%,<.01%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,4395,-4416,412.65K,-414.62K,-50.1%,<.01%
464287580,IYC,Ishares US Consumer Discreti,0,-9444,0,-537.93K,CLOSE,0%
46090E103,QQQ,Invesco QQQ Trust Series 1,0,-5144,0,-1.37M,CLOSE,0%
44891N208,PPLI,IAC INC,2074808,-53812,107.06M,-2.78M,-2.5%,0.49%
25470M109,,DISH NETWORK CORPORATION,14965603,-367578,139.63M,-3.43M,-2.4%,0.64%
530307107,LBRDA,LIBERTY BROADBAND CORP,643573,-49202,52.85M,-4.04M,-7.1%,0.24%
254687106,DIS,DISNEY WALT CO,2985782,-188689,298.97M,-18.89M,-5.9%,1.4%
02079K305,GOOGL,ALPHABET INC,1544736,-204442,160.24M,-21.21M,-11.7%,0.73%
14040H105,COF,CAPITAL ONE FINL CORP,6383413,-221136,613.83M,-21.26M,-3.3%,2.8%
N00985106,AER,AERCAP HOLDINGS NV,8504245,-425632,478.19M,-23.93M,-4.8%,2.2%
92826C839,V,VISA INC,1502879,-132209,338.84M,-29.81M,-8.1%,1.5%
172967424,C,CITIGROUP INC,18625493,-695520,873.35M,-32.61M,-3.6%,4%
036752103,ELV,ELEVANCE HEALTH INC,799793,-72917,367.75M,-33.53M,-8.4%,1.7%
464287598,IWD,iShares Russell 1000 Value,0,-226407,0,-34.33M,CLOSE,0%
464287200,IVV,iShares Core S&P 500 Index,0,-109057,0,-41.9M,CLOSE,0%
530307305,LBRDK,LIBERTY BROADBAND CORP,7223863,-600463,590.19M,-49.06M,-7.7%,2.7%
949746101,WFC,WELLS FARGO CO NEW,24984025,-2033397,933.9M,-76.01M,-7.5%,4.3%
20030N101,CMCSA,COMCAST CORP NEW,23205225,-2013184,879.71M,-76.32M,-8%,4%
38141G104,GS,GOLDMAN SACHS GROUP INC,3014925,-254621,986.21M,-83.29M,-7.8%,4.5%
91324P102,UNH,UNITEDHEALTH GROUP INC,2005163,-180603,947.62M,-85.35M,-8.3%,4.3%
G0403H108,AON,AON PLC,1922563,-404639,606.16M,-127.58M,-17.4%,2.8%
571903202,MAR,MARRIOTT INTL INC NEW,3835069,-837836,636.77M,-139.11M,-17.9%,2.9%
02079K107,GOOG,ALPHABET INC,15392338,-1411321,1.6B,-146.78M,-8.4%,7.3%
78462F103,SPY,SPDR S&P 500 ETF TR,4841,-371177,1.98M,-151.96M,-98.7%,<.01%
617446448,MS,MORGAN STANLEY,5438797,-1828871,477.53M,-160.57M,-25.2%,2.2%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,4204110,-1219977,592.23M,-171.86M,-22.5%,2.7%
30303M102,META,META PLATFORMS INC,7710662,-1407914,1.63B,-298.39M,-15.4%,7.5%
64110L106,NFLX,NETFLIX INC,4266453,-882800,1.47B,-304.99M,-17.1%,6.7%
594918104,MSFT,MICROSOFT CORP,6625353,-1548641,1.91B,-446.47M,-18.9%,8.7%
Total,,,,,21.93B,-1.35B,-6.4%,100%
