CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
91822M502,VEON,VEON LTD,5385340,5385340,95.43M,95.43M,NEW,6.8%
146869102,CVNA,CARVANA CO,5184485,5184485,50.76M,50.76M,NEW,3.6%
806857108,SLB,SCHLUMBERGER LTD,2663438,434500,131.36M,21.43M,+19.5%,9.4%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,17091910,2083521,151.26M,18.44M,+13.9%,10.8%
75281A109,RRC,RANGE RES CORP,6963163,616000,184.31M,16.31M,+9.7%,13.2%
92189F791,GDXJ,VANECK ETF TRUST,3136213,285000,123.88M,11.26M,+10%,8.9%
14316J108,CG,CARLYLE GROUP INC/THE,232000,232000,7.21M,7.21M,NEW,0.52%
00214Q708,ARKF,ARK FINTECH INNOVATION ETF,191948,191948,3.61M,3.61M,NEW,0.26%
65340P106,NXE,NEXGEN ENERGY LTD,760000,704800,2.93M,2.71M,+1276.8%,0.21%
413216300,HMY,HARMONY GOLD MINING CO LTD,29744388,0,121.95M,0,NO CHANGE,8.7%
66987E206,NG,NOVAGOLD RES INC,15702926,0,97.67M,0,NO CHANGE,7%
368036109,GATO,GATOS SILVER INC,3449447,0,22.52M,0,NO CHANGE,1.6%
92556H206,PSKY,PARAMOUNT GLOBAL,686000,0,15.42M,0,NO CHANGE,1.1%
25058X105,,DESKTOP METAL INC-A,1228177,0,2.82M,0,NO CHANGE,0.2%
83066P200,,SKILLSOFT CORP,1155361,0,2.31M,0,NO CHANGE,0.17%
31189Y103,,FATHOM DIGITAL MANUFACTURING,1000000,0,543.1K,0,NO CHANGE,0.04%
46137V571,PGJ,INVESCO GOLDEN,0,-397130,0,-10.85M,CLOSE,0%
500767306,KWEB,KRANESHARES CSI CHINA INTERN,145000,-354315,4.52M,-11.05M,-71%,0.32%
G9460G101,VAL,VALARIS LIMITED,1849838,-207000,120.35M,-13.47M,-10.1%,8.6%
13321L108,CCJ,CAMECO CORP,4631346,-798418,121.2M,-20.89M,-14.7%,8.7%
G48833118,WFRD,WEATHERFORD INTL PLC,2292090,-2377141,136.04M,-141.08M,-50.9%,9.7%
91822M106,,VEON LTD,0,-131068288,0,-237.76M,CLOSE,0%
Total,,,,,1.4B,-207.96M,-15.6%,100%
