CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
68389X105,ORCL,ORACLE CORP,70000,70000,6.5M,6.5M,NEW,4.8%
79466L302,CRM,SALESFORCE INC,25000,25000,4.99M,4.99M,NEW,3.7%
83304A106,SNAP,SNAP INC,416000,416000,4.66M,4.66M,NEW,3.5%
00507V109,ATVI,ACTIVISION BLIZZARD INC,52250,52250,4.47M,4.47M,NEW,3.3%
70614WAB6,,PELOTON INTERACTIVE INC,5800000,5800000,4.43M,4.43M,NEW,3.3%
594918104,MSFT,MICROSOFT CORP,13850,13850,3.99M,3.99M,NEW,3%
02079K107,GOOG,ALPHABET INC,37000,37000,3.85M,3.85M,NEW,2.9%
03831W108,APP,APPLOVIN CORP,216500,216500,3.41M,3.41M,NEW,2.5%
45674M101,INFA,INFORMATICA INC,193074,193074,3.17M,3.17M,NEW,2.4%
M7S64H106,MNDY,MONDAY COM LTD,22000,22000,3.14M,3.14M,NEW,2.3%
25809K105,DASH,DOORDASH INC,40000,40000,2.54M,2.54M,NEW,1.9%
26142V105,DKNG,DRAFTKINGS INC NEW,130000,130000,2.52M,2.52M,NEW,1.9%
89679E300,TFIN,TRIUMPH FINANCIAL INC,42500,42500,2.47M,2.47M,NEW,1.8%
90138F102,TWLO,TWILIO INC,34300,34300,2.29M,2.29M,NEW,1.7%
00183L102,,ANGI INC,1136568,807947,2.58M,1.83M,+245.9%,1.9%
89686D105,,TRIVAGO N V,1160401,1160401,1.75M,1.75M,NEW,1.3%
81141R100,SE,SEA LTD,20000,20000,1.73M,1.73M,NEW,1.3%
023135106,AMZN,AMAZON COM INC,41600,6600,4.3M,681.71K,+18.9%,3.2%
44891N208,PPLI,IAC INC,119155,13000,6.15M,670.8K,+12.2%,4.6%
03769M106,APO,APOLLO GLOBAL MGMT INC,168500,8500,10.64M,536.86K,+5.3%,7.9%
361008105,FNKO,FUNKO INC,539624,28862,5.09M,272.17K,+5.7%,3.8%
09352U108,BLND,BLEND LABS INC,1908570,60819,1.9M,60.59K,+3.3%,1.4%
836100115,SOUNW,SOUNDHOUND AI INC,110198,110198,36.92K,36.92K,NEW,0.03%
70451X112,,PAYONEER GLOBAL INC,1306124,0,1.36M,0,NO CHANGE,1%
N97284108,NBIS,YANDEX N V,105000,0,994.35K,0,NO CHANGE,0.74%
G9889V101,ZENV,ZENVIA INC,650263,0,663.27K,0,NO CHANGE,0.49%
M8744T114,TBLAW,TABOOLA.COM LTD,533544,0,218.75K,0,NO CHANGE,0.16%
00436Q106,ACEL,ACCEL ENTERTAINMENT INC,556818,-71000,5.07M,-646.81K,-11.3%,3.8%
M8744T106,TBLA,TABOOLA.COM LTD,825617,-274383,2.25M,-746.32K,-24.9%,1.7%
81686C104,SEMR,SEMRUSH HLDGS INC,284950,-82000,2.86M,-824.1K,-22.3%,2.1%
08975P108,CMRC,BIGCOMMERCE HLDGS INC,0,-125000,0,-1.09M,CLOSE,0%
320551104,DIBS,1STDIBS COM INC,0,-269524,0,-1.37M,CLOSE,0%
70451X104,PAYO,PAYONEER GLOBAL INC,1304527,-282500,8.19M,-1.77M,-17.8%,6.1%
552953101,MGM,MGM RESORTS INTERNATIONAL,0,-75000,0,-2.51M,CLOSE,0%
70614W100,PTON,PELOTON INTERACTIVE INC,0,-380000,0,-3.02M,CLOSE,0%
143130102,KMX,CARMAX INC,0,-50000,0,-3.04M,CLOSE,0%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,0,-39000,0,-3.08M,CLOSE,0%
226718104,CRTO,CRITEO S A,411280,-98750,12.96M,-3.11M,-19.4%,9.7%
30303M102,META,META PLATFORMS INC,61200,-47550,12.97M,-10.08M,-43.7%,9.7%
Total,,,,,134.15M,28.72M,+31.7%,100%
