CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA CORPORATION,259426,259426,72.06M,72.06M,NEW,14.4%
74969N103,RLX,RLX TECHNOLOGY INC,20186300,20186300,58.54M,58.54M,NEW,11.7%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,1467749,1306099,56.67M,50.43M,+808%,11.3%
594918104,MSFT,MICROSOFT CORP,173766,140338,50.1M,40.46M,+419.8%,10%
36257Y109,GOTU,GAOTU TECHEDU INC,5573840,5573840,23.52M,23.52M,NEW,4.7%
038222105,AMAT,APPLIED MATLS INC,183171,151793,22.5M,18.64M,+483.8%,4.5%
58733R102,MELI,MERCADOLIBRE INC,10868,10868,14.32M,14.32M,NEW,2.9%
N07059210,ASML,ASML HOLDING N V,26200,18933,17.83M,12.89M,+260.5%,3.6%
007903107,AMD,ADVANCED MICRO DEVICES INC,317645,104795,31.13M,10.27M,+49.2%,6.2%
Y2065G121,DHT,DHT HOLDINGS INC,1228649,287909,13.28M,3.11M,+30.6%,2.7%
30303M102,META,META PLATFORMS INC,14225,14225,3.01M,3.01M,NEW,0.6%
23703Q203,DQ,DAQO NEW ENERGY CORP,38362,38362,1.8M,1.8M,NEW,0.36%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,252928,41792,10.54M,1.74M,+19.8%,2.1%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,63559,63559,1.67M,1.67M,NEW,0.33%
18915M107,NET,CLOUDFLARE INC,25099,25099,1.55M,1.55M,NEW,0.31%
165167735,EXE,CHESAPEAKE ENERGY CORP,17135,17135,1.3M,1.3M,NEW,0.26%
G1151C101,ACN,ACCENTURE PLC IRELAND,4300,4300,1.23M,1.23M,NEW,0.25%
81141R100,SE,SEA LTD,14187,14187,1.23M,1.23M,NEW,0.25%
98850P109,YUMC,YUM CHINA HLDGS INC,418776,18948,26.55M,1.2M,+4.7%,5.3%
00507V109,ATVI,ACTIVISION BLIZZARD INC,9450,9450,808.83K,808.83K,NEW,0.16%
023135106,AMZN,AMAZON COM INC,47976,6226,4.96M,643.08K,+14.9%,0.99%
09260D107,BX,BLACKSTONE INC,4720,4720,414.61K,414.61K,NEW,0.08%
23804L103,DDOG,DATADOG INC,16220,5268,1.18M,382.77K,+48.1%,0.24%
009066101,ABNB,AIRBNB INC,2670,2670,332.15K,332.15K,NEW,0.07%
573874104,MRVL,MARVELL TECHNOLOGY INC,7411,7411,320.9K,320.9K,NEW,0.06%
90353T100,UBER,UBER TECHNOLOGIES INC,8742,8742,277.12K,277.12K,NEW,0.06%
86800U104,SUPER,SUPER MICRO COMPUTER INC,2519,2519,268.4K,268.4K,NEW,0.05%
806857108,SLB,SCHLUMBERGER LTD,14075,4475,691.08K,219.72K,+46.6%,0.14%
406216101,HAL,HALLIBURTON CO,19637,5837,621.32K,184.68K,+42.3%,0.12%
722304102,PDD,PDD HOLDINGS INC,652633,2354,49.53M,178.67K,+0.4%,9.9%
81762P102,NOW,SERVICENOW INC,2300,228,1.07M,105.96K,+11%,0.21%
G3682E192,FRO,FRONTLINE LTD,604607,-4419,10.01M,-73.18K,-0.7%,2%
64110L106,NFLX,NETFLIX INC,0,-770,0,-227.06K,CLOSE,0%
674599105,OXY,OCCIDENTAL PETE CORP,11821,-3829,737.99K,-239.04K,-24.5%,0.15%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,0,-2990,0,-377.82K,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,0,-10214,0,-386.29K,CLOSE,0%
911363109,URI,UNITED RENTALS INC,0,-1320,0,-469.15K,CLOSE,0%
57636Q104,MA,MASTERCARD INCORPORATED,0,-1566,0,-544.54K,CLOSE,0%
78464A870,XBI,SPDR SER TR,0,-7426,0,-616.36K,CLOSE,0%
N3167Y103,RACE,FERRARI N V,0,-3021,0,-647.16K,CLOSE,0%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,0,-6859,0,-722.18K,CLOSE,0%
92826C839,V,VISA INC,0,-3535,0,-734.43K,CLOSE,0%
70450Y103,PYPL,PAYPAL HLDGS INC,0,-12203,0,-869.1K,CLOSE,0%
013872106,AA,ALCOA CORP,0,-25310,0,-1.15M,CLOSE,0%
60937P106,MDB,MONGODB INC,0,-6432,0,-1.27M,CLOSE,0%
550021109,LULU,LULULEMON ATHLETICA INC,0,-4000,0,-1.28M,CLOSE,0%
47215P106,JD,JD.COM INC,0,-23177,0,-1.3M,CLOSE,0%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,9097,-16651,846.2K,-1.55M,-64.7%,0.17%
G5494J103,,LINDE PLC,0,-6149,0,-2.01M,CLOSE,0%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,0,-594015,0,-4.92M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,5324,-112688,321.25K,-6.8M,-95.5%,0.06%
29414B104,EPAM,EPAM SYS INC,3280,-24304,980.72K,-7.27M,-88.1%,0.2%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,0,-276410,0,-7.43M,CLOSE,0%
44332N106,HTHT,H WORLD GROUP LTD,356569,-286477,17.46M,-14.03M,-44.6%,3.5%
Total,,,,,499.67M,268.21M,+128.2%,100%
