CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,119706,61332,34.51M,17.68M,+105.1%,12.2%
67066G104,NVDA,NVIDIA CORPORATION,151116,57852,41.98M,16.07M,+62%,14.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,402874,1042,37.48M,96.93K,+0.3%,13.3%
N07059210,ASML,ASML HOLDING N V,26582,0,18.09M,0,NO CHANGE,6.4%
040413106,,ARISTA NETWORKS INC,97705,0,16.4M,0,NO CHANGE,5.8%
038222105,AMAT,APPLIED MATLS INC,122194,0,15.01M,0,NO CHANGE,5.3%
482480100,KLAC,KLA CORP,28751,0,11.48M,0,NO CHANGE,4.1%
512807108,LRCX.MX,LAM RESEARCH CORP,13099,0,6.94M,0,NO CHANGE,2.5%
G39387108,GFS,GLOBALFOUNDRIES INC,34066,0,2.46M,0,NO CHANGE,0.87%
750917106,RMBS,RAMBUS INC DEL,42790,0,2.19M,0,NO CHANGE,0.78%
683344105,ONTO,ONTO INNOVATION INC,5848,0,513.92K,0,NO CHANGE,0.18%
051774107,AUR,AURORA INNOVATION INC,58267,0,80.99K,0,NO CHANGE,0.03%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,70122,-1299,14.73M,-272.91K,-1.8%,5.2%
253868103,DLR,DIGITAL RLTY TR INC,0,-3046,0,-305.42K,CLOSE,0%
37045V100,GM,GENERAL MTRS CO,69242,-18267,2.54M,-670.03K,-20.9%,0.9%
958102105,WDC,WESTERN DIGITAL CORP.,0,-22217,0,-700.95K,CLOSE,0%
29444U700,EQIX,EQUINIX INC,0,-1579,0,-1.03M,CLOSE,0%
48203R104,JNPR,JUNIPER NETWORKS INC,0,-35954,0,-1.15M,CLOSE,0%
37637K108,GTLB,GITLAB INC,0,-26637,0,-1.21M,CLOSE,0%
595112103,MU,MICRON TECHNOLOGY INC,207142,-25421,12.5M,-1.53M,-10.9%,4.4%
023135106,AMZN,AMAZON COM INC,72905,-16936,7.53M,-1.75M,-18.9%,2.7%
458140100,INTC,INTEL CORP,323096,-78243,10.56M,-2.56M,-19.5%,3.7%
871607107,SNPS,SYNOPSYS INC,11088,-21587,4.28M,-8.34M,-66.1%,1.5%
02079K305,GOOGL,ALPHABET INC,416306,-100066,43.18M,-10.38M,-19.4%,15.3%
Total,,,,,282.46M,3.95M,+1.8%,100%
