CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
47074L105,JAMF,Jamf Holding Corp,125000,125000,2.43M,2.43M,NEW,0.54%
00973N102,AKTSQ,Akoustis Technologies Inc,1303636,675000,4M,2.07M,+107.4%,0.89%
81374A105,SCWX,SecureWorks Corp,169000,169000,1.44M,1.44M,NEW,0.32%
413160102,HLIT,Harmonic Inc,575000,75000,8.38M,1.09M,+15%,1.9%
946760105,CLMB,Climb Global Solutions Inc,19669,19669,1.04M,1.04M,NEW,0.23%
04302A104,AIP,Arteris Inc,237182,237182,1M,1M,NEW,0.22%
595112103,MU,Micron Technology Inc,36000,11000,2.17M,663.74K,+44%,0.48%
501242101,KLIC,Kulicke & Soffa Industries Inc,165895,12600,8.74M,663.58K,+8.2%,1.9%
05988J103,BAND,Bandwidth Inc,180000,40500,2.73M,615.2K,+29%,0.61%
M6191J100,FROG,JFrog Ltd,175000,25000,3.45M,492.5K,+16.7%,0.77%
74837P405,QUIK,QuickLogic Corp,407279,75000,2.41M,444K,+22.6%,0.54%
516548203,LTRX,Lantronix Inc,850000,90000,3.69M,390.6K,+11.8%,0.82%
029683109,LGTY,American Software Inc/GA,220000,25800,2.77M,324.56K,+13.3%,0.61%
747906501,,Quantum Corp,1000000,253150,1.13M,286.06K,+33.9%,0.25%
45817G201,IDN,Intellicheck Inc,750000,53275,1.88M,133.19K,+7.6%,0.42%
762544104,RBBN,Ribbon Communications Inc,1415869,20,4.83M,68.2,+0%,1.1%
82706C108,SIMO,Silicon Motion Technology Corp,384906,0,25.18M,0,NO CHANGE,5.6%
G3323L100,FN,Fabrinet,193000,0,22.91M,0,NO CHANGE,5.1%
M81873107,RDWR,RADWARE Ltd,825000,0,17.75M,0,NO CHANGE,3.9%
705573103,PEGA,Pegasystems Inc,326500,0,15.83M,0,NO CHANGE,3.5%
922280102,VRNS,Varonis Systems Inc,503075,0,13.08M,0,NO CHANGE,2.9%
74758T303,QLYS,Qualys Inc,76250,0,9.91M,0,NO CHANGE,2.2%
05367P100,,Avid Technology Inc,300000,0,9.58M,0,NO CHANGE,2.1%
157210105,CEVA,Ceva Inc,280000,0,8.51M,0,NO CHANGE,1.9%
M87915274,TSEM,Tower Semiconductor Ltd,198000,0,8.41M,0,NO CHANGE,1.9%
594918104,MSFT,Microsoft Corp,27642,0,7.97M,0,NO CHANGE,1.8%
19239V302,CCOI,Cogent Communications Holdings Inc,125000,0,7.96M,0,NO CHANGE,1.8%
925815102,VICR,Vicor Corp,140000,0,6.57M,0,NO CHANGE,1.5%
