CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
45826T301,,INTEGRA RES CORP,6230000,3000000,3.33M,1.6M,+92.9%,2.9%
46140H403,DBO,INVESCO DB MULTI-SECTOR COMM,10580,484,154.15K,7.05K,+4.8%,0.13%
921078101,OUNZ,VANECK MERK GOLD TR,18063,248,345K,4.74K,+1.4%,0.3%
784730103,SSRM,SSR MINING IN,800000,0,12.1M,0,NO CHANGE,10.5%
067901108,B,BARRICK GOLD CORP,650000,0,12.07M,0,NO CHANGE,10.5%
38059T106,GFI,GOLD FIELDS LTD,600000,0,7.99M,0,NO CHANGE,6.9%
11777Q209,BTG,B2GOLD CORP,2000000,0,7.88M,0,NO CHANGE,6.8%
83056P715,SKE,SKEENA RES LTD NEW,700000,0,4.28M,0,NO CHANGE,3.7%
82575P107,SBSW,SIBANYE STILLWATER LTD,273043,0,2.34M,0,NO CHANGE,2%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,4601400,0,2.2M,0,NO CHANGE,1.9%
808524870,SCHP,SCHWAB STRATEGIC TR,20513,-281,1.1M,-15.06K,-1.4%,0.96%
68634K106,ORLA,ORLA MNG LTD NEW,6900000,-300000,32.73M,-1.42M,-4.2%,28.4%
008474108,AEM,AGNICO EAGLE MINES LTD,165000,-30000,8.41M,-1.53M,-15.4%,7.3%
011532108,AGI,ALAMOS GOLD INC NEW,1000000,-150000,12.23M,-1.83M,-13%,10.6%
035128206,,ANGLOGOLD ASHANTI LIMITED,325000,-175000,7.93M,-4.27M,-35%,6.9%
Total,,,,,115.09M,-7.46M,-6.8%,100%
