CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
848577102,AAL,SPIRIT AIRLS INC,2115870,2115870,36.12M,36.12M,NEW,6.8%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,78641,78641,2M,2M,NEW,0.38%
366505204,,GARRETT MOTION INC,23636315,0,210.13M,0,NO CHANGE,39.8%
366505105,GTX,GARRETT MOTION INC,10220254,0,78.29M,0,NO CHANGE,14.8%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,740976,0,30.88M,0,NO CHANGE,5.8%
69036R863,SFGRX,OVERSEAS SHIPHOLDING GROUP I,7240767,0,28.24M,0,NO CHANGE,5.3%
21870UAC0,,CORENERGY INFRASTRUCTURE TR,28170000,0,19.28M,0,NO CHANGE,3.6%
46090R104,ICMB,INVESTCORP CR MGMT BDC INC,1204836,0,4.4M,0,NO CHANGE,0.83%
G5890A102,,MALLINCKRODT PLC,0,-48219,0,-374K,CLOSE,0%
24790A101,,DENBURY INC,1359726,-140000,119.15M,-12.27M,-9.3%,22.5%
Total,,,,,528.49M,25.48M,+5.2%,100%
