CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
03831W108,APP,AppLovin Corp - Cl A (app),797143,479690,12.56M,7.56M,+151.1%,6.2%
464288778,IAT,iShares U.S. Regional Banks ET,20000,20000,715.8K,715.8K,NEW,0.35%
02079K107,GOOG,Alphabet Inc-Cl C (goog),5343,5343,555.67K,555.67K,NEW,0.28%
67066G104,NVDA,Nvidia Corp (nvda),937,937,260.27K,260.27K,NEW,0.13%
882508104,TXN,Texas Instruments Inc (txn),1247,1247,231.95K,231.95K,NEW,0.11%
02079K305,GOOGL,Alphabet Inc-Cl A (googl),2234,2234,231.73K,231.73K,NEW,0.11%
464287663,IUSV,iShares Core S&P US Value (ius,2979,2979,219.79K,219.79K,NEW,0.11%
46138E800,CQQQ,Invesco ETF TR II China Tech (,4581,4581,213.43K,213.43K,NEW,0.11%
281020107,EIX,Edison Intl (eix),2886,2886,203.72K,203.72K,NEW,0.1%
30225T102,EXR,Extra Space Storage (exr),1248,1248,203.34K,203.34K,NEW,0.1%
92343V104,VZ,Verizon Communications Inc (vz,16198,2222,629.94K,86.41K,+15.9%,0.31%
131193104,CALY,TopGolf Callaway (modg),21843,2888,472.25K,62.44K,+15.2%,0.23%
969457100,WMB,Williams Co (wmb),12603,606,376.33K,18.1K,+5.1%,0.19%
023135106,AMZN,Amazon.Com Inc (amzn),4303,140,444.46K,14.46K,+3.4%,0.22%
46284V101,IRM,Iron Mountain Inc (irm),7410,251,392.06K,13.28K,+3.5%,0.19%
291011104,EMR,Emerson Electric Co (emr),4009,148,349.34K,12.9K,+3.8%,0.17%
89832Q109,TFC,Truist Financial Corp (tfc),6477,272,220.87K,9.28K,+4.4%,0.11%
78467V608,SRLN,SPDR Blackstone Sr Loan (srln),29533,174,1.22M,7.21K,+0.6%,0.61%
46138G508,BKLN,Invesco Senior Loan (bkln),63841,324,1.33M,6.74K,+0.5%,0.66%
464287804,IJR,Ishares Core S&P Sm Cap (ijr),2320,48,224.34K,4.64K,+2.1%,0.11%
79466L302,CRM,Salesforce.Com Inc (crm),3868,23,772.75K,4.59K,+0.6%,0.38%
464287168,DVY,Ishares Select Div (dvy),2126,18,249.15K,2.11K,+0.9%,0.12%
437076102,HD,Home Depot Inc (hd),909,7,268.26K,2.07K,+0.8%,0.13%
78464A763,SDY,SPDR S&P Dividend (sdy),2053,10,254K,1.24K,+0.5%,0.13%
56585A102,MPC,Marathon Petroleum,2774,7,374.02K,943.81,+0.3%,0.19%
25179M103,DVN,Devon Energy (dvn),5048,12,255.48K,607.32,+0.2%,0.13%
931142103,WMT,Wal-Mart Stores Inc (wmt),4634,3,683.28K,442.35,+0.1%,0.34%
57636Q104,MA,Mastercard Inc - A (ma),1729,1,628.34K,363.41,+0.1%,0.31%
478160104,JNJ,Johnson & Johnson (jnj),3503,2,542.97K,310,+0.1%,0.27%
92826C839,V,Visa Inc-Class A Shares (v),2414,1,544.26K,225.46,+0%,0.27%
828806109,SPG,Simon Property Group Inc (spg),3907,2,437.47K,223.94,+0.1%,0.22%
260557103,DOW,Dow Chemical (dow),9576,2,524.96K,109.64,+0%,0.26%
084670108,BRK.A,Berkshire Hathaway (brka),6,0,2.79M,0,NO CHANGE,1.4%
78462F103,SPY,Spdr S&P 500 ETF Tr (spy),4822,0,1.97M,0,NO CHANGE,0.98%
539830109,LMT,Lockheed Martin (lmt),3050,0,1.44M,0,NO CHANGE,0.71%
75513E101,RTX,Raytheon Technologies,14506,0,1.42M,0,NO CHANGE,0.7%
351858105,FNV,Franco Nevada Corp (fnv),8800,0,1.28M,0,NO CHANGE,0.64%
17133Q502,CHT,Chunghwa Telecm (cht),19857,0,776.41K,0,NO CHANGE,0.38%
12637A103,,CSI Compressco LP (cclp),400000,0,492K,0,NO CHANGE,0.24%
35137L204,FOX,Fox Corporation,15000,0,469.65K,0,NO CHANGE,0.23%
81369Y886,XLU,Utilities Select Sector SPRD (,6800,0,460.29K,0,NO CHANGE,0.23%
464287507,IJH,Ishares Core S&P Midcap etf (i,1802,0,450.79K,0,NO CHANGE,0.22%
302491303,FMC,FMC (fmc),3550,0,433.56K,0,NO CHANGE,0.21%
369550108,GD,General Dynamics (gd),1830,0,417.62K,0,NO CHANGE,0.21%
502431109,LHX,L3 Harris Technologies (lhx),2010,0,394.44K,0,NO CHANGE,0.2%
26614N102,DD,DuPont DeNemour (dd),5240,0,376.07K,0,NO CHANGE,0.19%
400501102,OMAB,Grupo Aeroportuario Cen ADR (o,3814,0,341.39K,0,NO CHANGE,0.17%
345370860,F,Ford Motor Co (f),22600,0,284.76K,0,NO CHANGE,0.14%
02209S103,MO,Altria Group Inc (mo),6238,0,278.34K,0,NO CHANGE,0.14%
219350105,GLW,Corning Inc (glw),7639,0,269.5K,0,NO CHANGE,0.13%
46432F396,MTUM,Ishares Edge MSCI USA Moment (,1885,0,262.09K,0,NO CHANGE,0.13%
97651M109,WIT,Wipro Ltd-ADR (wit),33658,0,151.12K,0,NO CHANGE,0.07%
71654V101,PBRA,Petroleo Brasil-Sp Pref ADR (p,10478,0,97.24K,0,NO CHANGE,0.05%
22052L104,CTVA,Corteva Inc (ctva),16515,-1,996.02K,-60.31,-0%,0.49%
00206R102,T,At&T Inc (t),11578,-4,222.88K,-77,-0%,0.11%
31847R102,FAF,First American Financial (faf),5697,-2,317.1K,-111.32,-0%,0.16%
46090F100,PDBC,Invesco Opt Yld Divers (pdbc),222967,-13,3.17M,-184.86,-0%,1.6%
110448107,BTI,British American Tob (bti),8425,-11,295.89K,-386.32,-0.1%,0.15%
898402102,TRMK,Trustmark Corp (trmk),9646,-18,238.26K,-444.6,-0.2%,0.12%
17275R102,CSCO,Cisco Systems Inc (csco),8283,-10,432.99K,-522.75,-0.1%,0.21%
