CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
008474108,AEM,AGNICO EAGLE MINES LTD,267501,250301,13.63M,12.76M,+1455.2%,10.8%
92189F106,GDX,VANECK ETF TRUST,378066,228066,12.23M,7.38M,+152%,9.7%
01609W102,BABA,ALIBABA GROUP HLDG LTD,92600,68400,9.46M,6.99M,+282.6%,7.5%
722304102,PDD,PDD HOLDINGS INC,119926,81800,9.1M,6.21M,+214.6%,7.2%
35671D857,FCX,FREEPORT-MCMORAN INC,150000,150000,6.14M,6.14M,NEW,4.9%
92189F791,GDXJ,VANECK ETF TRUST,300000,150000,11.85M,5.92M,+100%,9.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,106200,61700,9.88M,5.74M,+138.7%,7.8%
98850P109,YUMC,YUM CHINA HLDGS INC,94900,85000,6.02M,5.39M,+858.6%,4.8%
65487X102,NOAH,NOAH HLDGS LTD,200000,200000,3.31M,3.31M,NEW,2.6%
464287432,TLT,ISHARES TR,27959,23742,2.97M,2.53M,+563%,2.4%
02079K107,GOOG,ALPHABET INC,16140,16140,1.68M,1.68M,NEW,1.3%
23344D108,DADA,DADA NEXUS LTD,360000,186800,3.05M,1.58M,+107.9%,2.4%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,60000,28000,2.97M,1.38M,+87.5%,2.3%
23703Q203,DQ,DAQO NEW ENERGY CORP,28827,28827,1.35M,1.35M,NEW,1.1%
09247X101,,BLACKROCK INC,1393,1393,932.08K,932.08K,NEW,0.74%
922042742,VT,VANGUARD INTL EQUITY INDEX F,8610,8610,792.89K,792.89K,NEW,0.63%
M5216V106,GLBE,GLOBAL E ONLINE LTD,24436,24436,787.57K,787.57K,NEW,0.62%
594972408,MSTR,MICROSTRATEGY INC,9036,2286,2.64M,668.24K,+33.9%,2.1%
007903107,AMD,ADVANCED MICRO DEVICES INC,6529,6529,639.91K,639.91K,NEW,0.51%
81369Y407,XLY,SELECT SECTOR SPDR TR,3720,3720,556.29K,556.29K,NEW,0.44%
Y8162K204,SBLK,STAR BULK CARRIERS CORP.,26058,26058,550.35K,550.35K,NEW,0.43%
68827L101,OR,OSISKO GOLD ROYALTIES LTD,32980,32980,521.74K,521.74K,NEW,0.41%
968223206,WLY,WILEY JOHN & SONS INC,13141,13141,509.48K,509.48K,NEW,0.4%
512807108,LRCX.MX,LAM RESEARCH CORP,927,927,491.42K,491.42K,NEW,0.39%
M98068105,WIX,WIX COM LTD,4914,4914,490.42K,490.42K,NEW,0.39%
038222105,AMAT,APPLIED MATLS INC,3836,3836,471.18K,471.18K,NEW,0.37%
516544103,LNTH,LANTHEUS HLDGS INC,5621,5621,464.07K,464.07K,NEW,0.37%
113004105,BAM,BROOKFIELD ASSET MANAGMT LTD,13364,13364,437.27K,437.27K,NEW,0.35%
609839105,MPWR,MONOLITHIC PWR SYS INC,864,864,432.47K,432.47K,NEW,0.34%
00206R102,T,AT&T INC,22000,22000,423.5K,423.5K,NEW,0.33%
464286285,EMHY,ISHARES INC,12007,12007,423.13K,423.13K,NEW,0.33%
040413106,,ARISTA NETWORKS INC,2257,2257,378.86K,378.86K,NEW,0.3%
22160K105,COST,COSTCO WHSL CORP NEW,727,727,361.22K,361.22K,NEW,0.29%
46138G706,TAN,INVESCO EXCH TRADED FD TR II,4024,4024,312.38K,312.38K,NEW,0.25%
771049103,RBLX,ROBLOX CORP,6870,6870,309.01K,309.01K,NEW,0.24%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,12266,12266,289.23K,289.23K,NEW,0.23%
418056107,HAS,HASBRO INC,10357,4812,556.07K,258.36K,+86.8%,0.44%
46138E628,KBWB,INVESCO EXCH TRADED FD TR II,5953,5953,249.85K,249.85K,NEW,0.2%
205768302,CRK,COMSTOCK RES INC,21692,21692,234.06K,234.06K,NEW,0.18%
698884103,PAR,PAR TECHNOLOGY CORP,46089,2210,1.57M,75.05K,+5%,1.2%
29082A107,EMBJ,EMBRAER S.A.,17291,3106,283.05K,50.85K,+21.9%,0.22%
89421Q205,TZOO,TRAVELZOO,37543,6815,226.76K,41.16K,+22.2%,0.18%
011532108,AGI,ALAMOS GOLD INC NEW,91500,0,1.12M,0,NO CHANGE,0.88%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,54819,0,832.15K,0,NO CHANGE,0.66%
828363101,SILV,SILVERCREST METALS INC,111078,0,793.1K,0,NO CHANGE,0.63%
302130109,EXPD,EXPEDITORS INTL WASH INC,5800,0,638.7K,0,NO CHANGE,0.5%
30041R108,EVER,EVERQUOTE INC,25628,0,356.23K,0,NO CHANGE,0.28%
071734107,BHC,BAUSCH HEALTH COS INC,37506,0,303.8K,0,NO CHANGE,0.24%
70450Y103,PYPL,PAYPAL HLDGS INC,3730,0,283.26K,0,NO CHANGE,0.22%
48251W104,KKR,KKR & CO INC,4815,0,252.88K,0,NO CHANGE,0.2%
72352L106,PINS,PINTEREST INC,9230,0,251.7K,0,NO CHANGE,0.2%
354613101,BEN,FRANKLIN RESOURCES INC,8098,0,218.16K,0,NO CHANGE,0.17%
57064P107,MKTW,MARKETWISE INC,110851,0,205.07K,0,NO CHANGE,0.16%
00768Y453,MSOS,ADVISORSHARES TR,36000,0,204.84K,0,NO CHANGE,0.16%
26154D100,DFH,DREAM FINDERS HOMES INC,15385,0,203.85K,0,NO CHANGE,0.16%
28474P201,18P0.SG,ELECTRA BATTERY MATERIALS CO,0,-21000,0,-34.86K,CLOSE,0%
898202106,TRUP,TRUPANION INC,19986,-969,857.2K,-41.56K,-4.6%,0.68%
934423104,WBD,WARNER BROS DISCOVERY INC,33855,-3126,511.21K,-47.2K,-8.5%,0.4%
33766Y100,SVVC,FIRSTHAND TECHNOLOGY VALUE F,0,-59347,0,-56.16K,CLOSE,0%
38071H106,GROY,GOLD ROYALTY CORP,0,-42731,0,-99.56K,CLOSE,0%
30744W107,FTCHQ,FARFETCH LTD,271759,-22774,1.33M,-111.82K,-7.7%,1.1%
146869102,CVNA,CARVANA CO,0,-25000,0,-118.5K,CLOSE,0%
98379L100,XPEL,XPEL INC,6100,-2000,414.5K,-135.9K,-24.7%,0.33%
26142V105,DKNG,DRAFTKINGS INC NEW,0,-12037,0,-137.1K,CLOSE,0%
74347Y854,VIXY,PROSHARES TR II,0,-13722,0,-156.16K,CLOSE,0%
G27358103,DESP,DESPEGAR COM CORP,0,-31150,0,-159.8K,CLOSE,0%
00187Y100,APG,API GROUP CORP,32371,-7479,727.7K,-168.13K,-18.8%,0.58%
353469109,FC,FRANKLIN COVEY CO,30765,-4778,1.18M,-183.81K,-13.4%,0.94%
848577102,AAL,SPIRIT AIRLS INC,0,-10948,0,-213.27K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,12916,-2236,1.33M,-230.96K,-14.8%,1.1%
20030N101,CMCSA,COMCAST CORP NEW,0,-6699,0,-234.26K,CLOSE,0%
26924G508,MJ,ETF MANAGERS TR,0,-57400,0,-244.52K,CLOSE,0%
Y2573F102,FLEX,FLEX LTD,0,-15194,0,-326.06K,CLOSE,0%
G85158106,STNE,STONECO LTD,0,-36805,0,-347.44K,CLOSE,0%
G3421J106,,FERGUSON PLC NEW,0,-3600,0,-457.09K,CLOSE,0%
30303M102,META,META PLATFORMS INC,6318,-2766,1.34M,-586.23K,-30.4%,1.1%
31810T101,FINV,FINVOLUTION GROUP,0,-130500,0,-647.28K,CLOSE,0%
60770K107,MRNA,MODERNA INC,0,-3780,0,-678.96K,CLOSE,0%
09075V102,BNTX,BIONTECH SE,0,-4540,0,-682K,CLOSE,0%
02079K305,GOOGL,ALPHABET INC,0,-18996,0,-1.68M,CLOSE,0%
00851L103,API,AGORA INC,0,-773800,0,-3.03M,CLOSE,0%
81141R100,SE,SEA LTD,36879,-46894,3.19M,-4.06M,-56%,2.5%
Total,,,,,126.53M,65.65M,+124.4%,100%
