CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
203668108,CYH,COMMUNITY HEALTH SYS INC NEW,2684097,1377267,13.15M,6.75M,+105.4%,3.3%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,19240,17590,6.88M,6.29M,+1066.1%,1.7%
459506101,IFF,INTERNATIONAL FLAVORS&FRAGRA,45900,45900,4.22M,4.22M,NEW,1.1%
78440X887,SLG,SL GREEN RLTY CORP,170900,163200,4.02M,3.84M,+2119.5%,1%
02079K305,GOOGL,ALPHABET INC,34400,34400,3.57M,3.57M,NEW,0.91%
30303M102,META,META PLATFORMS INC,21100,16400,4.47M,3.48M,+348.9%,1.1%
403949100,DINO,HF SINCLAIR CORP,113800,68300,5.51M,3.3M,+150.1%,1.4%
20337X109,VISN,COMMSCOPE HLDG CO INC,897443,513538,5.72M,3.27M,+133.8%,1.5%
594972AE1,,MICROSTRATEGY INC,6000000,6000000,3.21M,3.21M,NEW,0.82%
443628102,HBM,HUDBAY MINERALS INC,643900,582000,3.37M,3.05M,+940.2%,0.86%
57667L107,MTCH,MATCH GROUP INC NEW,76200,76200,2.93M,2.93M,NEW,0.74%
695263103,,PACWEST BANCORP DEL,291600,291600,2.84M,2.84M,NEW,0.72%
929042109,VNO,VORNADO RLTY TR,165700,152900,2.55M,2.35M,+1194.5%,0.65%
957638109,WAL,WESTERN ALLIANCE BANCORP,65900,65900,2.34M,2.34M,NEW,0.6%
01609W102,BABA,ALIBABA GROUP HLDG LTD,37100,22655,3.79M,2.31M,+156.8%,0.96%
79466L302,CRM,SALESFORCE INC,16150,10650,3.23M,2.13M,+193.6%,0.82%
88033G407,THC,TENET HEALTHCARE CORP,135200,32200,8.03M,1.91M,+31.3%,2%
02156K103,OPTU,ALTICE USA INC,529900,529900,1.81M,1.81M,NEW,0.46%
554382101,MAC,MACERICH CO,169803,169803,1.8M,1.8M,NEW,0.46%
629377508,NRG,NRG ENERGY INC,67800,49900,2.32M,1.71M,+278.8%,0.59%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDG L,193400,125600,2.6M,1.69M,+185.3%,0.66%
04930R107,AESI,ATLAS ENERGY SOLUTIONS INC,97000,97000,1.65M,1.65M,NEW,0.42%
G5784H106,MANU,MANCHESTER UTD PLC NEW,106749,72749,2.36M,1.61M,+214%,0.6%
105368203,BDN,BRANDYWINE RLTY TR,331900,331900,1.57M,1.57M,NEW,0.4%
58463J304,MPT,MEDICAL PPTYS TRUST INC,177500,177500,1.46M,1.46M,NEW,0.37%
74347M108,PUMP,PROPETRO HLDG CORP,454600,187900,3.27M,1.35M,+70.5%,0.83%
044103869,,ASHFORD HOSPITALITY TR INC,758808,418246,2.44M,1.34M,+122.8%,0.62%
05541T101,,BGC PARTNERS INC,253537,253537,1.33M,1.33M,NEW,0.34%
58502B106,MD,PEDIATRIX MEDICAL GROUP INC,85400,85400,1.27M,1.27M,NEW,0.32%
02607T109,,THE NECESSITY RETAIL REIT IN,474000,199444,2.98M,1.25M,+72.6%,0.76%
29260Y109,EDR,ENDEAVOR GROUP HLDGS INC,51600,51600,1.23M,1.23M,NEW,0.31%
30212P303,EXPE,EXPEDIA GROUP INC,82800,12650,8.03M,1.23M,+18%,2%
00791N102,ADV,ADVANTAGE SOLUTIONS INC,1629640,768770,2.57M,1.21M,+89.3%,0.65%
377320106,,GLATFELTER CORPORATION,378000,378000,1.21M,1.21M,NEW,0.31%
989701107,ZION,ZIONS BANCORPORATION N A,40200,40200,1.2M,1.2M,NEW,0.31%
101121101,BXP,BOSTON PROPERTIES INC,21600,21600,1.17M,1.17M,NEW,0.3%
200340107,CMA,COMERICA INC,26900,26900,1.17M,1.17M,NEW,0.3%
91680MAB3,UPST,UPSTART HLDGS INC,4000000,2000000,2.3M,1.15M,+100%,0.59%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC N,1114,1114,1.08M,1.08M,NEW,0.28%
82452J109,FOUR,SHIFT4 PMTS INC,19100,14100,1.45M,1.07M,+282%,0.37%
444097109,HPP,HUDSON PAC PPTYS INC,207200,153100,1.38M,1.02M,+283%,0.35%
00436Q106,ACEL,ACCEL ENTERTAINMENT INC,110500,110500,1.01M,1.01M,NEW,0.26%
015271109,ARE,ALEXANDRIA REAL ESTATE EQ IN,8000,8000,1M,1M,NEW,0.26%
720190206,PDM,PIEDMONT OFFICE REALTY TR IN,137400,137400,1M,1M,NEW,0.26%
76118Y104,REZI,RESIDEO TECHNOLOGIES INC,50800,50800,928.62K,928.62K,NEW,0.24%
674482203,OBE,OBSIDIAN ENERGY LTD,139300,139300,888.41K,888.41K,NEW,0.23%
07317Q105,BTE,BAYTEX ENERGY CORP,231700,231700,868.88K,868.88K,NEW,0.22%
041242108,ARKO,ARKO CORP,99613,99613,845.71K,845.71K,NEW,0.22%
49427F108,KRC,KILROY RLTY CORP,26100,26100,845.64K,845.64K,NEW,0.22%
934423104,WBD,WARNER BROS DISCOVERY INC,55100,55100,832.01K,832.01K,NEW,0.21%
431284108,HIW,HIGHWOODS PPTYS INC,35600,35600,825.56K,825.56K,NEW,0.21%
238337109,PLAY,DAVE & BUSTERS ENTMT INC,212000,22300,7.8M,820.42K,+11.8%,2%
04523Y105,ASPN,ASPEN AEROGELS INC,351600,108700,2.62M,809.82K,+44.8%,0.67%
89832Q109,TFC,TRUIST FINL CORP,23400,23400,797.94K,797.94K,NEW,0.2%
25470MAB5,,DISH NETWORK CORPORATION,3500000,1500000,1.8M,773.37K,+75%,0.46%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,41000,41000,760.96K,760.96K,NEW,0.19%
