CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,410000,410000,42.53M,42.53M,NEW,17.7%
03674X106,AR,ANTERO RESOURCES CORP,1000000,320000,23.09M,7.39M,+47.1%,9.6%
595112103,MU,MICRON TECHNOLOGY INC,306000,60000,18.46M,3.62M,+24.4%,7.7%
88337F105,ODP,THE ODP CORP,396311,66311,17.83M,2.98M,+20.1%,7.4%
L7579L106,,PERIMETER SOLUTIONS SA,865930,252925,7M,2.04M,+41.3%,2.9%
023135106,AMZN,AMAZON COM INC,376000,0,38.84M,0,NO CHANGE,16.2%
594918104,MSFT,MICROSOFT CORP,134000,0,38.63M,0,NO CHANGE,16.1%
893641100,TDG,TRANSDIGM GROUP INC,42000,0,30.96M,0,NO CHANGE,12.9%
25470M109,,DISH NETWORK CORPORATION,1966041,0,18.34M,0,NO CHANGE,7.6%
03676B102,AM,ANTERO MIDSTREAM CORP,290000,0,3.04M,0,NO CHANGE,1.3%
00951K104,,AIRSPAN NETWORKS HOLDINGS IN,1047473,0,725.17K,0,NO CHANGE,0.3%
37427G101,GETR,GETAROUND INC,1348153,0,384.22K,0,NO CHANGE,0.16%
G4124C117,GRABW,GRAB HOLDINGS LIMITED,80000,0,46.4K,0,NO CHANGE,0.02%
02079K107,GOOG,ALPHABET INC,0,-255000,0,-22.5M,CLOSE,0%
Total,,,,,239.87M,36.07M,+18.1%,100%
