CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
83304A106,SNAP,SNAP INC,9498980,9498980,160.82M,160.82M,NEW,3.6%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,8626000,8626000,146.47M,146.47M,NEW,3.3%
92556V106,VTRS,VIATRIS INC,15236000,10287000,165.01M,111.41M,+207.9%,3.7%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,670970,670970,109.74M,109.74M,NEW,2.4%
45784P101,PODD,INSULET CORP,444800,444800,96.51M,96.51M,NEW,2.1%
252131107,DXCM,DEXCOM INC,632000,632000,78.42M,78.42M,NEW,1.7%
369604301,GE,GENERAL ELECTRIC CO,1509100,606000,192.61M,77.34M,+67.1%,4.3%
92189F106,GDX,VANECK ETF TRUST,8522000,2298000,264.27M,71.26M,+36.9%,5.9%
N00985106,AER,AERCAP HOLDINGS NV,2343000,833000,174.13M,61.91M,+55.2%,3.9%
457730109,INSP,INSPIRE MED SYS INC,294000,294000,59.81M,59.81M,NEW,1.3%
68622V106,OGN,ORGANON & CO,3580786,3580786,51.63M,51.63M,NEW,1.1%
17888H103,CIVI,CIVITAS RESOURCES INC,1809935,644000,123.76M,44.04M,+55.2%,2.7%
04280A100,ARWR,ARROWHEAD PHARMACEUTICALS IN,1329000,1329000,40.67M,40.67M,NEW,0.9%
G97822103,PRGO,PERRIGO CO PLC,1225711,1225711,39.44M,39.44M,NEW,0.88%
02081G201,ATEC,ALPHATEC HLDGS INC,2155000,2155000,32.56M,32.56M,NEW,0.72%
88642R109,TDW,TIDEWATER INC NEW,1410000,388000,101.68M,27.98M,+38%,2.3%
G76279101,ROIV,ROIVANT SCIENCES LTD,2460000,2460000,27.63M,27.63M,NEW,0.61%
45332Y109,NARI,INARI MED INC,418000,418000,27.14M,27.14M,NEW,0.6%
881624209,TEVA,TEVA PHARMACEUTICAL INDS LTD,26231184,2387184,273.85M,24.92M,+10%,6.1%
82575P107,SBSW,SIBANYE STILLWATER LTD,3079000,3079000,16.72M,16.72M,NEW,0.37%
156431108,CENX,CENTURY ALUM CO,878000,878000,10.66M,10.66M,NEW,0.24%
05961W105,BMA,BANCO MACRO SA,332000,332000,9.53M,9.53M,NEW,0.21%
013872106,AA,ALCOA CORP,2459541,257000,83.62M,8.74M,+11.7%,1.9%
H8817H100,RIG,TRANSOCEAN LTD,20864545,1222000,132.49M,7.76M,+6.2%,2.9%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,661502,184700,16.76M,4.68M,+38.7%,0.37%
00912X302,AL,AIR LEASE CORP,102000,102000,4.28M,4.28M,NEW,0.09%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,6973000,204000,142.39M,4.17M,+3%,3.2%
29355A107,ENPH,ENPHASE ENERGY INC,28200,28200,3.73M,3.73M,NEW,0.08%
92189F791,GDXJ,VANECK ETF TRUST,3305000,0,125.29M,0,NO CHANGE,2.8%
697900108,PAAS,PAN AMERN SILVER CORP,5257000,0,85.85M,0,NO CHANGE,1.9%
650111107,NYT,NEW YORK TIMES CO,1508000,0,73.88M,0,NO CHANGE,1.6%
G9460G101,VAL,VALARIS LTD,465000,0,31.89M,0,NO CHANGE,0.71%
465562106,ITUB,ITAU UNIBANCO HLDG S A,3445000,0,23.94M,0,NO CHANGE,0.53%
059460303,BBD,BANCO BRADESCO S A,5824000,0,20.38M,0,NO CHANGE,0.45%
00534A102,IVVD,INVIVYD INC,3735000,0,14.72M,0,NO CHANGE,0.33%
G7997W102,SDRL,SEADRILL 2021 LTD,249700,0,11.81M,0,NO CHANGE,0.26%
22978P106,CUE,CUE BIOPHARMA INC,2402455,0,6.34M,0,NO CHANGE,0.14%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,231000,0,5.42M,0,NO CHANGE,0.12%
23255M204,CYCN,CYCLERION THERAPEUTICS INC,357880,0,1.2M,0,NO CHANGE,0.03%
72765Q882,PLG,PLATINUM GROUP METALS LTD,900000,0,1.03M,0,NO CHANGE,0.02%
051774115,AUROW,AURORA INNOVATION INC,437500,0,214.38K,0,NO CHANGE,<.01%
G1261Q115,,BLUERIVER ACQUISITION CORP,200000,0,7.94K,0,NO CHANGE,<.01%
433539111,,HIPPO HLDGS INC,350000,0,7K,0,NO CHANGE,<.01%
082490111,BHLWQ,BENSON HILL INC,0,-250000,0,-8.25K,CLOSE,0%
96209A401,,WEWORK INC,0,-21942,0,-66.05K,CLOSE,0%
65344D208,NEXI,NEXIMMUNE INC,36999,-50459,82.14K,-112.02K,-57.7%,<.01%
G85158106,STNE,STONECO LTD,5281000,-95000,95.22M,-1.71M,-1.8%,2.1%
450056106,IRTC,IRHYTHM TECHNOLOGIES INC,846900,-21800,90.65M,-2.33M,-2.5%,2%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,3438706,-51070,293.56M,-4.36M,-1.5%,6.5%
69318G106,PBF,PBF ENERGY INC,735708,-167292,32.34M,-7.35M,-18.5%,0.72%
