CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
35909D109,FYBR,FRONTIER COMMUNICATIONS PARE,386764,386764,9.8B,9.8B,NEW,38.8%
500688106,KOS,KOSMOS ENERGY LTD,651026,321916,4.37B,2.16B,+97.8%,17.3%
33850F116,,FLAME ACQUISITION CORP,10000,0,19.3M,0,NO CHANGE,0.08%
G85727116,SDAWW,SUNCAR TECHNOLOGY GROUP INC,10000,0,3.74M,0,NO CHANGE,0.01%
84757T113,MDAIW,SPECTRAL AI INC,11666,0,2.45M,0,NO CHANGE,<.01%
96812F110,BAERW,BRIDGER AEROSPACE GRP HLDGS,10000,0,2.11M,0,NO CHANGE,<.01%
048453112,,ATLANTIC COASTAL ACQUISTN CO,33333,0,833K,0,NO CHANGE,<.01%
38021H115,PUCKW,GOAL ACQUISITIONS CORP,10840,0,40K,0,NO CHANGE,<.01%
20337X109,VISN,COMMSCOPE HLDG CO INC,0,-32795,0,-110.19K,CLOSE,0%
00165C302,AMC,AMC ENTMT HLDGS INC,0,-46561,0,-372.02K,CLOSE,0%
01021X100,,AKUMIN INC,0,-3231984,0,-471.55K,CLOSE,0%
041242108,ARKO,ARKO CORP,0,-125156,0,-894.87K,CLOSE,0%
294600101,,EQUITRANS MIDSTREAM CORP,1085915,-604325,11.05B,-6.15B,-35.8%,43.8%
Total,,,,,25.25B,5.81B,+28474.1%,100%
