CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
45826H109,ITGR,INTEGER HOLDINGS,92000,92000,9.15M,9.15M,NEW,2%
883556102,TMO,THERMO FISHER SCIENTIFIC,16000,16000,8.6M,8.6M,NEW,1.8%
M5425M103,INMD,INMODE,534000,147000,11.88M,3.27M,+38%,2.5%
83417M104,SEDG,SOLAREDGE,81000,30000,7.59M,2.81M,+58.8%,1.6%
04035M102,ARHS,ARHAUS,484000,218000,5.74M,2.58M,+82%,1.2%
047649108,ATKR,ATKORE,36000,12000,5.77M,1.92M,+50%,1.2%
679580100,ODFL,OLD DOMINION FREIGHT LINE,15000,3000,6.13M,1.23M,+25%,1.3%
016255101,ALGN,ALIGN TECHNOLOGY,33000,4000,9.1M,1.1M,+13.8%,1.9%
934423104,WBD,WARNER BROS DISCOVERY INC,655000,80000,7.46M,910.9K,+13.9%,1.6%
955306105,WST,WEST PHARMACEUTICAL SERVICES,12000,2000,4.34M,723.67K,+20%,0.93%
136635109,CSIQ,CANADIAN SOLAR,51000,4000,1.34M,104.86K,+8.5%,0.29%
038222105,AMAT,APPLIED MATERIALS,164000,0,26.61M,0,NO CHANGE,5.7%
171779309,CIEN,CIENA,532000,0,23.96M,0,NO CHANGE,5.1%
620076307,MSI,MOTOROLA SOLUTIONS,57000,0,17.9M,0,NO CHANGE,3.8%
747525103,QCOM,QUALCOMM,119000,0,17.22M,0,NO CHANGE,3.7%
19247G107,COHR,COHERENT,393000,0,17.09M,0,NO CHANGE,3.6%
40434L105,HPQ,HP,482000,0,14.49M,0,NO CHANGE,3.1%
37940X102,GPN,GLOBAL PAYMENTS,107000,0,13.55M,0,NO CHANGE,2.9%
036752103,ELV,ELEVANCE HEALTH,28000,0,13.32M,0,NO CHANGE,2.8%
88023U101,SGI,TEMPUR SEALY INTERNATIONAL,257000,0,13.1M,0,NO CHANGE,2.8%
09857L108,BKNG,BOOKING HOLDINGS,3000,0,12.24M,0,NO CHANGE,2.6%
46982L108,J,JACOBS SOLUTIONS,93000,0,12.1M,0,NO CHANGE,2.6%
67066G104,NVDA,NVIDIA,23000,0,11.37M,0,NO CHANGE,2.4%
62944T105,NVR,NVR,2000,0,10.92M,0,NO CHANGE,2.3%
876030107,TPR,TAPESTRY,291000,0,10.71M,0,NO CHANGE,2.3%
55024U109,LITE,LUMENTUM,198000,0,10.36M,0,NO CHANGE,2.2%
G51502105,JCI,JOHNSON CONTROLS,161000,0,9.28M,0,NO CHANGE,2%
594918104,MSFT,MICROSOFT,25000,0,9.23M,0,NO CHANGE,2%
109641100,EAT,BRINKER INTERNATIONAL,213000,0,9.21M,0,NO CHANGE,2%
34964C106,FBIN,FORTUNE BRANDS,115000,0,8.78M,0,NO CHANGE,1.9%
159864107,CRL,CHARLES RIVER LABORATORIES,37000,0,8.76M,0,NO CHANGE,1.9%
285512109,EA,ELECTRONIC ARTS INC,63000,0,8.62M,0,NO CHANGE,1.8%
037833100,AAPL,APPLE,44000,0,8.51M,0,NO CHANGE,1.8%
882508104,TXN,TEXAS INSTRUMENTS,49000,0,8.41M,0,NO CHANGE,1.8%
942749102,WTS,WATTS WATER,36000,0,7.45M,0,NO CHANGE,1.6%
911363109,URI,UNITED RENTALS,11000,0,6.55M,0,NO CHANGE,1.4%
227046109,CROX,CROCS,69000,0,6.43M,0,NO CHANGE,1.4%
90384S303,ULTA,ULTA BEAUTY,12000,0,5.87M,0,NO CHANGE,1.3%
09062X103,BIIB,BIOGEN,11000,0,2.95M,0,NO CHANGE,0.63%
57638P104,MBC,MASTERBRAND,181000,0,2.68M,0,NO CHANGE,0.57%
05465P101,AXNX,AXONICS,26000,0,1.59M,0,NO CHANGE,0.34%
98985Y108,ZYME,ZYMEWORKS INC,97000,0,1.01M,0,NO CHANGE,0.21%
31428X106,FDX,FEDEX CORP,38000,-5000,9.64M,-1.27M,-11.6%,2.1%
74967X103,RH,RH,20000,-7000,5.69M,-1.99M,-25.9%,1.2%
002896207,ANF,ABERCROMBIE & FITCH,129000,-24000,11.34M,-2.11M,-15.7%,2.4%
714046109,RVTY,REVVITY,0,-59000,0,-6.5M,CLOSE,0%
466313103,JBL,JABIL,273000,-56000,34.76M,-7.13M,-17%,7.4%
086516101,BBY,BEST BUY,0,-130000,0,-9.04M,CLOSE,0%
110122108,BMY,BRISTOL-MYERS SQUIBB,0,-195000,0,-11.3M,CLOSE,0%
G46188101,,HORIZON THERAPEUTICS,0,-163000,0,-18.88M,CLOSE,0%
Total,,,,,468.82M,-25.81M,-5.7%,100%
