CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
39854F101,GRND,GRINDR INC,6930468,5688991,60.85M,49.95M,+458.2%,6.6%
683712103,OPEN,OPENDOOR TECHNOLOGIES INC,8024323,7863012,35.95M,35.23M,+4874.4%,3.9%
19260Q107,COIN,COINBASE GLOBAL INC,261859,174756,45.54M,30.39M,+200.6%,4.9%
09173B107,KEEL,BITFARMS LTD,11904062,9620674,34.64M,28M,+421.3%,3.7%
81141R100,SE,SEA LTD,876856,495589,35.51M,20.07M,+130%,3.8%
30303M102,META,META PLATFORMS INC,76032,47287,26.91M,16.74M,+164.5%,2.9%
767292105,RIOT,RIOT PLATFORMS INC,1447523,877476,22.39M,13.57M,+153.9%,2.4%
G6683N103,NU,NU HLDGS LTD,21406660,1419432,178.32M,11.82M,+7.1%,19.3%
48576A100,KRTX,KARUNA THERAPEUTICS INC,35461,34220,11.22M,10.83M,+2757.5%,1.2%
05464C101,AXON,AXON ENTERPRISE INC,35686,35686,9.22M,9.22M,NEW,1%
80706P103,SRRK,SCHOLAR ROCK HLDG CORP,392399,364032,7.38M,6.84M,+1283.3%,0.8%
04351P101,ASND,ASCENDIS PHARMA A/S,61530,52407,7.75M,6.6M,+574.4%,0.84%
09627Y109,BPMC,BLUEPRINT MEDICINES CORP,68027,63953,6.27M,5.9M,+1569.8%,0.68%
977852102,WOLF,WOLFSPEED INC,239275,134757,10.41M,5.86M,+128.9%,1.1%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,1637273,1637273,5.52M,5.52M,NEW,0.6%
Q4982L109,IREN,IRIS ENERGY LTD,7173018,740806,51.29M,5.3M,+11.5%,5.6%
44812J104,HUT,HUT 8 CORP,363846,363846,4.85M,4.85M,NEW,0.53%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,465339,465339,4.59M,4.59M,NEW,0.5%
04335A105,ARVN,ARVINAS INC,135722,107918,5.59M,4.44M,+388.1%,0.6%
N52586109,LILMF,LILIUM N V,11509059,3047521,13.58M,3.6M,+36%,1.5%
G2519Y108,BAP,CREDICORP LTD,28933,19799,4.34M,2.97M,+216.8%,0.47%
10806X102,BBIO,BRIDGEBIO PHARMA INC,73490,67133,2.97M,2.71M,+1056%,0.32%
88080T104,WULF,TERAWULF INC,2236824,928899,5.37M,2.23M,+71%,0.58%
G1144A105,BTBT,BIT DIGITAL INC,525562,525562,2.22M,2.22M,NEW,0.24%
925050106,VRNA,VERONA PHARMA PLC,87304,71804,1.74M,1.43M,+463.3%,0.19%
433921103,HIVE,HIVE DIGITAL TECHNOLOGIES LT,415205,303305,1.88M,1.37M,+271.1%,0.2%
17253J106,CIFR,CIPHER MINING INC,1181626,323448,4.88M,1.34M,+37.7%,0.53%
037833100,AAPL,APPLE INC,8436,5930,1.62M,1.14M,+236.6%,0.18%
86337R202,SDIG,STRONGHOLD DIGITAL MINING IN,414004,141828,3.02M,1.04M,+52.1%,0.33%
052769106,ADSK,AUTODESK INC,4042,4042,984.15K,984.15K,NEW,0.11%
M7S64H106,MNDY,MONDAY COM LTD,5038,5038,946.19K,946.19K,NEW,0.1%
M6191J100,FROG,JFROG LTD,27142,27142,939.38K,939.38K,NEW,0.1%
009066101,ABNB,AIRBNB INC,115842,5826,15.77M,793.15K,+5.3%,1.7%
19249H103,CHRS,COHERUS BIOSCIENCES INC,187932,168932,625.81K,562.54K,+889.1%,0.07%
090043100,BILL,BILL HOLDINGS INC,4436,4436,361.93K,361.93K,NEW,0.04%
31189P102,FATE,FATE THERAPEUTICS INC,89162,89162,333.47K,333.47K,NEW,0.04%
902685106,UDMY,UDEMY INC,15997,15997,235.64K,235.64K,NEW,0.03%
52187K200,CYPH,LEAP THERAPEUTICS INC,101567,47567,421K,197.17K,+88.1%,0.05%
05280R100,AUTL,AUTOLUS THERAPEUTICS PLC,30063,30063,193.61K,193.61K,NEW,0.02%
15117B202,CLDX,CELLDEX THERAPEUTICS INC NEW,4313,4313,171.05K,171.05K,NEW,0.02%
556099109,MGNX,MACROGENICS INC,15902,15902,152.98K,152.98K,NEW,0.02%
45166A102,IDYA,IDEAYA BIOSCIENCES,4237,4237,150.75K,150.75K,NEW,0.02%
92790C104,VRDN,VIRIDIAN THERAPEUTICS INC,6593,6593,143.6K,143.6K,NEW,0.02%
492327101,KROS,KEROS THERAPEUTICS INC,10431,3469,414.74K,137.93K,+49.8%,0.04%
03969F109,RCUS,ARCUS BIOSCIENCES INC,7000,7000,133.7K,133.7K,NEW,0.01%
76243J105,RYTM,RHYTHM PHARMACEUTICALS INC,2489,2489,114.42K,114.42K,NEW,0.01%
45337C102,INCY,INCYTE CORP,1800,1800,113.02K,113.02K,NEW,0.01%
24344T101,DCPH,DECIPHERA PHARMACEUTICALS IN,6822,6822,110.04K,110.04K,NEW,0.01%
23954D109,DAWN,DAY ONE BIOPHARMACEUTICALS I,7430,7430,108.48K,108.48K,NEW,0.01%
82024L103,STTK,SHATTUCK LABS INC,14152,14152,100.9K,100.9K,NEW,0.01%
00507W206,ATNM,ACTINIUM PHARMACEUTICALS INC,19776,19776,100.46K,100.46K,NEW,0.01%
501575104,KYMR,KYMERA THERAPEUTICS INC,3910,3910,99.55K,99.55K,NEW,0.01%
41358P205,,HARPOON THERAPEUTICS INC,7407,7407,84.22K,84.22K,NEW,<.01%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,1555,1555,74.36K,74.36K,NEW,<.01%
80810D103,SDGR,SCHRODINGER INC,5589,1703,200.09K,60.97K,+43.8%,0.02%
282559103,ETNB,89BIO INC,11127,5415,124.29K,60.49K,+94.8%,0.01%
N44445109,IMTX,IMMATICS N.V,9524,4381,100.29K,46.13K,+85.2%,0.01%
45790W108,INZY,INOZYME PHARMA INC,37837,8708,161.19K,37.1K,+29.9%,0.02%
43906K100,,HOOKIPA PHARMA INC,228889,41417,185.4K,33.55K,+22.1%,0.02%
00847G705,,AGENUS INC,3088722,0,2.56M,0,NO CHANGE,0.28%
N52586117,LILMF,LILIUM N V,2115384,0,338.46K,0,NO CHANGE,0.04%
45258D105,IMCR,IMMUNOCORE HLDGS PLC,4003,0,273.49K,0,NO CHANGE,0.03%
N0731H103,ATAI,ATAI LIFE SCIENCES NV,103232,0,145.56K,0,NO CHANGE,0.02%
98401F105,XNCR,XENCOR INC,5418,0,115.02K,0,NO CHANGE,0.01%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,0,-575,0,-12.76K,CLOSE,0%
336433107,FSLR,FIRST SOLAR INC,0,-85,0,-13.73K,CLOSE,0%
617760202,JMIA,MORPHOSYS AG,0,-3000,0,-20.16K,CLOSE,0%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,0,-1215,0,-22.17K,CLOSE,0%
29355A107,ENPH,ENPHASE ENERGY INC,0,-242,0,-29.08K,CLOSE,0%
23703Q203,DQ,DAQO NEW ENERGY CORP,0,-1015,0,-30.72K,CLOSE,0%
30223G102,EXAI,EXSCIENTIA PLC,0,-11531,0,-52.12K,CLOSE,0%
92332V107,VTYX,VENTYX BIOSCIENCES INC,0,-1969,0,-68.38K,CLOSE,0%
83422N105,SLDP,SOLID POWER INC,0,-34431,0,-69.55K,CLOSE,0%
682189105,ON,ON SEMICONDUCTOR CORP,0,-758,0,-70.46K,CLOSE,0%
50202M102,LI,LI AUTO INC,0,-2034,0,-72.51K,CLOSE,0%
23257D103,,CYMABAY THERAPEUTICS INC,8206,-3122,193.83K,-73.74K,-27.6%,0.02%
293594107,ENVX,ENOVIX CORPORATION,0,-5901,0,-74.06K,CLOSE,0%
86745K104,NOVAQ,SUNNOVA ENERGY INTL INC.,0,-7447,0,-77.97K,CLOSE,0%
29415C101,EOSE,EOS ENERGY ENTERPRISES INC,0,-37817,0,-81.31K,CLOSE,0%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,0,-672,0,-87.03K,CLOSE,0%
09354A100,BLNK,BLINK CHARGING CO,0,-29384,0,-89.92K,CLOSE,0%
088786108,BCYC,BICYCLE THERAPEUTICS PLC,0,-4850,0,-97.44K,CLOSE,0%
76029N106,REPL,REPLIMUNE GROUP INC,0,-5912,0,-101.15K,CLOSE,0%
760273102,RPTX,REPARE THERAPEUTICS INC,0,-9766,0,-117.97K,CLOSE,0%
G6095L109,,APTIV PLC,0,-1287,0,-126.89K,CLOSE,0%
18539C105,CWENA,CLEARWAY ENERGY INC,0,-6477,0,-129.02K,CLOSE,0%
28036F105,EWTX,EDGEWISE THERAPEUTICS INC,0,-23715,0,-135.89K,CLOSE,0%
550424105,,LUMINAR TECHNOLOGIES INC,0,-15771,0,-179.88K,CLOSE,0%
00973Y108,AKRO,AKERO THERAPEUTICS INC,0,-4276,0,-216.28K,CLOSE,0%
09609G100,,BLUEBIRD BIO INC,0,-81154,0,-245.08K,CLOSE,0%
44812T102,,HUT 8 MNG CORP,0,-132773,0,-258.91K,CLOSE,0%
86771W105,RUN,SUNRUN INC,0,-22221,0,-279.1K,CLOSE,0%
59935V107,MIST,MILESTONE PHARMACEUTICALS IN,20000,-187276,33.4K,-312.75K,-90.4%,<.01%
83406F102,SOFI,SOFI TECHNOLOGIES INC,0,-53236,0,-425.36K,CLOSE,0%
42225T107,HCAT,HEALTH CATALYST INC,0,-45338,0,-458.82K,CLOSE,0%
00760J108,AEHR,AEHR TEST SYS,0,-10468,0,-478.39K,CLOSE,0%
747525103,QCOM,QUALCOMM INC,0,-4500,0,-499.77K,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,0,-1289,0,-595.52K,CLOSE,0%
87164F105,SNDX,SYNDAX PHARMACEUTICALS INC,8054,-29246,174.05K,-632.01K,-78.4%,0.02%
60741F104,MBLY,MOBILEYE GLOBAL INC,0,-16124,0,-669.95K,CLOSE,0%
22663K107,CRNX,CRINETICS PHARMACEUTICALS IN,0,-23082,0,-686.46K,CLOSE,0%
482480100,KLAC,KLA CORP,0,-1500,0,-687.99K,CLOSE,0%
N5749R100,MRUS,MERUS N V,9037,-25889,248.52K,-711.95K,-74.1%,0.03%
518415104,LSCC,LATTICE SEMICONDUCTOR CORP,0,-10800,0,-928.04K,CLOSE,0%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,216998,-48032,5.1M,-1.13M,-18.1%,0.55%
14427M107,PRTS,CARPARTS COM INC,0,-280578,0,-1.16M,CLOSE,0%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,0,-5516,0,-1.29M,CLOSE,0%
30212W100,AGNT,EXP WORLD HLDGS INC,0,-86460,0,-1.4M,CLOSE,0%
038169207,APLD,APPLIED DIGITAL CORP,1262407,-273820,8.51M,-1.85M,-17.8%,0.92%
679295105,OKTA,OKTA INC,0,-25979,0,-2.12M,CLOSE,0%
852234103,XYZ,BLOCK INC,10502,-28136,812.33K,-2.18M,-72.8%,0.09%
594918104,MSFT,MICROSOFT CORP,56699,-5790,21.32M,-2.18M,-9.3%,2.3%
N97284108,NBIS,YANDEX N V,0,-118482,0,-2.24M,CLOSE,0%
871607107,SNPS,SYNOPSYS INC,0,-5106,0,-2.34M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-23163,0,-2.38M,CLOSE,0%
81762P102,NOW,SERVICENOW INC,1345,-3816,950.23K,-2.7M,-73.9%,0.1%
57636Q104,MA,MASTERCARD INCORPORATED,0,-7161,0,-2.84M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,181646,-18812,27.6M,-2.86M,-9.4%,3%
461202103,INTU,INTUIT,0,-5605,0,-2.86M,CLOSE,0%
45253H101,,IMMUNOGEN INC,0,-212852,0,-3.38M,CLOSE,0%
82509L107,SHOP,SHOPIFY INC,256191,-50498,19.96M,-3.93M,-16.5%,2.2%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,0,-245766,0,-4.03M,CLOSE,0%
594972408,MSTR,MICROSTRATEGY INC,364,-7564,229.91K,-4.78M,-95.4%,0.02%
M5425M103,INMD,INMODE LTD,0,-185585,0,-5.65M,CLOSE,0%
57667L107,MTCH,MATCH GROUP INC NEW,0,-144969,0,-5.68M,CLOSE,0%
G4R20B107,INTR,INTER & CO INC,263084,-1182210,1.46M,-6.57M,-81.8%,0.16%
M7S64L123,PGY,PAGAYA TECHNOLOGIES LTD,8663243,-6927036,11.96M,-9.56M,-44.4%,1.3%
595112103,MU,MICRON TECHNOLOGY INC,75427,-132300,6.44M,-11.29M,-63.7%,0.7%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,145623,-242089,6.84M,-11.37M,-62.4%,0.74%
02079K305,GOOGL,ALPHABET INC,0,-89803,0,-11.75M,CLOSE,0%
30744W107,FTCHQ,FARFETCH LTD,0,-5643044,0,-11.79M,CLOSE,0%
26603R106,DUOL,DUOLINGO INC,178055,-52443,40.39M,-11.9M,-22.8%,4.4%
31810T101,FINV,FINVOLUTION GROUP,2026236,-2715145,9.93M,-13.3M,-57.3%,1.1%
226718104,CRTO,CRITEO S A,0,-634207,0,-18.52M,CLOSE,0%
88160R101,TSLA,TESLA INC,16080,-79027,4M,-19.64M,-83.1%,0.43%
