CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
01609W102,BABA,ALIBABA GROUP HLDG LTD,29979,11316,2.32M,877.12K,+60.6%,0.97%
00039J509,FWD,AB ACTIVE ETFS INC,54106,13667,3.37M,852.23K,+33.8%,1.4%
46116X101,ITCI,INTRA-CELLULAR THERAPIES INC,23705,9308,1.7M,666.65K,+64.7%,0.71%
G6095L109,,APTIV PLC,5519,5519,495.17K,495.17K,NEW,0.21%
963320106,WHR,WHIRLPOOL CORP,8485,3521,1.03M,428.75K,+70.9%,0.43%
87918A105,TDOC,TELADOC HEALTH INC,41637,16937,897.28K,364.99K,+68.6%,0.38%
04965B100,ATOM,ATOMERA INC,240646,48000,1.69M,336.48K,+24.9%,0.71%
185123106,CWAN,CLEARWATER ANALYTICS HLDGS I,15507,15507,310.61K,310.61K,NEW,0.13%
74762E102,PWR,QUANTA SVCS INC,1384,1384,298.73K,298.73K,NEW,0.13%
48282T104,KAI,KADANT INC,1021,1021,286.2K,286.2K,NEW,0.12%
629377508,NRG,NRG ENERGY INC,4867,4867,251.62K,251.62K,NEW,0.11%
33740U505,FDEC,FIRST TR EXCHNG TRADED FD VI,6318,6318,246.32K,246.32K,NEW,0.1%
745867101,PHM,PULTE GROUP INC,2308,2308,238.23K,238.23K,NEW,0.1%
33738R845,FTXN,FIRST TR EXCHANGE-TRADED FD,45186,8147,1.28M,230.54K,+22%,0.54%
G8994E103,TT,TRANE TECHNOLOGIES PLC,900,900,219.51K,219.51K,NEW,0.09%
57060D108,MKTX,MARKETAXESS HLDGS INC,705,705,206.47K,206.47K,NEW,0.09%
023135106,AMZN,AMAZON COM INC,129767,1099,19.72M,166.98K,+0.9%,8.3%
697435105,PANW,PALO ALTO NETWORKS INC,5170,520,1.52M,153.34K,+11.2%,0.64%
29273V100,ET,ENERGY TRANSFER L P,96183,10733,1.33M,148.12K,+12.6%,0.56%
071813109,BAX,BAXTER INTL INC,20684,3500,799.64K,135.31K,+20.4%,0.33%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,74580,10830,922.55K,133.97K,+17%,0.39%
67066G104,NVDA,NVIDIA CORPORATION,10776,252,5.34M,124.8K,+2.4%,2.2%
877619106,TSHA,TAYSHA GENE THERAPIES INC,639520,64140,1.13M,113.53K,+11.1%,0.47%
00724F101,ADBE,ADOBE INC,1165,164,694.78K,97.81K,+16.4%,0.29%
33733E203,FBT,FIRST TR EXCHANGE-TRADED FD,11780,568,1.86M,89.78K,+5.1%,0.78%
88339P101,REAL,THE REALREAL INC,159248,44535,320.09K,89.52K,+38.8%,0.13%
04537Y208,AWHL,ASPIRA WOMENS HEALTH INC,50156,21788,204.64K,88.9K,+76.8%,0.09%
094235108,BLMN,BLOOMIN BRANDS INC,13610,3110,383.12K,87.55K,+29.6%,0.16%
35671D857,FCX,FREEPORT-MCMORAN INC,21360,1900,909.3K,80.88K,+9.8%,0.38%
594918104,MSFT,MICROSOFT CORP,43594,206,16.39M,77.46K,+0.5%,6.9%
891092108,TTC,TORO CO,6223,618,597.35K,59.32K,+11%,0.25%
166764100,CVX,CHEVRON CORP NEW,3771,250,562.48K,37.29K,+7.1%,0.24%
