CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
74967X103,RH,RH,80000,80000,23.32M,23.32M,NEW,15.1%
339750101,FND,FLOOR & DECOR HLDGS INC,275000,92500,30.68M,10.32M,+50.7%,19.9%
03783C100,APPF,APPFOLIO INC,122000,47000,21.14M,8.14M,+62.7%,13.7%
82509L107,SHOP,SHOPIFY INC,352000,64500,27.42M,5.02M,+22.4%,17.8%
594918104,MSFT,MICROSOFT CORP,29000,-2250,10.91M,-846.09K,-7.2%,7.1%
18915M107,NET,CLOUDFLARE INC,153000,-103500,12.74M,-8.62M,-40.4%,8.2%
049468101,TEAM,ATLASSIAN CORPORATION,41000,-39000,9.75M,-9.28M,-48.8%,6.3%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,127500,-141500,8.83M,-9.79M,-52.6%,5.7%
852234103,XYZ,BLOCK INC,0,-230000,0,-10.18M,CLOSE,0%
26603R106,DUOL,DUOLINGO INC,42500,-75000,9.64M,-17.01M,-63.8%,6.2%
Total,,,,,154.42M,-8.92M,-6.6%,100%
