CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
81141R100,SE,SEA LTD,3122680,1361612,126.47M,55.15M,+77.3%,20.9%
86800U104,SUPER,SUPER MICRO COMPUTER INC,42,42,11.94K,11.94K,NEW,<.01%
770700102,HOOD,ROBINHOOD MKTS INC,930,930,11.85K,11.85K,NEW,<.01%
91332U101,U,UNITY SOFTWARE INC,289,289,11.82K,11.82K,NEW,<.01%
984245100,YPF,YPF SOCIEDAD ANONIMA,686,686,11.79K,11.79K,NEW,<.01%
253393102,DKS,DICKS SPORTING GOODS INC,80,80,11.76K,11.76K,NEW,<.01%
62914V106,NIO,NIO INC,1296,1296,11.76K,11.76K,NEW,<.01%
83406F102,SOFI,SOFI TECHNOLOGIES INC,1181,1181,11.75K,11.75K,NEW,<.01%
496902404,KGC,KINROSS GOLD CORP,1941,1941,11.74K,11.74K,NEW,<.01%
888787108,TOST,TOAST INC,642,642,11.72K,11.72K,NEW,<.01%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,250,250,11.72K,11.72K,NEW,<.01%
81730H109,S,SENTINELONE INC,427,427,11.72K,11.72K,NEW,<.01%
90364P105,PATH,UIPATH INC,471,471,11.7K,11.7K,NEW,<.01%
36467W109,GME,GAMESTOP CORP NEW,667,667,11.69K,11.69K,NEW,<.01%
26701L100,BROS,DUTCH BROS INC,369,369,11.69K,11.69K,NEW,<.01%
090043100,BILL,BILL HOLDINGS INC,143,143,11.67K,11.67K,NEW,<.01%
19260Q107,COIN,COINBASE GLOBAL INC,67,67,11.65K,11.65K,NEW,<.01%
37637K108,GTLB,GITLAB INC,185,185,11.65K,11.65K,NEW,<.01%
88557W101,QFIN,QIFU TECHNOLOGY INC,3057490,0,48.37M,0,NO CHANGE,8%
25809K105,DASH,DOORDASH INC,382914,0,37.87M,0,NO CHANGE,6.3%
04965M106,ATAT,ATOUR LIFESTYLE HOLDINGS LTD,26000,0,451.36K,0,NO CHANGE,0.07%
74969N103,RLX,RLX TECHNOLOGY INC,13172700,-60782,26.35M,-121.56K,-0.5%,4.4%
83356Q108,SY,SO YOUNG INTERNATIONAL INC,0,-513222,0,-538.88K,CLOSE,0%
090040106,BILI,BILIBILI INC,2122562,-107500,25.83M,-1.31M,-4.8%,4.3%
G8068L108,SN,SHARKNINJA INC,794519,-36798,40.66M,-1.88M,-4.4%,6.7%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,1506424,-179253,32.06M,-3.81M,-10.6%,5.3%
92763W103,VIPS,VIPSHOP HOLDINGS LIMITED,0,-975281,0,-15.61M,CLOSE,0%
722304102,PDD,PDD HOLDINGS INC,1819393,-402554,266.2M,-58.9M,-18.1%,44%
Total,,,,,604.44M,-26.83M,-5.2%,100%
