CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
19260Q107,COIN,COINBASE GLOBAL INC,191695,191695,33.34M,33.34M,NEW,9.9%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,317888,317888,33.06M,33.06M,NEW,9.8%
G7997R103,STX,SEAGATE TECHNOLOGY HLDNGS PL,192260,192260,16.41M,16.41M,NEW,4.9%
565788106,MARA,MARATHON DIGITAL HOLDINGS IN,490901,490901,11.53M,11.53M,NEW,3.4%
826919102,SLAB,SILICON LABORATORIES INC,53200,53200,7.04M,7.04M,NEW,2.1%
501242101,KLIC,KULICKE & SOFFA INDS INC,124440,124440,6.81M,6.81M,NEW,2%
767292105,RIOT,RIOT PLATFORMS INC,416100,416100,6.44M,6.44M,NEW,1.9%
88034P109,TME,TENCENT MUSIC ENTMT GROUP,515000,515000,4.64M,4.64M,NEW,1.4%
N14506104,ESTC,ELASTIC N V,41100,41100,4.63M,4.63M,NEW,1.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,29270,29270,4.31M,4.31M,NEW,1.3%
91332U101,U,UNITY SOFTWARE INC,102295,102295,4.18M,4.18M,NEW,1.2%
79466L302,CRM,SALESFORCE INC,13940,13940,3.67M,3.67M,NEW,1.1%
M7S64H106,MNDY,MONDAY COM LTD,14745,14745,2.77M,2.77M,NEW,0.82%
30303M102,META,META PLATFORMS INC,28832,6507,10.21M,2.3M,+29.1%,3%
83200N103,SMAR,SMARTSHEET INC,57572,47787,2.75M,2.29M,+488.4%,0.81%
90138F102,TWLO,TWILIO INC,27010,27010,2.05M,2.05M,NEW,0.61%
37940X102,GPN,GLOBAL PMTS INC,15080,15080,1.92M,1.92M,NEW,0.57%
00827B106,AFRM,AFFIRM HLDGS INC,38700,38700,1.9M,1.9M,NEW,0.56%
70438V106,PCTY,PAYLOCITY HLDG CORP,11505,11505,1.9M,1.9M,NEW,0.56%
134748102,CAN,CANAAN INC,716600,716600,1.66M,1.66M,NEW,0.49%
17253J106,CIFR,CIPHER MINING INC,317101,317101,1.31M,1.31M,NEW,0.39%
049468101,TEAM,ATLASSIAN CORPORATION,4420,4420,1.05M,1.05M,NEW,0.31%
M6191J100,FROG,JFROG LTD,63250,28950,2.19M,1M,+84.4%,0.65%
418100103,HCP,HASHICORP INC,39500,39500,933.78K,933.78K,NEW,0.28%
023135106,AMZN,AMAZON COM INC,24725,5416,3.76M,822.91K,+28%,1.1%
090043100,BILL,BILL HOLDINGS INC,8420,8420,686.99K,686.99K,NEW,0.2%
M98068105,WIX,WIX COM LTD,5450,5450,670.46K,670.46K,NEW,0.2%
86771W105,RUN,SUNRUN INC,33000,33000,647.79K,647.79K,NEW,0.19%
