CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
038169207,APLD,APPLIED DIGITAL CORP,2940955,1658003,19.82M,11.17M,+129.2%,7.6%
65340P106,NXE,NEXGEN ENERGY LTD,1296648,1121648,9.08M,7.85M,+640.9%,3.5%
07556Q881,BZH,BEAZER HOMES USA INC,193644,170544,6.54M,5.76M,+738.3%,2.5%
05580M108,RILY,B. RILEY FINANCIAL INC,445636,188925,9.35M,3.97M,+73.6%,3.6%
55445L100,MNR,MACH NATURAL RESOURCES LP,222800,222800,3.67M,3.67M,NEW,1.4%
87313P103,TXO,TXO PARTNERS LP,153950,57500,2.8M,1.05M,+59.6%,1.1%
156492100,CNTY,CENTURY CASINOS INC,1788205,146863,8.73M,716.69K,+8.9%,3.4%
03674X106,AR,ANTERO RESOURCES CORP,157869,28400,3.58M,644.11K,+21.9%,1.4%
L72967109,OEC,ORION S.A.,669050,21339,18.55M,591.73K,+3.3%,7.1%
92189F791,GDXJ,VANECK ETF TRUST,101615,15100,3.85M,572.44K,+17.5%,1.5%
29479A108,ERAS,ERASCA INC,137877,137877,293.68K,293.68K,NEW,0.11%
008474108,AEM,AGNICO EAGLE MINES LTD,125549,4300,6.89M,235.86K,+3.5%,2.6%
443628102,HBM,HUDBAY MINERALS INC,634422,23743,3.5M,131.06K,+3.9%,1.3%
52110H100,GORV,LAZYDAYS HLDGS INC,509649,17784,3.59M,125.38K,+3.6%,1.4%
88338K103,STKS,THE ONE GROUP HOSPITALITY IN,450834,12898,2.76M,78.94K,+2.9%,1.1%
096308101,,BLUEGREEN VACATIONS HLDG COR,194106,0,14.58M,0,NO CHANGE,5.6%
26924G102,SILJ,ETF MANAGERS TR,403440,0,4.03M,0,NO CHANGE,1.6%
77867R209,,ROTH CH ACQUISITION V CO,200100,0,2.13M,0,NO CHANGE,0.82%
02157M108,AEAE,ALTENERGY ACQUISITION CORP,168938,0,1.84M,0,NO CHANGE,0.71%
78463V107,GLD,SPDR GOLD TR,4298,0,821.65K,0,NO CHANGE,0.32%
85207K107,PSLV,SPROTT PHYSICAL SILVER TR,24500,0,197.96K,0,NO CHANGE,0.08%
31423J110,,FAZE HOLDINGS INC,0,-27482,0,-464,CLOSE,0%
50535E116,,PROSOMNUS INC,0,-31175,0,-2.18K,CLOSE,0%
127537207,CDZI,CADIZ INC,0,-22980,0,-76.06K,CLOSE,0%
G7997W102,SDRL,SEADRILL 2021 LTD,3725,-2037,175.22K,-95.82K,-35.4%,0.07%
N52586109,LILMF,LILIUM N V,0,-250000,0,-178.32K,CLOSE,0%
422704106,HL,HECLA MNG CO,0,-47122,0,-184.25K,CLOSE,0%
03940R107,ARCH,ARCH RESOURCES INC,31795,-1250,5.28M,-207.42K,-3.8%,2%
84921J207,,SPORTSMAP TECH ACQUISITIN CO,0,-25000,0,-272.5K,CLOSE,0%
85208P303,URNM,SPROTT FDS TR,57430,-6700,2.77M,-323.41K,-10.4%,1.1%
781386305,RDNW,RUMBLEON INC,0,-53342,0,-326.99K,CLOSE,0%
G2058L103,9B3.F,CHAVANT CAPITAL ACQUISITN CO,0,-40125,0,-444.38K,CLOSE,0%
92189F106,GDX,VANECK ETF TRUST,461928,-20300,14.32M,-629.5K,-4.2%,5.5%
51509P103,LSEA,LANDSEA HOMES CORP,1152180,-50835,15.14M,-667.97K,-4.2%,5.8%
29273V100,ET,ENERGY TRANSFER L P,113679,-53300,1.57M,-735.54K,-31.9%,0.6%
714266103,PPTA,PERPETUA RESOURCES CORP,0,-240603,0,-784.37K,CLOSE,0%
703343103,PATK,PATRICK INDS INC,0,-11713,0,-879.18K,CLOSE,0%
49435R102,KRP,KIMBELL RTY PARTNERS LP,317034,-59339,4.77M,-893.05K,-15.8%,1.8%
Y27183600,GSL,GLOBAL SHIP LEASE INC NEW,987834,-54889,19.58M,-1.09M,-5.3%,7.5%
25278X109,FANG,DIAMONDBACK ENERGY INC,73764,-10485,11.44M,-1.63M,-12.4%,4.4%
92835K103,VPG,VISHAY PRECISION GROUP INC,0,-61027,0,-2.05M,CLOSE,0%
81221H105,,SEAPORT GLOBAL ACQUISITION I,0,-216939,0,-2.35M,CLOSE,0%
665531307,NOG,NORTHERN OIL & GAS INC,0,-62955,0,-2.53M,CLOSE,0%
011532108,AGI,ALAMOS GOLD INC NEW,0,-224700,0,-2.54M,CLOSE,0%
152006102,CGAU,CENTERRA GOLD INC,0,-533086,0,-2.61M,CLOSE,0%
408302107,,HAMMERHEAD ENERGY INC,0,-236492,0,-2.82M,CLOSE,0%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,136465,-76803,8.36M,-4.71M,-36%,3.2%
86800U104,SUPER,SUPER MICRO COMPUTER INC,0,-18668,0,-5.12M,CLOSE,0%
75134P600,METC,RAMACO RES INC,527401,-316922,9.06M,-5.44M,-37.5%,3.5%
92840M102,VST,VISTRA CORP,791263,-199281,30.48M,-7.68M,-20.1%,11.7%
09624H208,BXC,BLUELINX HLDGS INC,91189,-212240,10.33M,-24.05M,-69.9%,4%
Total,,,,,259.89M,-34.45M,-13.5%,100%
