CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
25470MAF6,DISHB,DISH NETWORK CORPORATION,108722000,60907000,67.09M,37.59M,+127.4%,12.1%
91680MAB3,UPST,UPSTART HLDGS INC,72956000,29000000,53.72M,21.35M,+66%,9.7%
124830878,CBL,CBL & ASSOC PPTYS INC,117613,1667,2.87M,40.71K,+1.4%,0.52%
N00985106,AER,AERCAP HOLDINGS NV,2142023,0,159.2M,0,NO CHANGE,28.8%
54150E104,LOMA,LOMA NEGRA C I A S A MTN 14,5873428,0,41.64M,0,NO CHANGE,7.5%
02005N100,ALLY,ALLY FINL INC,1077568,0,37.63M,0,NO CHANGE,6.8%
G27907107,DOLE,DOLE PLC,1955748,0,24.04M,0,NO CHANGE,4.4%
86389T106,MSC,STUDIO CITY INTL HLDGS LTD,3268870,0,21.18M,0,NO CHANGE,3.8%
143658300,CCL,CARNIVAL CORP,1124260,0,20.84M,0,NO CHANGE,3.8%
588056101,MERC,MERCER INTL INC,1901159,0,18.02M,0,NO CHANGE,3.3%
G0084W101,ADNT,ADIENT PLC,424280,0,15.43M,0,NO CHANGE,2.8%
02913V103,APEI,AMERICAN PUB ED INC,1411882,0,13.62M,0,NO CHANGE,2.5%
165167735,EXE,CHESAPEAKE ENERGY CORP,18824,0,1.45M,0,NO CHANGE,0.26%
18453H106,CCO,CLEAR CHANNEL OUTDOOR HLDGS,321006,0,584.23K,0,NO CHANGE,0.11%
25470MAB5,,DISH NETWORK CORPORATION,820000,0,441.74K,0,NO CHANGE,0.08%
23131L107,,CURO GROUP HOLDINGS CORP,98912,-24260,79.13K,-19.41K,-19.7%,0.01%
879273209,TEO,TELECOM ARGENTINA SA,3560482,-24847,25.46M,-177.66K,-0.7%,4.6%
172967424,C,CITIGROUP INC,295680,-134820,15.21M,-6.94M,-31.3%,2.8%
848574109,SPR,SPIRIT AEROSYSTEMS HLDGS INC,0,-864079,0,-13.95M,CLOSE,0%
02156K103,OPTU,ALTICE USA INC,10389270,-5635321,33.77M,-18.31M,-35.2%,6.1%
928563402,,VMWARE INC,0,-123315,0,-20.53M,CLOSE,0%
19260QAB3,COIN,COINBASE GLOBAL INC,0,-31162000,0,-23.49M,CLOSE,0%
294600101,,EQUITRANS MIDSTREAM CORP,0,-3130760,0,-29.34M,CLOSE,0%
Total,,,,,552.28M,-53.77M,-10.1%,100%
