CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
008474108,AEM,AGNICO EAGLE MINES LTD,346224,247000,18.99M,13.55M,+248.9%,7.3%
651639106,NEM,NEWMONT CORP,286000,209000,11.84M,8.65M,+271.4%,4.5%
92189F791,GDXJ,VANECK ETF TRUST,217000,217000,8.23M,8.23M,NEW,3.2%
717081103,PFE,PFIZER INC,200000,200000,5.76M,5.76M,NEW,2.2%
056752108,BIDU,BAIDU INC,46736,38736,5.57M,4.61M,+484.2%,2.1%
067901108,B,BARRICK GOLD CORP,247500,247500,4.48M,4.48M,NEW,1.7%
931427108,WBA,WALGREENS BOOTS ALLIANCE INC,162500,152500,4.24M,3.98M,+1525%,1.6%
88579Y101,MMM,3M CO,30000,30000,3.28M,3.28M,NEW,1.3%
82575P107,SBSW,SIBANYE STILLWATER LTD,959358,600000,5.21M,3.26M,+167%,2%
302491303,FMC,FMC CORP,45000,45000,2.84M,2.84M,NEW,1.1%
55903Q104,MAG,MAG SILVER CORP,251200,251200,2.62M,2.62M,NEW,1%
427746102,HRTX,HERON THERAPEUTICS INC,2226475,1529567,3.79M,2.6M,+219.5%,1.5%
47215P106,JD,JD.COM INC,165000,89574,4.77M,2.59M,+118.8%,1.8%
00768Y453,MSOS,ADVISORSHARES TR,670000,349553,4.7M,2.45M,+109.1%,1.8%
26924G102,SILJ,ETF MANAGERS TR,619000,244000,6.19M,2.44M,+65.1%,2.4%
70450Y103,PYPL,PAYPAL HLDGS INC,163900,37500,10.07M,2.3M,+29.7%,3.9%
56600D107,MRVI,MARAVAI LIFESCIENCES HLDGS I,311210,311210,2.04M,2.04M,NEW,0.78%
90089L108,TSPH,TUSIMPLE HLDGS INC,3053587,1784615,2.68M,1.57M,+140.6%,1%
410345102,HBI,HANESBRANDS INC,400000,350000,1.78M,1.56M,+700%,0.69%
01609W102,BABA,ALIBABA GROUP HLDG LTD,78180,19680,6.06M,1.53M,+33.6%,2.3%
98980L101,ZM,ZOOM VIDEO COMMUNICATIONS IN,178840,20392,12.86M,1.47M,+12.9%,4.9%
013872106,AA,ALCOA CORP,625000,40000,21.25M,1.36M,+6.8%,8.2%
76680R206,RNG,RINGCENTRAL INC,40000,40000,1.36M,1.36M,NEW,0.52%
31189P102,FATE,FATE THERAPEUTICS INC,2183228,335284,8.17M,1.25M,+18.1%,3.1%
697900108,PAAS,PAN AMERN SILVER CORP,700309,75309,11.44M,1.23M,+12%,4.4%
42806J700,HTZ,HERTZ GLOBAL HLDGS INC,110000,110000,1.14M,1.14M,NEW,0.44%
172967424,C,CITIGROUP INC,20000,20000,1.03M,1.03M,NEW,0.4%
