CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,1040757,1040757,17.92M,17.92M,NEW,0.96%
464287150,ITOT,ISHARES TR,58172,58172,6.12M,6.12M,NEW,0.33%
46432F834,IXUS,ISHARES TR,24563,24563,1.59M,1.59M,NEW,0.09%
922908736,VUG,VANGUARD INDEX FDS,10789,5125,3.35M,1.59M,+90.5%,0.18%
526107107,LII,LENNOX INTL INC,3370,3370,1.51M,1.51M,NEW,0.08%
46429B655,FLOT,ISHARES TR,26841,26841,1.36M,1.36M,NEW,0.07%
921932828,VIOO,VANGUARD ADMIRAL FDS INC,9910,9910,982.97K,982.97K,NEW,0.05%
78468R523,BILS,SPDR SER TR,24634,9633,2.44M,954.84K,+64.2%,0.13%
922908769,VTI,VANGUARD INDEX FDS,2360,2360,559.84K,559.84K,NEW,0.03%
808524771,FNDX,SCHWAB STRATEGIC TR,8026,8026,497.15K,497.15K,NEW,0.03%
464287200,IVV,ISHARES TR,3935,930,1.88M,444.18K,+30.9%,0.1%
48553T106,BZ,KANZHUN LIMITED,10944,10944,181.78K,181.78K,NEW,<.01%
464287465,EFA,ISHARES TR,8587,1675,647.04K,126.21K,+24.2%,0.03%
464287507,IJH,ISHARES TR,3695,147,1.02M,40.74K,+4.1%,0.05%
464288273,SCZ,ISHARES TR,9638,551,596.57K,34.11K,+6.1%,0.03%
464287804,IJR,ISHARES TR,5386,282,583.04K,30.53K,+5.5%,0.03%
88160R101,TSLA,TESLA INC,7871,32,1.96M,7.95K,+0.4%,0.1%
67066G104,NVDA,NVIDIA CORPORATION,3631434,0,1.8B,0,NO CHANGE,96%
697435105,PANW,PALO ALTO NETWORKS INC,17798,0,5.25M,0,NO CHANGE,0.28%
30303M102,META,META PLATFORMS INC,10430,0,3.69M,0,NO CHANGE,0.2%
98138H101,WDAY,WORKDAY INC,12988,0,3.59M,0,NO CHANGE,0.19%
808524722,SCHK,SCHWAB STRATEGIC TR,60144,0,2.77M,0,NO CHANGE,0.15%
023135106,AMZN,AMAZON COM INC,5960,0,905.56K,0,NO CHANGE,0.05%
679295105,OKTA,OKTA INC,8775,0,794.4K,0,NO CHANGE,0.04%
278642103,EBAY,EBAY INC.,9120,0,397.81K,0,NO CHANGE,0.02%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,1500,0,382.98K,0,NO CHANGE,0.02%
922908751,VB,VANGUARD INDEX FDS,1571,0,335.14K,0,NO CHANGE,0.02%
09260D107,BX,BLACKSTONE INC,2400,0,314.21K,0,NO CHANGE,0.02%
816300107,SIGI,SELECTIVE INS GROUP INC,2512,0,249.89K,0,NO CHANGE,0.01%
88339J105,TTD,THE TRADE DESK INC,3450,0,248.26K,0,NO CHANGE,0.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,683,0,243.6K,0,NO CHANGE,0.01%
761152107,RMD,RESMED INC,0,-1410,0,-208.5K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,0,-849,0,-268.07K,CLOSE,0%
363576109,AJG,GALLAGHER ARTHUR J & CO,18740,-11000,4.21M,-2.47M,-37%,0.22%
771049103,RBLX,ROBLOX CORP,176431,-507024,8.07M,-23.18M,-74.2%,0.43%
Total,,,,,1.87B,7.83M,+0.5%,100%
