CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
46435U432,IBMN,ISHARES TR,113000,113000,3M,3M,NEW,2.2%
46436E163,IBMR,ISHARES TR,117000,117000,3M,3M,NEW,2.2%
46435U325,IBMQ,ISHARES TR,117000,117000,2.99M,2.99M,NEW,2.2%
922908769,VTI,VANGUARD INDEX FDS,18314,11287,4.34M,2.68M,+160.6%,3.2%
025072604,AVEM,AMERICAN CENTY ETF TR,51012,38777,2.88M,2.19M,+316.9%,2.1%
25434V708,DFAC,DIMENSIONAL ETF TRUST,642927,67674,18.79M,1.98M,+11.8%,14%
718546104,PSX,PHILLIPS 66,12379,12379,1.65M,1.65M,NEW,1.2%
922908363,VOO,VANGUARD INDEX FDS,9997,3509,4.37M,1.53M,+54.1%,3.2%
25434V880,DFAX,DIMENSIONAL ETF TRUST,44670,44670,1.09M,1.09M,NEW,0.81%
921909768,VXUS,VANGUARD STAR FDS,12800,12800,741.89K,741.89K,NEW,0.55%
808524102,SCHB,SCHWAB STRATEGIC TR,56691,10581,3.16M,589.04K,+22.9%,2.3%
025072802,AVDV,AMERICAN CENTY ETF TR,34494,8517,2.16M,532.23K,+32.8%,1.6%
025072372,AVES,AMERICAN CENTY ETF TR,16891,11324,776.5K,520.58K,+203.4%,0.58%
25434V799,DFIC,DIMENSIONAL ETF TRUST,180552,19834,4.61M,506.36K,+12.3%,3.4%
46432F842,IEFA,ISHARES TR,10919,6360,768.15K,447.43K,+139.5%,0.57%
025072323,AVSC,AMERICAN CENTY ETF TR,28338,8521,1.45M,435.09K,+43%,1.1%
25434V815,DFSV,DIMENSIONAL ETF TRUST,14153,14153,412.14K,412.14K,NEW,0.31%
25434V625,DCOR,DIMENSIONAL ETF TRUST,6794,6794,363.32K,363.32K,NEW,0.27%
025072877,AVUV,AMERICAN CENTY ETF TR,47124,2975,4.23M,267.16K,+6.7%,3.1%
025072703,AVDE,AMERICAN CENTY ETF TR,37967,3676,2.29M,222.14K,+10.7%,1.7%
64110L106,NFLX,NETFLIX INC,447,447,217.64K,217.64K,NEW,0.16%
25434V203,DFAI,DIMENSIONAL ETF TRUST,19345,6427,554.04K,184.07K,+49.8%,0.41%
025072885,AVUS,AMERICAN CENTY ETF TR,42534,1722,3.47M,140.43K,+4.2%,2.6%
594918104,MSFT,MICROSOFT CORP,2917,336,1.1M,126.35K,+13%,0.81%
464286475,EEMS,ISHARES INC,42394,1769,2.45M,102.26K,+4.4%,1.8%
67066G104,NVDA,NVIDIA CORPORATION,546,77,270.39K,38.13K,+16.4%,0.2%
25434V658,DFGR,DIMENSIONAL ETF TRUST,19265,1230,500.51K,31.96K,+6.8%,0.37%
191216100,KO,COCA COLA CO,13135,392,774.08K,23.1K,+3.1%,0.58%
922908629,VO,VANGUARD INDEX FDS,5875,16,1.37M,3.72K,+0.3%,1%
025072349,AVLV,AMERICAN CENTY ETF TR,30972,2,1.79M,115.52,+0%,1.3%
88160R101,TSLA,TESLA INC,15404,0,3.83M,0,NO CHANGE,2.8%
025072364,AVIV,AMERICAN CENTY ETF TR,27249,0,1.4M,0,NO CHANGE,1%
922908744,VTV,VANGUARD INDEX FDS,6774,0,1.01M,0,NO CHANGE,0.75%
68373J104,LPRO,OPEN LENDING CORP,107000,0,910.57K,0,NO CHANGE,0.68%
922908736,VUG,VANGUARD INDEX FDS,2333,0,725.28K,0,NO CHANGE,0.54%
02079K305,GOOGL,ALPHABET INC,3326,0,464.61K,0,NO CHANGE,0.35%
09352U108,BLND,BLEND LABS INC,156266,0,398.48K,0,NO CHANGE,0.3%
02079K107,GOOG,ALPHABET INC,1778,0,250.57K,0,NO CHANGE,0.19%
114082209,ERNA,ETERNA THERAPEUTICS INC,94375,0,169.4K,0,NO CHANGE,0.13%
921937835,BND,VANGUARD BD INDEX FDS,5803,-187,426.83K,-13.75K,-3.1%,0.32%
037833100,AAPL,APPLE INC,7076,-141,1.36M,-27.15K,-2%,1%
464286533,EEMV,ISHARES INC,10462,-653,581.58K,-36.3K,-5.9%,0.43%
45409F827,MMIT,INDEXIQ ACTIVE ETF TR,89285,-1628,2.19M,-39.98K,-1.8%,1.6%
464288521,USRT,ISHARES TR,6701,-814,363.8K,-44.19K,-10.8%,0.27%
46434V647,REET,ISHARES TR,16216,-2784,392.1K,-67.32K,-14.7%,0.29%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,1527846,-9889,26.23M,-169.79K,-0.6%,19.5%
067901108,B,BARRICK GOLD CORP,0,-12530,0,-182.31K,CLOSE,0%
30303M102,META,META PLATFORMS INC,3808,-552,1.35M,-195.39K,-12.7%,1%
922042676,VNQI,VANGUARD INTL EQUITY INDEX F,59755,-5016,2.54M,-213.63K,-7.7%,1.9%
023135106,AMZN,AMAZON COM INC,4220,-1494,641.19K,-227K,-26.1%,0.48%
30231G102,XOM,EXXON MOBIL CORP,0,-1969,0,-231.52K,CLOSE,0%
921946406,VYM,VANGUARD WHITEHALL FDS,17082,-3345,1.91M,-373.4K,-16.4%,1.4%
808524847,SCHH,SCHWAB STRATEGIC TR,125093,-22580,2.59M,-467.63K,-15.3%,1.9%
25434V104,DFAU,DIMENSIONAL ETF TRUST,90468,-16189,3.01M,-538.29K,-15.2%,2.2%
91332U101,U,UNITY SOFTWARE INC,0,-21500,0,-674.88K,CLOSE,0%
577096100,MTTR,MATTERPORT INC,0,-369639,0,-802.12K,CLOSE,0%
92203C303,VUSB,VANGUARD BD INDEX FDS,17070,-19324,843.95K,-955.39K,-53.1%,0.63%
00827B106,AFRM,AFFIRM HLDGS INC,0,-47382,0,-1.01M,CLOSE,0%
770700102,HOOD,ROBINHOOD MKTS INC,0,-129807,0,-1.27M,CLOSE,0%
78463V107,GLD,SPDR GOLD TR,0,-22684,0,-3.89M,CLOSE,0%
25434V609,DFAT,DIMENSIONAL ETF TRUST,104433,-83037,5.46M,-4.35M,-44.3%,4.1%
Total,,,,,134.62M,10.23M,+9%,100%
