CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
42809H107,HES,HESS CORP,300270,300270,43.29M,43.29M,NEW,6.1%
29430C102,VSTS,VESTIS CORPORATION,1346980,1236980,28.48M,26.15M,+1124.5%,4%
60468T105,MRTX,MIRATI THERAPEUTICS INC,417427,417427,24.52M,24.52M,NEW,3.5%
457985208,IART,INTEGRA LIFESCIENCES HLDS C,1042156,77489,45.39M,3.37M,+8%,6.4%
901384107,TSVT,2SEVENTY BIO INC,1754788,260663,7.49M,1.11M,+17.4%,1.1%
153436100,CEE,CENTRAL & EASTERN EUROPE FD,273957,62927,2.67M,613.54K,+29.8%,0.38%
G4766E116,INDV,INDIVIOR PLC,72255,33168,1.1M,506.48K,+84.9%,0.16%
384637104,GHC,GRAHAM HLDGS CO,209401,0,145.85M,0,NO CHANGE,20.6%
G8807B106,TBPH,THERAVANCE BIOPHARMA INC,7012226,0,78.82M,0,NO CHANGE,11.1%
85256A109,STGW,STAGWELL INC,7147662,0,47.39M,0,NO CHANGE,6.7%
690469101,OVID,OVID THERAPEUTICS INC,3648509,0,11.75M,0,NO CHANGE,1.7%
35471R106,FSP,FRANKLIN STR PPTYS CORP,3291443,0,8.43M,0,NO CHANGE,1.2%
590328209,,MERRIMACK PHARMACEUTICALS INC,553085,0,7.42M,0,NO CHANGE,1%
786449207,,SAFEGUARD SCIENTIFICS INC,264049,-95036,207.15K,-74.56K,-26.5%,0.03%
52634L108,LNSR,LENSAR INC,0,-240341,0,-742.65K,CLOSE,0%
38341P102,GOSS,GOSSAMER BIO INC,5054472,-1075796,4.61M,-981.66K,-17.5%,0.65%
816212104,,CARTESIAN THERAPEUTICS INC,582603,-3425416,401.65K,-2.36M,-85.5%,0.06%
68629Y103,ONL,ORION GROUP HLDGS INC,2989565,-511716,17.1M,-2.93M,-14.6%,2.4%
55262C100,MBI,MBIA INC,0,-420826,0,-3.03M,CLOSE,0%
717098206,,PFSWEB INC,0,-2633189,0,-19.59M,CLOSE,0%
36237H101,GIII,G III APPAREL GROUP LTD,1323110,-1865887,44.96M,-63.4M,-58.5%,6.3%
G8068L108,SN,SHARKNINJA INC,3681914,-2430277,188.4M,-124.36M,-39.8%,26.6%
Total,,,,,708.27M,-117.9M,-16.7%,100%
