CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G4412G101,HLF,HERBALIFE LTD,34210,12210,522.04K,186.32K,+55.5%,0.54%
92552V100,VSAT,VIASAT INC,5400,5400,150.93K,150.93K,NEW,0.16%
926400102,VSXY,VICTORIAS SECRET AND CO,4000,4000,106.16K,106.16K,NEW,0.11%
253651202,DBD,DIEBOLD NIXDORF INC,1787370,3605,51.74M,104.36K,+0.2%,53.5%
06682J118,PARAW,BANZAI INTERNATIONAL INC,39028,39028,1.79K,1.79K,NEW,<.01%
42600H108,,HENNESSY CAPITAL INVST CORP,3274291,0,34.22M,0,NO CHANGE,35.4%
20607U108,CNDA,CONCORD ACQUISITION CORP II,279996,0,2.91M,0,NO CHANGE,3%
73919C100,,POWER & DIGITAL INFRASTRUCTU,227200,0,2.46M,0,NO CHANGE,2.5%
24703L202,DELL,DELL TECHNOLOGIES INC,10000,0,765K,0,NO CHANGE,0.79%
117043109,BC,BRUNSWICK CORP,7000,0,677.25K,0,NO CHANGE,0.7%
72703X106,PL,PLANET LABS PBC,154431,0,381.44K,0,NO CHANGE,0.39%
256086109,DCGO,DOCGO INC,65462,0,365.93K,0,NO CHANGE,0.38%
M8744T106,TBLA,TABOOLA.COM LTD,51973,0,225.04K,0,NO CHANGE,0.23%
G0713X132,AVAW,AVATION PLC WARRANTS,667014,0,170.06K,0,NO CHANGE,0.18%
70451X112,,PAYONEER GLOBAL INC,133000,0,45.67K,0,NO CHANGE,0.05%
72703X114,PLWS,PLANET LABS PBC,209305,0,40.4K,0,NO CHANGE,0.04%
362393308,GTTNQ,GTT COMMUNICATIONS INC ORD (OTC),3360,0,40.32K,0,NO CHANGE,0.04%
68829A111,,OSIRIS ACQUISITION CORP,1137500,0,34.12K,0,NO CHANGE,0.04%
G2058L111,,MOBIX LABS EQY WARRANT (NMS),375000,0,26.32K,0,NO CHANGE,0.03%
51477A112,,LANDCADIA HOLDINGS IV INC,317468,0,20.6K,0,NO CHANGE,0.02%
50535E116,,PROSOMNUS INC,187500,0,5.33K,0,NO CHANGE,<.01%
G5259L129,,KERNEL GROUP HOLDINGS INC,205092,0,4.35K,0,NO CHANGE,<.01%
G29201111,ECXWW,ECARX HOLDINGS INC,48842,0,1.47K,0,NO CHANGE,<.01%
39957D110,GROVW,GROVE COLABORATIVE HOLD EQY WARRANT (PNK),99616,0,1.09K,0,NO CHANGE,<.01%
89601Y119,IRAAW,IRIS ACQUISITION CORP,29166,0,1.06K,0,NO CHANGE,<.01%
G50737124,JWSWF,JAWS MUSTANG ACQUISITION COR,25000,0,993,0,NO CHANGE,<.01%
66573W115,NTRS,NORTHERN STAR INVSTMNT CORP,99998,0,520,0,NO CHANGE,<.01%
285046116,ELIWQ,ELECTRIQ POWER HOLDINGS EQY WARRANT (PNK),100000,0,100,0,NO CHANGE,<.01%
082490111,BHLWQ,BENSON HILL EQY WARRANT (PNK),25000,0,75,0,NO CHANGE,<.01%
051774107,AUR,AURORA INNOVATION INC,7,0,31,0,NO CHANGE,<.01%
00739D109,,ADTHEORENT HOLDING COMPANY,1,0,1,0,NO CHANGE,<.01%
02008G110,ALURWS,ALLURION TECHNOLOGIES INC,1813,-25,816,-11.25,-1.4%,<.01%
457679116,CTV,INNOVID CORP,8450,-8989,254,-270.2,-51.5%,<.01%
G2007L113,,CAZOO GROUP EQY WARRANT (PNK),36456,-276376,36,-272.92,-88.3%,<.01%
654484153,NIOBW,NIOCORP DEVS LTD,78035,-21965,41.36K,-11.64K,-22%,0.04%
G5924V106,MCDIF,MCDERMOTT INTERNATIONAL ORD (PNK),915916,-145991,82.43K,-13.14K,-13.7%,0.09%
051774115,AUROW,AURORA INNOVATION INC,20288,-29747,9.94K,-14.58K,-59.5%,0.01%
H5870P110,OCSAW,OCULIS HOLDING AG,6518,-10480,9.78K,-15.72K,-61.7%,0.01%
36118N110,,FUSION ACQUISITION II EQY WARRANT (PNK),0,-80235,0,-16K,CLOSE,0%
L01800116,ALVOW,ALVOTECH,69471,-13496,173.68K,-33.74K,-16.3%,0.18%
848574109,SPR,SPIRIT AEROSYSTEMS HLDGS INC,10000,-3000,317.8K,-95.34K,-23.1%,0.33%
12520T110,,CF ACQUISITION CORP IV,0,-3645,0,-182K,CLOSE,0%
62459N113,MVLAW,MOVELLA HOLDINGS INC,0,-10787,0,-425K,CLOSE,0%
G33856108,GSM,FERROGLOBE PLC,130000,-95000,846.3K,-618.45K,-42.2%,0.88%
81948W112,,SHARECARE INC,0,-63498,0,-1.91M,CLOSE,0%
86738J114,,SUNLIGHT FINANCIAL HOLD EQY WARRANT (PNK),0,-295381,0,-3.28M,CLOSE,0%
81786A115,,7GC & CO HOLDINGS INC,0,-39028,0,-3.35M,CLOSE,0%
50066V115,,KORE GROUP HLDGS INC,0,-38801,0,-4.03M,CLOSE,0%
86738J304,,SUNLIGHT FINANCIAL HOLD CL A ORD (PNK),0,-9936,0,-4.48M,CLOSE,0%
95082P303,,WESCO INTERL 1000 DS RP 1 SRS A PRF (NYS),12097,-211477,319.6K,-5.59M,-94.6%,0.33%
96812F110,BAERW,BRIDGER AEROSPACE GRP HLDGS,0,-19437,0,-5.64M,CLOSE,0%
G6332A114,,SEMANTIX EQY WARRANT (NMS),0,-136061,0,-5.73M,CLOSE,0%
863685202,SNAX,STRYVE FOODS INC,0,-3333,0,-10.39M,CLOSE,0%
008183105,LIDR,AEYE INC,0,-250000,0,-52.5M,CLOSE,0%
M2197Q115,,CELLEBRITE DI LTD,0,-110601,0,-140.46M,CLOSE,0%
50202P105,,LI-CYCLE HOLDINGS CORP,0,-150000,0,-532.5M,CLOSE,0%
Total,,,,,96.72M,-770.71M,-0.9%,100%
