CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
70614W100,PTON,PELOTON INTERACTIVE INC,1475000,504875,8.98M,3.07M,+52%,7.6%
378973408,GSAT,GLOBALSTAR INC,9949000,450000,19.3M,873K,+4.7%,16.4%
038169207,APLD,APPLIED DIGITAL CORP,490000,70000,3.3M,471.8K,+16.7%,2.8%
29415B103,EVA,ENVIVA INC,300000,300000,298.74K,298.74K,NEW,0.25%
457642205,INOD,INNODATA INC,400000,10000,3.26M,81.4K,+2.6%,2.8%
65345N106,NN,NEXTNAV INC,2200000,0,9.79M,0,NO CHANGE,8.3%
704551100,BTU,PEABODY ENERGY CORP,260000,0,6.32M,0,NO CHANGE,5.4%
293594107,ENVX,ENOVIX CORPORATION,485000,0,6.07M,0,NO CHANGE,5.2%
48253L205,KLXE,KLX ENERGY SERVICS HOLDNGS I,520000,0,5.86M,0,NO CHANGE,5%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,275000,0,4.72M,0,NO CHANGE,4%
34379V103,FLNC,FLUENCE ENERGY INC,190000,0,4.53M,0,NO CHANGE,3.9%
293594AD9,ENVX,ENOVIX CORPORATION,2000000,0,2.1M,0,NO CHANGE,1.8%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,530000,-5000,10.82M,-102.1K,-0.9%,9.2%
12769G100,CZR,CAESARS ENTERTAINMENT INC NE,0,-10000,0,-463.5K,CLOSE,0%
69318G106,PBF,PBF ENERGY INC,0,-10000,0,-535.3K,CLOSE,0%
878742204,TECK,TECK RESOURCES LTD,250000,-20000,10.57M,-845.4K,-7.4%,9%
85859N102,,STEM INC,0,-260000,0,-1.1M,CLOSE,0%
24790A101,,DENBURY INC,0,-15000,0,-1.47M,CLOSE,0%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,80000,-75000,1.88M,-1.76M,-48.4%,1.6%
75281A109,RRC,RANGE RES CORP,0,-70000,0,-2.27M,CLOSE,0%
03674X106,AR,ANTERO RESOURCES CORP,775000,-140200,17.58M,-3.18M,-15.3%,15%
G9460G101,VAL,VALARIS LTD,30000,-50000,2.06M,-3.43M,-62.5%,1.8%
25278X109,FANG,DIAMONDBACK ENERGY INC,0,-25000,0,-3.87M,CLOSE,0%
Total,,,,,117.44M,-14.23M,-11.2%,100%
