CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,14167,0,5.33M,0,NO CHANGE,4.4%
023135106,AMZN,AMAZON COM INC,31481,0,4.78M,0,NO CHANGE,4%
67066G104,NVDA,NVIDIA CORPORATION,7851,0,3.89M,0,NO CHANGE,3.2%
00724F101,ADBE,ADOBE INC,6446,0,3.85M,0,NO CHANGE,3.2%
037833100,AAPL,APPLE INC,19052,0,3.67M,0,NO CHANGE,3%
007903107,AMD,ADVANCED MICRO DEVICES INC,24732,0,3.65M,0,NO CHANGE,3%
595112103,MU,MICRON TECHNOLOGY INC,41617,0,3.55M,0,NO CHANGE,3%
038222105,AMAT,APPLIED MATLS INC,21650,0,3.51M,0,NO CHANGE,2.9%
032654105,ADI,ANALOG DEVICES INC,17392,0,3.45M,0,NO CHANGE,2.9%
02079K305,GOOGL,ALPHABET INC,23893,0,3.34M,0,NO CHANGE,2.8%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,19644,0,3.16M,0,NO CHANGE,2.6%
654106103,NKE,NIKE INC,24206,0,2.63M,0,NO CHANGE,2.2%
46120E602,ISRG,INTUITIVE SURGICAL INC,7400,0,2.5M,0,NO CHANGE,2.1%
81762P102,NOW,SERVICENOW INC,3200,0,2.26M,0,NO CHANGE,1.9%
697435105,PANW,PALO ALTO NETWORKS INC,7400,0,2.18M,0,NO CHANGE,1.8%
443573100,HUBS,HUBSPOT INC,3750,0,2.18M,0,NO CHANGE,1.8%
22788C105,CRWD,CROWDSTRIKE HLDGS INC,8350,0,2.13M,0,NO CHANGE,1.8%
835699307,SONY,SONY GROUP CORP,22388,0,2.12M,0,NO CHANGE,1.8%
060505104,BAC,BANK AMERICA CORP,60971,0,2.05M,0,NO CHANGE,1.7%
573874104,MRVL,MARVELL TECHNOLOGY INC,31000,0,1.87M,0,NO CHANGE,1.6%
23804L103,DDOG,DATADOG INC,15400,0,1.87M,0,NO CHANGE,1.6%
60937P106,MDB,MONGODB INC,4350,0,1.78M,0,NO CHANGE,1.5%
88160R101,TSLA,TESLA INC,7100,0,1.76M,0,NO CHANGE,1.5%
101137107,BSX,BOSTON SCIENTIFIC CORP,30000,0,1.73M,0,NO CHANGE,1.4%
38141G104,GS,GOLDMAN SACHS GROUP INC,4260,0,1.64M,0,NO CHANGE,1.4%
57667L107,MTCH,MATCH GROUP INC NEW,43000,0,1.57M,0,NO CHANGE,1.3%
98980G102,ZS,ZSCALER INC,7000,0,1.55M,0,NO CHANGE,1.3%
79466L302,CRM,SALESFORCE INC,5863,0,1.54M,0,NO CHANGE,1.3%
82509L107,SHOP,SHOPIFY INC,17700,0,1.38M,0,NO CHANGE,1.1%
18915M107,NET,CLOUDFLARE INC,15500,0,1.29M,0,NO CHANGE,1.1%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,14000,0,1.26M,0,NO CHANGE,1%
12504L109,CBRE,CBRE GROUP INC,13500,0,1.26M,0,NO CHANGE,1%
235851102,DHR,DANAHER CORPORATION,4916,0,1.14M,0,NO CHANGE,0.95%
191216100,KO,COCA COLA CO,19026,0,1.12M,0,NO CHANGE,0.93%
30303M102,META,META PLATFORMS INC,3100,0,1.1M,0,NO CHANGE,0.91%
75886F107,REGN,REGENERON PHARMACEUTICALS,1247,0,1.1M,0,NO CHANGE,0.91%
438516106,HON,HONEYWELL INTL INC,5200,0,1.09M,0,NO CHANGE,0.91%
025816109,AXP,AMERICAN EXPRESS CO,5770,0,1.08M,0,NO CHANGE,0.9%
254687106,DIS,DISNEY WALT CO,11933,0,1.08M,0,NO CHANGE,0.9%
83304A106,SNAP,SNAP INC,61000,0,1.03M,0,NO CHANGE,0.86%
75513E101,RTX,RTX CORPORATION,12250,0,1.03M,0,NO CHANGE,0.86%
57636Q104,MA,MASTERCARD INCORPORATED,2400,0,1.02M,0,NO CHANGE,0.85%
09073M104,TECH,BIO-TECHNE CORP,13000,0,1M,0,NO CHANGE,0.83%
855244109,SBUX,STARBUCKS CORP,10216,0,980.84K,0,NO CHANGE,0.82%
478160104,JNJ,JOHNSON & JOHNSON,6209,0,973.2K,0,NO CHANGE,0.81%
46625H100,JPM,JPMORGAN CHASE & CO,5700,0,969.57K,0,NO CHANGE,0.81%
61174X109,MNST,MONSTER BEVERAGE CORP NEW,15500,0,892.96K,0,NO CHANGE,0.74%
58933Y105,MRK,MERCK & CO INC,8000,0,872.16K,0,NO CHANGE,0.72%
458140100,INTC,INTEL CORP,17000,0,854.25K,0,NO CHANGE,0.71%
674599105,OXY,OCCIDENTAL PETE CORP,14000,0,835.94K,0,NO CHANGE,0.69%
244199105,DE,DEERE & CO,2000,0,799.74K,0,NO CHANGE,0.66%
852312305,STAA,STAAR SURGICAL CO,25500,0,795.86K,0,NO CHANGE,0.66%
125269100,CF,CF INDS HLDGS INC,9730,0,773.53K,0,NO CHANGE,0.64%
172967424,C,CITIGROUP INC,14800,0,761.31K,0,NO CHANGE,0.63%
500754106,KHC,KRAFT HEINZ CO,20400,0,754.39K,0,NO CHANGE,0.63%
031162100,AMGN,AMGEN INC,2500,0,720.05K,0,NO CHANGE,0.6%
256677105,DG,DOLLAR GEN CORP NEW,5000,0,679.75K,0,NO CHANGE,0.56%
888787108,TOST,TOAST INC,37000,0,675.62K,0,NO CHANGE,0.56%
37940X102,GPN,GLOBAL PMTS INC,5250,0,666.75K,0,NO CHANGE,0.55%
17275R102,CSCO,CISCO SYS INC,12700,0,641.6K,0,NO CHANGE,0.53%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,280,0,640.35K,0,NO CHANGE,0.53%
45826J105,NTLA,INTELLIA THERAPEUTICS INC,21000,0,640.29K,0,NO CHANGE,0.53%
H17182108,CRSP,CRISPR THERAPEUTICS AG,9700,0,607.22K,0,NO CHANGE,0.5%
00206R102,T,AT&T INC,35500,0,595.69K,0,NO CHANGE,0.5%
H50430232,LOGI,LOGITECH INTL S A,6114,0,580.33K,0,NO CHANGE,0.48%
64110L106,NFLX,NETFLIX INC,1100,0,535.57K,0,NO CHANGE,0.45%
125523100,CI,THE CIGNA GROUP,1750,0,524.04K,0,NO CHANGE,0.44%
857477103,STT,STATE STR CORP,6700,0,518.98K,0,NO CHANGE,0.43%
70450Y103,PYPL,PAYPAL HLDGS INC,7695,0,472.55K,0,NO CHANGE,0.39%
G5960L103,MDT,MEDTRONIC PLC,5000,0,411.9K,0,NO CHANGE,0.34%
31428X106,FDX,FEDEX CORP,1624,0,410.82K,0,NO CHANGE,0.34%
717081103,PFE,PFIZER INC,14000,0,403.06K,0,NO CHANGE,0.33%
37045V100,GM,GENERAL MTRS CO,10500,0,377.16K,0,NO CHANGE,0.31%
345370860,F,FORD MTR CO DEL,30000,0,365.7K,0,NO CHANGE,0.3%
171779309,CIEN,CIENA CORP,8000,0,360.08K,0,NO CHANGE,0.3%
931142103,WMT,WALMART INC,2069,0,326.18K,0,NO CHANGE,0.27%
023436108,AMED,AMEDISYS INC,3400,0,323.2K,0,NO CHANGE,0.27%
949746101,WFC,WELLS FARGO CO NEW,6500,0,319.93K,0,NO CHANGE,0.27%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,1750,0,286.21K,0,NO CHANGE,0.24%
126650100,CVS,CVS HEALTH CORP,3400,0,268.46K,0,NO CHANGE,0.22%
29355A107,ENPH,ENPHASE ENERGY INC,2000,0,264.28K,0,NO CHANGE,0.22%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,4900,0,251.42K,0,NO CHANGE,0.21%
067901108,B,BARRICK GOLD CORP,13000,0,234.24K,0,NO CHANGE,0.19%
002824100,ABT,ABBOTT LABS,2031,0,223.55K,0,NO CHANGE,0.19%
036752103,ELV,ELEVANCE HEALTH INC,450,0,212.2K,0,NO CHANGE,0.18%
039483102,ADM,ARCHER DANIELS MIDLAND CO,2850,0,205.83K,0,NO CHANGE,0.17%
934423104,WBD,WARNER BROS DISCOVERY INC,17000,0,193.46K,0,NO CHANGE,0.16%
23331A109,DHI,D R HORTON INC,1200,0,182.38K,0,NO CHANGE,0.15%
526057104,LEN,LENNAR CORP,1200,0,178.85K,0,NO CHANGE,0.15%
21037T109,CEG,CONSTELLATION ENERGY CORP,1400,0,163.65K,0,NO CHANGE,0.14%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,9200,0,156.22K,0,NO CHANGE,0.13%
91913Y100,VLO,VALERO ENERGY CORP,1200,0,156K,0,NO CHANGE,0.13%
501044101,KR,KROGER CO,3400,0,155.41K,0,NO CHANGE,0.13%
127097103,CTRA,COTERRA ENERGY INC,6000,0,153.12K,0,NO CHANGE,0.13%
375558103,GILD,GILEAD SCIENCES INC,1850,0,149.87K,0,NO CHANGE,0.12%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,670,0,141.12K,0,NO CHANGE,0.12%
911363109,URI,UNITED RENTALS INC,240,0,137.62K,0,NO CHANGE,0.11%
76680R206,RNG,RINGCENTRAL INC,4000,0,135.8K,0,NO CHANGE,0.11%
693718108,PCAR,PACCAR INC,1300,0,126.94K,0,NO CHANGE,0.11%
59156R108,MET,METLIFE INC,1900,0,125.65K,0,NO CHANGE,0.1%
G50871105,JAZZ,JAZZ PHARMACEUTICALS PLC,1000,0,123K,0,NO CHANGE,0.1%
60871R209,TAP,MOLSON COORS BEVERAGE CO,2000,0,122.42K,0,NO CHANGE,0.1%
565849106,MRO,MARATHON OIL CORP,4900,0,118.38K,0,NO CHANGE,0.1%
026874784,AIG,AMERICAN INTL GROUP INC,1700,0,115.17K,0,NO CHANGE,0.1%
26875P101,EOG,EOG RES INC,900,0,108.86K,0,NO CHANGE,0.09%
902494103,TSN,TYSON FOODS INC,2000,0,107.5K,0,NO CHANGE,0.09%
064058100,BNY,BANK NEW YORK MELLON CORP,2000,0,104.1K,0,NO CHANGE,0.09%
337738108,FISV,FISERV INC,700,0,92.99K,0,NO CHANGE,0.08%
00287Y109,ABBV,ABBVIE INC,600,0,92.98K,0,NO CHANGE,0.08%
205887102,CAG,CONAGRA BRANDS INC,3100,0,88.85K,0,NO CHANGE,0.07%
231021106,CMI,CUMMINS INC,320,0,76.66K,0,NO CHANGE,0.06%
24703L202,DELL,DELL TECHNOLOGIES INC,1000,0,76.5K,0,NO CHANGE,0.06%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,800,0,76.06K,0,NO CHANGE,0.06%
682189105,ON,ON SEMICONDUCTOR CORP,900,0,75.18K,0,NO CHANGE,0.06%
N6596X109,NXPI,NXP SEMICONDUCTORS N V,300,0,68.9K,0,NO CHANGE,0.06%
844741108,LUV,SOUTHWEST AIRLS CO,2300,0,66.42K,0,NO CHANGE,0.06%
31620M106,FIS,FIDELITY NATL INFORMATION SV,1000,0,60.07K,0,NO CHANGE,0.05%
60770K107,MRNA,MODERNA INC,400,0,39.78K,0,NO CHANGE,0.03%
92338C103,VLTO,VERALTO CORP,302,0,24.84K,0,NO CHANGE,0.02%
Total,,,,,120.32M,0,+0%,100%
