CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
848577AB8,,SPIRIT AIRLS INC,67500000,67500000,46.78M,46.78M,NEW,11.2%
419879101,,HAWAIIAN HOLDINGS INC,1377727,1377727,19.56M,19.56M,NEW,4.7%
34984V209,FET,FORUM ENERGY TECHNOLOGIES IN,39759,0,881.46K,0,NO CHANGE,0.21%
46090R104,ICMB,INVESTCORP CR MGMT BDC INC,1149209,-54492,4.09M,-193.72K,-4.5%,0.98%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,609614,-131362,27.73M,-5.97M,-17.7%,6.6%
69036R863,SFGRX,OVERSEAS SHIPHOLDING GROUP I,4264087,-2846653,22.47M,-15M,-40%,5.4%
366505105,GTX,GARRETT MOTION INC,29557144,-1845189,285.82M,-17.84M,-5.9%,68.2%
21870UAC0,,CORENERGY INFRASTRUCTURE TR,0,-28170000,0,-23.05M,CLOSE,0%
848577102,AAL,SPIRIT AIRLS INC,700304,-2425566,11.48M,-39.76M,-77.6%,2.7%
Total,,,,,418.8M,-35.48M,-9%,100%
