CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
67066G104,NVDA,NVIDIA Corp,33900,33900,16.79M,16.79M,NEW,10.3%
89832Q109,TFC,TRUIST FINL CORP,308000,308000,11.37M,11.37M,NEW,7%
617446448,MS,Morgan Stanley,106400,106400,9.92M,9.92M,NEW,6.1%
00724F101,ADBE,Adobe Inc,14450,14450,8.62M,8.62M,NEW,5.3%
26856L103,ELF,E L F Beauty Inc,56600,56600,8.17M,8.17M,NEW,5%
023135106,AMZN,Amazon.com Inc,44000,44000,6.69M,6.69M,NEW,4.1%
30303M102,META,Meta Platforms Inc,18700,18700,6.62M,6.62M,NEW,4.1%
532457108,LLY,Eli Lilly & Co,11050,11050,6.44M,6.44M,NEW,4%
594918104,MSFT,Microsoft Corp,15400,15400,5.79M,5.79M,NEW,3.6%
571903202,MAR,Marriott Intl Inc New,24400,24400,5.5M,5.5M,NEW,3.4%
09857L108,BKNG,Booking Holdings Inc,1360,1360,4.82M,4.82M,NEW,3%
02079K107,GOOG,Alphabet Inc,33300,33300,4.69M,4.69M,NEW,2.9%
86800U104,SUPER,Super Micro Computer Inc,15950,15950,4.53M,4.53M,NEW,2.8%
007903107,AMD,Advanced Micro Devices Inc,28200,28200,4.16M,4.16M,NEW,2.6%
038222105,AMAT,Applied Matls Inc,24800,24800,4.02M,4.02M,NEW,2.5%
87151X101,SYM,Symbotic Inc,62500,62500,3.21M,3.21M,NEW,2%
21037T109,CEG,Constellation Energy Corp,26700,26700,3.12M,3.12M,NEW,1.9%
049468101,TEAM,Atlassian Corp,13100,13100,3.12M,3.12M,NEW,1.9%
88339J105,TTD,The Trade Desk Inc,40200,40200,2.89M,2.89M,NEW,1.8%
443573100,HUBS,HubSpot Inc,4700,4700,2.73M,2.73M,NEW,1.7%
60937P106,MDB,MongoDB Inc,6650,6650,2.72M,2.72M,NEW,1.7%
11135F101,AVGO,Broadcom Inc,2400,2400,2.68M,2.68M,NEW,1.6%
15118V207,CELH,Celsius Hldgs Inc,49000,49000,2.67M,2.67M,NEW,1.6%
03662Q105,ANSS,ANSYS Inc,7250,7250,2.63M,2.63M,NEW,1.6%
125523100,CI,The Cigna Group,8650,8650,2.59M,2.59M,NEW,1.6%
697435105,PANW,Palo Alto Networks Inc,8700,8700,2.57M,2.57M,NEW,1.6%
75886F107,REGN,REGENERON PHARMACEUTICALS,2800,2800,2.46M,2.46M,NEW,1.5%
81762P102,NOW,ServiceNow Inc,3400,3400,2.4M,2.4M,NEW,1.5%
90384S303,ULTA,Ulta Beauty Inc,4700,4700,2.3M,2.3M,NEW,1.4%
126650100,CVS,CVS Health Corp,26800,26800,2.12M,2.12M,NEW,1.3%
22788C105,CRWD,Crowdstrike Hldgs Inc,8050,8050,2.06M,2.06M,NEW,1.3%
92537N108,VRT,Vertiv Holdings Co,33400,33400,1.6M,1.6M,NEW,0.99%
82509L107,SHOP,Shopify Inc,13600,13600,1.06M,1.06M,NEW,0.65%
037833100,AAPL,Apple Inc,4400,4400,847.12K,847.12K,NEW,0.52%
594972408,MSTR,MICROSTRATEGY Inc,1150,1150,726.36K,726.36K,NEW,0.45%
722304102,PDD,PDD Holdings Inc,4600,4600,672.78K,672.78K,NEW,0.41%
22160K105,COST,Costco Whsl Corp,800,800,527.87K,527.87K,NEW,0.32%
79466L302,CRM,Salesforce Inc,2000,2000,526.09K,526.09K,NEW,0.32%
874039100,TSM,Taiwan Semiconductor MFG Ltd,4986,4986,518.35K,518.35K,NEW,0.32%
78464A698,KRE,SPDR SER TR,9000,9000,471.69K,471.69K,NEW,0.29%
254687106,DIS,Disney Walt Co,5000,5000,451.28K,451.28K,NEW,0.28%
92826C839,V,Visa Inc,1500,1500,390.38K,390.38K,NEW,0.24%
92343V104,VZ,Verizon Communications Inc,10000,10000,376.86K,376.86K,NEW,0.23%
464289529,INDY,iShares TR,7200,7200,354.47K,354.47K,NEW,0.22%
437076102,HD,Home Depot Inc,1000,1000,346.42K,346.42K,NEW,0.21%
36118L106,FUTU,Futu Hldgs Ltd,6000,6000,327.66K,327.66K,NEW,0.2%
654106103,NKE,NIKE Inc,3000,3000,325.59K,325.59K,NEW,0.2%
89677Q107,TCOM,Trip Com Group Ltd,9000,9000,323.97K,323.97K,NEW,0.2%
478160104,JNJ,Johnson & Johnson,2000,2000,313.36K,313.36K,NEW,0.19%
