CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
141788109,CARG,CARGURUS INC,370000,370000,8.94M,8.94M,NEW,6.6%
22266T109,CPNG,COUPANG INC,550000,550000,8.9M,8.9M,NEW,6.6%
M5216V106,GLBE,GLOBAL E ONLINE LTD,147000,147000,5.83M,5.83M,NEW,4.3%
20464U100,COMP,COMPASS INC,1395244,1395244,5.25M,5.25M,NEW,3.9%
007903107,AMD,ADVANCED MICRO DEVICES INC,35000,35000,5.16M,5.16M,NEW,3.8%
74275K108,PCOR,PROCORE TECHNOLOGIES INC,65000,65000,4.5M,4.5M,NEW,3.3%
023135106,AMZN,AMAZON COM INC,79650,29000,12.1M,4.41M,+57.3%,9%
20717M103,CFLT,CONFLUENT INC,175000,175000,4.09M,4.09M,NEW,3%
670100205,NVO,NOVO-NORDISK A S,32000,32000,3.31M,3.31M,NEW,2.5%
594918104,MSFT,MICROSOFT CORP,8500,8500,3.2M,3.2M,NEW,2.4%
N14506104,ESTC,ELASTIC N V,20000,20000,2.25M,2.25M,NEW,1.7%
91332U101,U,UNITY SOFTWARE INC,50000,50000,2.04M,2.04M,NEW,1.5%
62482R107,COOP,MR COOPER GROUP INC,90100,25100,5.87M,1.63M,+38.6%,4.4%
03769M106,APO,APOLLO GLOBAL MGMT INC,152500,15000,14.21M,1.4M,+10.9%,10.6%
09352U108,BLND,BLEND LABS INC,3471195,462625,8.85M,1.18M,+15.4%,6.6%
L8681T102,SPOT,SPOTIFY TECHNOLOGY S A,17000,2000,3.19M,375.82K,+13.3%,2.4%
70451X112,,PAYONEER GLOBAL INC,1306124,0,448.52K,0,NO CHANGE,0.33%
M8744T114,TBLAW,TABOOLA.COM LTD,490473,-4479,192.07K,-1.75K,-0.9%,0.14%
G9889V101,ZENV,ZENVIA INC,451785,-198478,533.11K,-234.2K,-30.5%,0.4%
89686D105,,TRIVAGO N V,0,-1012454,0,-1.06M,CLOSE,0%
126327105,LAW,CS DISCO INC,0,-309996,0,-2.06M,CLOSE,0%
87652V109,TASK,TASKUS INC,0,-250000,0,-2.6M,CLOSE,0%
361008105,FNKO,FUNKO INC,0,-350000,0,-2.68M,CLOSE,0%
090043100,BILL,BILL HOLDINGS INC,0,-26000,0,-2.82M,CLOSE,0%
77543R102,ROKU,ROKU INC,0,-40000,0,-2.82M,CLOSE,0%
72352L106,PINS,PINTEREST INC,50000,-80000,1.85M,-2.96M,-61.5%,1.4%
70451X104,PAYO,PAYONEER GLOBAL INC,1411551,-642976,7.35M,-3.35M,-31.3%,5.5%
M7S64H106,MNDY,MONDAY COM LTD,25000,-19000,4.7M,-3.57M,-43.2%,3.5%
23804L103,DDOG,DATADOG INC,0,-40000,0,-3.64M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,0,-9000,0,-3.91M,CLOSE,0%
03831W108,APP,APPLOVIN CORP,236833,-114967,9.44M,-4.58M,-32.7%,7%
44891N208,PPLI,IAC INC,0,-97524,0,-4.91M,CLOSE,0%
M98068105,WIX,WIX COM LTD,73500,-57500,9.04M,-7.07M,-43.9%,6.7%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,0,-21000,0,-9.24M,CLOSE,0%
30303M102,META,META PLATFORMS INC,9550,-30000,3.38M,-10.62M,-75.9%,2.5%
98262P101,,WW INTL INC,0,-968000,0,-10.72M,CLOSE,0%
532457108,LLY,ELI LILLY & CO,0,-21000,0,-11.28M,CLOSE,0%
Total,,,,,134.64M,-27.67M,-18.5%,100%
