CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
714266103,PPTA,PERPETUA RESOURCES CORP,229983,229983,729.05K,729.05K,NEW,0.78%
68634K106,ORLA,ORLA MNG LTD NEW,6200000,0,20.21M,0,NO CHANGE,21.5%
011532108,AGI,ALAMOS GOLD INC NEW,1000000,0,13.47M,0,NO CHANGE,14.3%
067901108,B,BARRICK GOLD CORP,650000,0,11.76M,0,NO CHANGE,12.5%
008474108,AEM,AGNICO EAGLE MINES LTD,165000,0,9.05M,0,NO CHANGE,9.6%
38059T106,GFI,GOLD FIELDS LTD,600000,0,8.68M,0,NO CHANGE,9.2%
784730103,SSRM,SSR MINING IN,800000,0,8.59M,0,NO CHANGE,9.1%
11777Q209,BTG,B2GOLD CORP,2000000,0,6.32M,0,NO CHANGE,6.7%
83056P715,SKE,SKEENA RES LTD NEW,700000,0,3.42M,0,NO CHANGE,3.6%
82575P107,SBSW,SIBANYE STILLWATER LTD,273043,0,1.48M,0,NO CHANGE,1.6%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,2701028,-196902,678.36K,-49.45K,-6.8%,0.72%
921078101,OUNZ,VANECK MERK GOLD TR,16020,-6349,319.76K,-126.73K,-28.4%,0.34%
45826T509,ITRG,INTEGRA RES CORP,3717473,-219999,4.13M,-244.58K,-5.6%,4.4%
808524870,SCHP,SCHWAB STRATEGIC TR,0,-14941,0,-754.37K,CLOSE,0%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,275000,-50000,5.14M,-934.5K,-15.4%,5.5%
Total,,,,,93.98M,-1.38M,-1.6%,100%
