CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
11275Q107,BIPC.TO,BROOKFIELD INFRASTRUCTURE-A,606700,606700,21.4M,21.4M,NEW,12.5%
22576C101,,CRESCENT POINT ENERGY CORP,1675000,1675000,11.61M,11.61M,NEW,6.8%
67079A102,,NUVEI CORP-SUBORDINATE VTG,425000,425000,11.16M,11.16M,NEW,6.5%
351858105,FNV,FRANCO NEVADA CORP,96700,96700,10.72M,10.72M,NEW,6.2%
878742204,TECK,TECK RESOURCES LTD-CLS B,327000,182000,13.82M,7.69M,+125.5%,8.1%
29250N105,ENB,ENBRIDGE INC,306700,136700,11.05M,4.92M,+80.4%,6.4%
68634K106,ORLA,ORLA MINING LTD,1450000,1450000,4.71M,4.71M,NEW,2.7%
656811106,NOA,NORTH AMERICAN CONSTRUCTION,200000,200000,4.17M,4.17M,NEW,2.4%
13321L108,CCJ,CAMECO CORP,191900,89900,8.27M,3.87M,+88.1%,4.8%
916896103,UEC,URANIUM ENERGY CORP,450000,450000,2.88M,2.88M,NEW,1.7%
29269R105,EFXT,ENERFLEX LTD,2186200,350000,10.21M,1.63M,+19.1%,6%
74022D407,PDS,PRECISION DRILLING CORP,123970,27000,6.73M,1.47M,+27.8%,3.9%
04916EAB0,,ATLANTICA JERSEY LTD,750000,750000,720.23K,720.23K,NEW,0.42%
74880P104,QIPT,QUIPT HOME MEDICAL CORP,825700,20200,4.2M,102.82K,+2.5%,2.4%
25609L105,DCBO,DOCEBO INC,99,99,4.79K,4.79K,NEW,<.01%
89346D107,TAC,TRANSALTA CORP,476000,0,3.96M,0,NO CHANGE,2.3%
68828E114,,OSISKO DEVELOPMENT CORP,0,-15000,0,-44.1K,CLOSE,0%
74935Q107,RBA,RB GLOBAL INC,150000,-5000,10.03M,-334.45K,-3.2%,5.8%
28474P201,18P0.SG,ELECTRA BATTERY MATERIALS CO,1435696,-1766758,524.17K,-645.04K,-55.2%,0.31%
65340P106,NXE,NEXGEN ENERGY LTD,0,-454700,0,-2.71M,CLOSE,0%
683715106,OTEX,OPEN TEXT CORP,422000,-92500,17.73M,-3.89M,-18%,10.3%
00217Y104,ATS,ATS CORPORATION,0,-115800,0,-4.94M,CLOSE,0%
11284V105,BEPC.TO,BROOKFIELD RENEWABLE COR-A,206400,-179000,5.94M,-5.15M,-46.4%,3.5%
87807B107,TRP,TC ENERGY CORP,0,-150000,0,-5.16M,CLOSE,0%
15135U109,CVE,CENOVUS ENERGY INC,0,-250000,0,-5.21M,CLOSE,0%
952845105,WFG,WEST FRASER TIMBER CO LTD,0,-75000,0,-5.44M,CLOSE,0%
15101Q108,,CELESTICA INC,400000,-246292,11.71M,-7.21M,-38.1%,6.8%
67077M108,NTR,NUTRIEN LTD,0,-165700,0,-10.23M,CLOSE,0%
Total,,,,,171.56M,36.1M,+27.8%,100%
