CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
526057104,LEN,LENNAR CORP,7297990,7297990,837.66M,837.66M,NEW,3.1%
518439104,EL,LAUDER ESTEE COS INC,9678460,7408608,638.78M,488.97M,+326.4%,2.3%
20030N101,CMCSA,COMCAST CORP NEW,42772415,11890801,1.58B,438.77M,+38.5%,5.8%
461202103,INTU,INTUIT,501642,501642,308M,308M,NEW,1.1%
69370C100,PTC,PTC INC,1889371,1889371,292.76M,292.76M,NEW,1.1%
594918104,MSFT,MICROSOFT CORP,3990454,678818,1.5B,254.82M,+20.5%,5.5%
91324P102,UNH,UNITEDHEALTH GROUP INC,2697626,398515,1.41B,208.72M,+17.3%,5.2%
N00985106,AER,AERCAP HOLDINGS NV,13514714,1642996,1.38B,167.86M,+13.8%,5%
929160109,VMC,VULCAN MATLS CO,688614,688614,160.65M,160.65M,NEW,0.59%
573284106,MLM,MARTIN MARIETTA MATLS INC,333316,333316,159.37M,159.37M,NEW,0.58%
780259305,SHEL,SHELL PLC,15670885,926194,1.15B,67.87M,+6.3%,4.2%
20825C104,COP,CONOCOPHILLIPS,20210183,552745,2.12B,58.05M,+2.8%,7.7%
980745103,WWD,WOODWARD INC,5067519,303811,924.77M,55.44M,+6.4%,3.4%
23331A109,DHI,D R HORTON INC,149171,149171,18.96M,18.96M,NEW,0.07%
254709108,DFS,DISCOVER FINL SVCS,1635707,88283,279.22M,15.07M,+5.7%,1%
745867101,PHM,PULTE GROUP INC,102164,102164,10.5M,10.5M,NEW,0.04%
036752103,ELV,ELEVANCE HEALTH INC,1585348,20732,689.56M,9.02M,+1.3%,2.5%
530307305,LBRDK,LIBERTY BROADBAND CORP,5813545,69446,494.44M,5.91M,+1.2%,1.8%
013872106,AA,ALCOA CORP,16582949,108655,505.78M,3.31M,+0.7%,1.8%
46625H100,JPM,JPMORGAN CHASE & CO.,1429,320,350.53K,78.5K,+28.9%,<.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,50946,126,27.13M,67.11K,+0.2%,0.1%
254687106,DIS,DISNEY WALT CO,3699,571,365.09K,56.36K,+18.3%,<.01%
172967424,C,CITIGROUP INC,41404,328,2.94M,23.28K,+0.8%,0.01%
68389X105,ORCL,ORACLE CORP,78640,146,10.99M,20.41K,+0.2%,0.04%
084423102,WRB,BERKLEY W R CORP,123547,0,8.79M,0,NO CHANGE,0.03%
278865100,ECL,ECOLAB INC,22471,0,5.7M,0,NO CHANGE,0.02%
89417E109,TRV,TRAVELERS COMPANIES INC,6900,0,1.82M,0,NO CHANGE,<.01%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,2700,0,671.38K,0,NO CHANGE,<.01%
278768106,ECHO,ECHOSTAR CORP,24887,0,636.61K,0,NO CHANGE,<.01%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,683,0,339.86K,0,NO CHANGE,<.01%
N53745100,LYB,LYONDELLBASELL INDUSTRIES N,4395,0,309.41K,0,NO CHANGE,<.01%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,12135,-4631,979.42K,-373.77K,-27.6%,<.01%
617446448,MS,MORGAN STANLEY,79588,-9850,9.29M,-1.15M,-11%,0.03%
023135106,AMZN,AMAZON COM INC,12758989,-7468,2.43B,-1.42M,-0.1%,8.9%
38141G104,GS,GOLDMAN SACHS GROUP INC,8172,-2754,4.46M,-1.5M,-25.2%,0.02%
444859102,HUM,HUMANA INC,3143287,-5880,831.71M,-1.56M,-0.2%,3%
571903202,MAR,MARRIOTT INTL INC NEW,19594,-9316,4.67M,-2.22M,-32.2%,0.02%
369604301,GE,GE AEROSPACE,41137,-14780,8.23M,-2.96M,-26.4%,0.03%
98138H101,WDAY,WORKDAY INC,5497939,-13120,1.28B,-3.06M,-0.2%,4.7%
530307107,LBRDA,LIBERTY BROADBAND CORP,352172,-77823,29.93M,-6.61M,-18.1%,0.11%
874039100,TSM,TAIWAN SEMICONDUCTOR MFG LTD,5150417,-40483,854.97M,-6.72M,-0.8%,3.1%
64110L106,NFLX,NETFLIX INC,6997,-12226,6.52M,-11.4M,-63.6%,0.02%
02079K305,GOOGL,ALPHABET INC,1420620,-77138,219.68M,-11.93M,-5.2%,0.8%
674599105,OXY,OCCIDENTAL PETE CORP,258810,-411923,12.77M,-20.33M,-61.4%,0.05%
14040H105,COF,CAPITAL ONE FINL CORP,5231604,-124230,938.03M,-22.27M,-2.3%,3.4%
78468R663,BIL,SPDR SER TR,1172158,-250283,107.52M,-22.96M,-17.6%,0.39%
464287598,IWD,ISHARES TR,2690,-131418,506.15K,-24.73M,-98%,<.01%
02079K107,GOOG,ALPHABET INC,7634138,-470097,1.19B,-73.44M,-5.8%,4.4%
78462F103,SPY,SPDR S&P 500 ETF TR,5318,-133655,2.97M,-74.77M,-96.2%,0.01%
36828A101,GEV,GE VERNOVA INC,1767261,-303817,539.51M,-92.75M,-14.7%,2%
949746101,WFC,WELLS FARGO CO NEW,8478904,-1370946,608.7M,-98.42M,-13.9%,2.2%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,1900160,-654093,432.38M,-148.84M,-25.6%,1.6%
16119P108,CHTR,CHARTER COMMUNICATIONS INC N,414698,-930540,152.83M,-342.93M,-69.2%,0.56%
803054204,SAP,SAP SE,3302372,-1283910,886.49M,-344.65M,-28%,3.2%
30303M102,META,META PLATFORMS INC,2228830,-873864,1.28B,-503.66M,-28.2%,4.7%
G0403H108,AON,AON PLC,2623489,-1360067,1.05B,-542.79M,-34.1%,3.8%
92826C839,V,VISA INC,10783,-2384938,3.78M,-835.83M,-99.5%,0.01%
Total,,,,,27.41B,362.7M,+1.3%,100%
