CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
35671D857,FCX,Freeport-McMoRan Inc,1094480,1094480,41.44M,41.44M,NEW,20.8%
26614N102,DD,Dupont De Nemours Inc,338870,338870,25.31M,25.31M,NEW,12.7%
G25508105,CRH,CRH PLC,320842,168995,28.22M,14.87M,+111.3%,14.2%
824348106,SHW,Sherwin-Williams Co,30402,30402,10.62M,10.62M,NEW,5.3%
912909108,X,United States Steel Corp,411259,246259,17.38M,10.41M,+149.2%,8.7%
704551100,BTU,Peabody Energy Corp,678704,678704,9.2M,9.2M,NEW,4.6%
960413102,WLK,Westlake Corp,117231,32231,11.73M,3.22M,+37.9%,5.9%
26884L109,EQT,EQT Corp,281569,58436,15.04M,3.12M,+26.2%,7.6%
166764100,CVX,Chevron Corp,95994,-4006,16.06M,-670.16K,-4%,8.1%
858119100,STLD,Steel Dynamics Inc,122288,-7712,15.3M,-964.62K,-5.9%,7.7%
13321L108,CCJ,Cameco Corp,0,-92563,0,-4.76M,CLOSE,0%
351858105,FNV,Franco-Nevada Corp,0,-56091,0,-6.6M,CLOSE,0%
878742204,TECK,Teck Resources Ltd,243228,-231772,8.86M,-8.44M,-48.8%,4.4%
008474108,AEM,Agnico Eagle Mines Ltd,0,-115000,0,-8.99M,CLOSE,0%
26875P101,EOG,EOG Resources Inc,0,-76068,0,-9.32M,CLOSE,0%
013872106,AA,Alcoa Corp,0,-520000,0,-19.65M,CLOSE,0%
Total,,,,,199.15M,58.78M,+42.7%,100%
