CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
88023B103,TEM,Tempus AI Inc,7501399,1981755,361.87M,95.6M,+35.9%,3.6%
244199105,DE,Deere & Co,225220,147351,105.71M,69.16M,+189.2%,1.1%
46269C102,IRDM,Iridium Communications Inc,4891677,2383962,133.64M,65.13M,+95.1%,1.3%
37637K108,GTLB,Gitlab Inc,2426332,1265830,114.04M,59.49M,+109.1%,1.1%
H17182108,CRSP,CRISPR Therapeutics AG,10165400,1192336,345.93M,40.58M,+13.3%,3.5%
023135106,AMZN,Amazon.com Inc,1053516,158431,200.44M,30.14M,+17.7%,2%
07373V105,BEAM,Beam Therapeutics Inc,8480089,1412060,165.62M,27.58M,+20%,1.7%
880770102,TER,Teradyne Inc,2243590,320580,185.32M,26.48M,+16.7%,1.9%
90184D100,TWST,Twist Bioscience Corp,6241595,645730,245.05M,25.35M,+11.5%,2.5%
451051106,IBTA,Ibotta Inc,704308,528147,29.72M,22.29M,+299.8%,0.3%
007903107,AMD,Advanced Micro Devices Inc,1422471,215883,146.14M,22.18M,+17.9%,1.5%
79466L302,CRM,Salesforce Inc,75193,75193,20.18M,20.18M,NEW,0.2%
21873S108,CRWV,Coreweave Inc,525661,525661,19.49M,19.49M,NEW,0.2%
452327109,ILMN,Illumina Inc,895319,208989,71.03M,16.58M,+30.5%,0.71%
88339J105,TTD,Trade Desk Inc/The,1560191,289078,85.37M,15.82M,+22.7%,0.85%
747525103,QCOM,QUALCOMM Inc,198173,91897,30.44M,14.12M,+86.5%,0.3%
75629V104,RXRX,Recursion Pharmaceuticals Inc,34815502,2469104,184.17M,13.06M,+7.6%,1.8%
36118L106,FUTU,Futu Holdings Ltd,123959,123959,12.69M,12.69M,NEW,0.13%
502431109,LHX,L3Harris Technologies Inc,114701,60300,24.01M,12.62M,+110.8%,0.24%
48581R205,KSPI,Kaspi.KZ JSC,130997,130997,12.16M,12.16M,NEW,0.12%
056752108,BIDU,Baidu Inc,128359,128359,11.81M,11.81M,NEW,0.12%
009066101,ABNB,Airbnb Inc,71508,71508,8.54M,8.54M,NEW,0.09%
88025U109,TXG,10X Genomics Inc,12845713,901656,112.14M,7.87M,+7.5%,1.1%
632307104,NTRA,Natera Inc,943094,55383,133.36M,7.83M,+6.2%,1.3%
00091E109,ABSI,Absci Corp,10955089,2689153,27.5M,6.75M,+32.5%,0.28%
19260Q107,COIN,Coinbase Global Inc,3069107,34462,528.59M,5.94M,+1.1%,5.3%
46125A100,LUNR,Intuitive Machines Inc,742438,742438,5.53M,5.53M,NEW,0.06%
559222401,MGA,Magna International Inc,161171,161171,5.48M,5.48M,NEW,0.05%
13321L108,CCJ,Cameco Corp,310821,112806,12.79M,4.64M,+57%,0.13%
74624M102,P,Pure Storage Inc,299787,99638,13.27M,4.41M,+49.8%,0.13%
87151X101,SYM,Symbotic Inc,393293,203226,7.95M,4.11M,+106.9%,0.08%
Q90630114,TTTMF,Titomic Ltd,22883531,22883531,3.5M,3.5M,NEW,0.04%
45826J105,NTLA,Intellia Therapeutics Inc,13011015,474629,92.51M,3.37M,+3.8%,0.93%
69553P100,PD,PagerDuty Inc,9170848,174501,167.55M,3.19M,+1.9%,1.7%
05605H100,BWXT,BWX Technologies Inc,121764,26841,12.01M,2.65M,+28.3%,0.12%
M1500S107,ARYT,Aryt Industries Ltd,574085,574085,2.59M,2.59M,NEW,0.03%
00214Q104,ARKK,ARK Innovation ETF,82932,49602,3.95M,2.36M,+148.8%,0.04%
124155102,BFLY,Butterfly Network Inc,7023980,1012460,16.01M,2.31M,+16.8%,0.16%
M7S64L123,PGY,Pagaya Technologies Ltd,219110,219110,2.3M,2.3M,NEW,0.02%
M6158M104,ITRN,Ituran Location and Control Lt,58927,58927,2.13M,2.13M,NEW,0.02%
008073108,AVAV,AeroVironment Inc,281323,17696,33.53M,2.11M,+6.7%,0.34%
M7S750159,NYAX,Nayax Ltd,56509,56509,1.91M,1.91M,NEW,0.02%
M8740S227,TATT,TAT Technologies Ltd,68805,68805,1.86M,1.86M,NEW,0.02%
M61452112,ISRO,Isrotel Ltd,82549,82549,1.73M,1.73M,NEW,0.02%
80810D103,SDGR,Schrodinger Inc/United States,2294519,85761,45.29M,1.69M,+3.9%,0.45%
M81865111,RDCM,RADCOM Ltd,137832,137832,1.58M,1.58M,NEW,0.02%
71535D106,PSNL,Personalis Inc,7188197,412762,25.23M,1.45M,+6.1%,0.25%
874039100,TSM,Taiwan Semiconductor Manufactu,226048,8715,37.52M,1.45M,+4%,0.38%
M0854Q105,ALLT,Allot Ltd,248490,248490,1.38M,1.38M,NEW,0.01%
M25722105,CGEN,Compugen Ltd,889669,889669,1.32M,1.32M,NEW,0.01%
23804L103,DDOG,Datadog Inc,139617,12327,13.85M,1.22M,+9.7%,0.14%
M9607U115,VLN,Valens Semiconductor Ltd,567753,567753,1.16M,1.16M,NEW,0.01%
03969T109,ARCT,Arcturus Therapeutics Holdings,2008480,74629,21.27M,790.32K,+3.9%,0.21%
67080M103,NRIX,Nurix Therapeutics Inc,1590910,60617,18.9M,720.13K,+4%,0.19%
G7T16G103,SPNS,Sapiens International Corp NV,74531,25081,2.02M,679.44K,+50.7%,0.02%
69404D108,PACB,Pacific Biosciences of Califor,36478441,434079,43.04M,512.21K,+1.2%,0.43%
M96088105,URGN,UroGen Pharma Ltd,185790,45642,2.05M,504.8K,+32.6%,0.02%
65443P102,MASS,908 Devices Inc,2899347,110781,12.99M,496.3K,+4%,0.13%
92532F100,VRTX,Vertex Pharmaceuticals Inc,26344,994,12.77M,481.92K,+3.9%,0.13%
M7S64H106,MNDY,Monday.com Ltd,8030,1643,1.95M,399.51K,+25.7%,0.02%
45337C102,INCY,Incyte Corp,168106,6331,10.18M,383.34K,+3.9%,0.1%
02079K107,GOOG,Alphabet Inc,130762,2428,20.43M,379.33K,+1.9%,0.2%
M22465104,CHKP,Check Point Software Technolog,10440,1647,2.38M,375.38K,+18.7%,0.02%
24906P109,XRAY,DENTSPLY SIRONA Inc,160773,23448,2.4M,350.31K,+17.1%,0.02%
051774107,AUR,Aurora Innovation Inc,2461686,49333,16.55M,331.76K,+2%,0.17%
G65163100,JOBY,Joby Aviation Inc,3442843,54052,20.73M,325.39K,+1.6%,0.21%
75886F107,REGN,Regeneron Pharmaceuticals Inc,13694,502,8.69M,318.38K,+3.8%,0.09%
653656108,NICE,Nice Ltd,11883,1746,1.83M,269.18K,+17.2%,0.02%
092667104,SRTA,Blade Air Mobility Inc,8140644,89545,22.22M,244.46K,+1.1%,0.22%
M81873107,RDWR,Radware Ltd,89327,10594,1.93M,229.04K,+13.5%,0.02%
20451W101,CMPS,Compass Pathways Plc,1804803,68601,5.16M,196.2K,+4%,0.05%
M5425M103,INMD,Inmode Ltd,116709,10873,2.07M,192.89K,+10.3%,0.02%
46120E602,ISRG,Intuitive Surgical Inc,19835,385,9.82M,190.68K,+2%,0.1%
72815L107,PLTK,Playtika Holding Corp,275372,35069,1.42M,181.31K,+14.6%,0.01%
871607107,SNPS,Synopsys Inc,26617,404,11.41M,173.26K,+1.5%,0.11%
896239100,TRMB,Trimble Inc,826208,2391,54.24M,156.97K,+0.3%,0.54%
00724F101,ADBE,Adobe Inc,862,379,330.6K,145.36K,+78.5%,<.01%
34385P108,LAB,Standard BioTools Inc,3452890,129201,3.73M,139.54K,+3.9%,0.04%
10501L106,BWAY,Brainsway Ltd,188328,12740,1.78M,120.65K,+7.3%,0.02%
M68830112,MDWD,MediWound Ltd,106930,6684,1.66M,103.74K,+6.7%,0.02%
M8744T106,TBLA,Taboola.com Ltd,539207,32563,1.59M,96.06K,+6.4%,0.02%
33833X101,FPLSF,5N Plus Inc,15306,15306,56.53K,56.53K,NEW,<.01%
40434L105,HPQ,HP Inc,102721,1976,2.84M,54.72K,+2%,0.03%
05368V106,AVNT,Avient Corp,1932,174,71.79K,6.47K,+9.9%,<.01%
01741R102,ATI,ATI Inc,1545,120,80.39K,6.24K,+8.4%,<.01%
277432100,EMN,Eastman Chemical Co,884,58,77.89K,5.11K,+7%,<.01%
389637109,GBTC,Grayscale Bitcoin Trust ETF,20,20,1.3K,1.3K,NEW,<.01%
464287622,IWB,iShares Russell 1000 ETF,13,2,3.87K,595.08,+18.2%,<.01%
149123101,CAT,Caterpillar Inc,20857,1,6.88M,329.8,+0%,0.07%
389930207,BTC,Grayscale Bitcoin Mini Trust E,4,4,146,146,NEW,<.01%
