CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
31620M106,FIS,FIDELITY NATL INFORMATION SV,3492947,3492947,260.85M,260.85M,NEW,7.5%
036752103,ELV,ELEVANCE HEALTH INC,246000,246000,107M,107M,NEW,3.1%
02079K107,GOOG,ALPHABET INC,2077988,652000,324.64M,101.86M,+45.7%,9.3%
95082P105,WCC,WESCO INTL INC,2005601,569930,311.47M,88.51M,+39.7%,8.9%
G4705A100,ICLR,ICON PLC,405000,405000,70.87M,70.87M,NEW,2%
76131D103,QSR,RESTAURANT BRANDS INTL INC,3886562,984862,259M,65.63M,+33.9%,7.4%
26969P108,EXP,EAGLE MATLS INC,909633,271410,201.88M,60.23M,+42.5%,5.8%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,703349,703349,42.12M,42.12M,NEW,1.2%
G25508105,CRH,CRH PLC,2694395,52993,237.03M,4.66M,+2%,6.8%
256677105,DG,DOLLAR GEN CORP NEW,2104876,44076,185.08M,3.88M,+2.1%,5.3%
31488V107,FERG,FERGUSON ENTERPRISES INC,1132000,0,181.38M,0,NO CHANGE,5.2%
36165L108,GDS,GDS HLDGS LTD,4249952,0,107.65M,0,NO CHANGE,3.1%
G4412G101,HLF,HERBALIFE LTD,7600526,0,65.59M,0,NO CHANGE,1.9%
42703MAF0,HLF,HERBALIFE LTD,17129000,0,14.83M,0,NO CHANGE,0.42%
530307305,LBRDK,LIBERTY BROADBAND CORP,170610,0,14.51M,0,NO CHANGE,0.42%
87507T101,TBN,TAMBORAN RES CORP,570833,0,13.69M,0,NO CHANGE,0.39%
530307107,LBRDA,LIBERTY BROADBAND CORP,7560,0,643K,0,NO CHANGE,0.02%
G61188101,LBTYA,LIBERTY GLOBAL LTD,5076762,-124682,58.43M,-1.44M,-2.4%,1.7%
92552V100,VSAT,VIASAT INC,10190728,-2031862,106.19M,-21.17M,-16.6%,3%
83444M101,SOLV,SOLVENTUM CORP,1053240,-393060,80.09M,-29.89M,-27.2%,2.3%
372460105,GPC,GENUINE PARTS CO,0,-315337,0,-36.82M,CLOSE,0%
444859102,HUM,HUMANA INC,0,-346000,0,-87.78M,CLOSE,0%
G21810109,CLVT,CLARIVATE PLC,10777863,-25501342,42.36M,-100.22M,-70.3%,1.2%
867975104,SNREY,SUNRISE COMMUNICATIONS AG,0,-2335263,0,-100.6M,CLOSE,0%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,1525667,-311081,515.6M,-105.13M,-16.9%,14.7%
G61188127,LBTYK,LIBERTY GLOBAL LTD,24657803,-14796040,295.15M,-177.11M,-37.5%,8.4%
Total,,,,,3.5B,145.46M,+4.2%,100%
