CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
02079K305,GOOGL,ALPHABET INC,1579841,1198435,206.74M,156.83M,+314.2%,4.2%
N14506104,ESTC,ELASTIC N V,1214723,1214723,98.68M,98.68M,NEW,2%
722304102,PDD,PDD HOLDINGS INC,1670900,828958,163.87M,81.3M,+98.5%,3.3%
750917106,RMBS,RAMBUS INC DEL,1885137,1121355,105.17M,62.56M,+146.8%,2.1%
00971T101,AKAM,AKAMAI TECHNOLOGIES INC,463930,463930,49.43M,49.43M,NEW,1%
G3323L100,FN,FABRINET,271876,271876,45.3M,45.3M,NEW,0.91%
22266T109,CPNG,COUPANG INC,2554134,2554134,43.42M,43.42M,NEW,0.88%
M20791105,CAMT,CAMTEK LTD,679156,679156,42.28M,42.28M,NEW,0.85%
15101Q108,,CELESTICA INC,1384289,1384289,33.94M,33.94M,NEW,0.69%
466313103,JBL,JABIL INC,1074928,244762,136.4M,31.06M,+29.5%,2.8%
594918104,MSFT,MICROSOFT CORP,1372582,85093,433.39M,26.87M,+6.6%,8.8%
79589L106,IOT,SAMSARA INC,2881793,979703,72.65M,24.7M,+51.5%,1.5%
23804L103,DDOG,DATADOG INC,1397994,265995,127.34M,24.23M,+23.5%,2.6%
683344105,ONTO,ONTO INNOVATION INC,180162,180162,22.97M,22.97M,NEW,0.46%
848637104,,SPLUNK INC,1767057,145744,258.43M,21.32M,+9%,5.2%
55826T102,SPHR,SPHERE ENTERTAINMENT CO,441135,441135,16.39M,16.39M,NEW,0.33%
57142B104,MQ,MARQETA INC,2692261,2692261,16.1M,16.1M,NEW,0.33%
M7516K103,NVMI,NOVA LTD,96473,96473,10.85M,10.85M,NEW,0.22%
49845K101,KVYO,KLAVIYO INC,250000,250000,8.62M,8.62M,NEW,0.17%
054540208,ACLS,AXCELIS TECHNOLOGIES INC,517062,42701,84.31M,6.96M,+9%,1.7%
682189105,ON,ON SEMICONDUCTOR CORP,1869282,66990,173.75M,6.23M,+3.7%,3.5%
26142V105,DKNG,DRAFTKINGS INC NEW,8324069,206387,245.06M,6.08M,+2.5%,4.9%
G6683N103,NU,NU HLDGS LTD,25058199,764863,181.67M,5.55M,+3.1%,3.7%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,211738,17439,49.61M,4.09M,+9%,1%
60937P106,MDB,MONGODB INC,103965,8575,35.96M,2.97M,+9%,0.73%
98138H101,WDAY,WORKDAY INC,661858,13148,142.2M,2.82M,+2%,2.9%
090043100,BILL,BILL HOLDINGS INC,0,-10255,0,-1.2M,CLOSE,0%
68389X105,ORCL,ORACLE CORP,1378284,-50969,145.99M,-5.4M,-3.6%,2.9%
79466L302,CRM,SALESFORCE INC,572086,-38528,116.01M,-7.81M,-6.3%,2.3%
58733R102,MELI,MERCADOLIBRE INC,59685,-7696,75.67M,-9.76M,-11.4%,1.5%
86800U104,SUPER,SUPER MICRO COMPUTER INC,393900,-50883,108.02M,-13.95M,-11.4%,2.2%
34959E109,FTNT,FORTINET INC,2301531,-305987,135.05M,-17.96M,-11.7%,2.7%
888787108,TOST,TOAST INC,3683886,-1258697,69M,-23.58M,-25.5%,1.4%
L44385109,GLOB,GLOBANT S A,0,-145778,0,-26.2M,CLOSE,0%
98980G102,ZS,ZSCALER INC,596951,-180021,92.88M,-28.01M,-23.2%,1.9%
461202103,INTU,INTUIT,0,-63387,0,-29.04M,CLOSE,0%
443573100,HUBS,HUBSPOT INC,493217,-67334,242.91M,-33.16M,-12%,4.9%
26603R106,DUOL,DUOLINGO INC,1085078,-243682,179.98M,-40.42M,-18.3%,3.6%
M2682V108,CYBR,CYBERARK SOFTWARE LTD,522246,-314270,85.53M,-51.47M,-37.6%,1.7%
697435105,PANW,PALO ALTO NETWORKS INC,611026,-231743,143.25M,-54.33M,-27.5%,2.9%
00724F101,ADBE,ADOBE SYSTEMS INCORPORATED,0,-112515,0,-55.02M,CLOSE,0%
023135106,AMZN,AMAZON COM INC,0,-465893,0,-60.73M,CLOSE,0%
74624M102,P,PURE STORAGE INC,0,-1697337,0,-62.5M,CLOSE,0%
609839105,MPWR,MONOLITHIC PWR SYS INC,0,-131516,0,-71.05M,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,777523,-191505,338.21M,-83.3M,-19.8%,6.8%
679295105,OKTA,OKTA INC,356499,-1071864,29.06M,-87.37M,-75%,0.59%
20717M103,CFLT,CONFLUENT INC,0,-2990484,0,-105.59M,CLOSE,0%
040413106,,ARISTA NETWORKS INC,0,-705119,0,-114.27M,CLOSE,0%
007903107,AMD,ADVANCED MICRO DEVICES INC,0,-1173592,0,-133.68M,CLOSE,0%
30303M102,META,META PLATFORMS INC,1286719,-450161,386.29M,-135.14M,-25.9%,7.8%
M7S64H106,MNDY,MONDAY COM LTD,0,-821666,0,-140.69M,CLOSE,0%
64110L106,NFLX,NETFLIX INC,0,-758567,0,-334.14M,CLOSE,0%
Total,,,,,4.95B,-874.23M,-15.1%,100%
