CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
608550208,MTEMQ,MOLECULAR TEMPLATES INC,136866,136866,864.99K,864.99K,NEW,3.3%
03770N101,APGE,APOGEE THERAPEUTICS INC,12472,12472,265.65K,265.65K,NEW,1%
00461U105,ACRS,ACLARIS THERAPEUTICS INC,19473,19473,133.39K,133.39K,NEW,0.51%
20454B104,CMPX,COMPASS THERAPEUTICS INC,86773,43307,170.94K,85.31K,+99.6%,0.65%
01671P100,ALLK,ALLAKOS INC,49329,31596,111.98K,71.72K,+178.2%,0.43%
28623U101,ELEV,ELEVATION ONCOLOGY INC,21813,88,14.45K,58.31,+0.4%,0.05%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,5641920,0,10.49M,0,NO CHANGE,39.9%
76200L309,RZLT,REZOLUTE INC,1318967,0,1.74M,0,NO CHANGE,6.6%
608550109,,MOLECULAR TEMPLATES INC,0,-2052991,0,-985.44K,CLOSE,0%
805111101,SVRA,SAVARA INC,3313602,-1667202,12.53M,-6.3M,-33.5%,47.6%
Total,,,,,26.32M,-5.87M,-16.9%,100%
