CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,325000,325000,5.13M,5.13M,NEW,5.8%
921078101,OUNZ,VANECK MERK GOLD TR,22369,7844,400.18K,140.33K,+54%,0.45%
808524870,SCHP,SCHWAB STRATEGIC TR,14941,137,754.37K,6.92K,+0.9%,0.85%
011532108,AGI,ALAMOS GOLD INC NEW,1000000,0,11.29M,0,NO CHANGE,12.8%
784730103,SSRM,SSR MINING IN,800000,0,10.63M,0,NO CHANGE,12%
067901108,B,BARRICK GOLD CORP,650000,0,9.46M,0,NO CHANGE,10.7%
008474108,AEM,AGNICO EAGLE MINES LTD,165000,0,7.5M,0,NO CHANGE,8.5%
38059T106,GFI,GOLD FIELDS LTD,600000,0,6.52M,0,NO CHANGE,7.4%
11777Q209,BTG,B2GOLD CORP,2000000,0,5.78M,0,NO CHANGE,6.5%
83056P715,SKE,SKEENA RES LTD NEW,700000,0,3.22M,0,NO CHANGE,3.6%
82575P107,SBSW,SIBANYE STILLWATER LTD,273043,0,1.71M,0,NO CHANGE,1.9%
45826T509,ITRG,INTEGRA RES CORP,3937472,-1,3.2M,-0.81,-0%,3.6%
03062D100,USAS,AMERICAS GOLD AND SILVER COR,2897930,-1703470,1.03M,-607.42K,-37%,1.2%
68634K106,ORLA,ORLA MNG LTD NEW,6200000,-700000,21.91M,-2.47M,-10.1%,24.7%
035128206,,ANGLOGOLD ASHANTI LIMITED,0,-325000,0,-6.85M,CLOSE,0%
Total,,,,,88.53M,-4.65M,-3.7%,100%
