CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
771049103,RBLX,ROBLOX Corp,11973881,2655333,346.76M,76.9M,+28.5%,2.7%
03945R102,ACHR,Archer Aviation Inc,23790372,14625655,120.38M,74.01M,+159.6%,0.92%
69608A108,PLTR,Palantir Technologies Inc,9423627,2580638,150.78M,41.29M,+37.7%,1.2%
69404D108,PACB,Pacific Biosciences of Califor,29822440,3187820,249.02M,26.62M,+12%,1.9%
30303M102,META,Meta Platforms Inc,286925,87180,86.14M,26.17M,+43.6%,0.66%
880770102,TER,Teradyne Inc,1422834,250614,142.94M,25.18M,+21.4%,1.1%
37611X100,DNA.MX,Ginkgo Bioworks Holdings Inc,182192185,12442658,329.77M,22.52M,+7.3%,2.5%
46269C102,IRDM,Iridium Communications Inc,1924779,376733,87.56M,17.14M,+24.3%,0.67%
75629V104,RXRX,Recursion Pharmaceuticals Inc,6876598,2138081,52.61M,16.36M,+45.1%,0.4%
L8681T102,SPOT,Spotify Technology SA,112940,100026,17.47M,15.47M,+774.6%,0.13%
13321L108,CCJ,Cameco Corp,337315,337315,13.37M,13.37M,NEW,0.1%
45826J105,NTLA,Intellia Therapeutics Inc,9948629,422698,314.58M,13.37M,+4.4%,2.4%
N3501V104,ADYEN.AS,Adyen NV,39231,17680,29.29M,13.2M,+82%,0.22%
60770K107,MRNA,Moderna Inc,259838,116840,26.84M,12.07M,+81.7%,0.21%
07373V105,BEAM,Beam Therapeutics Inc,8783891,401296,211.25M,9.65M,+4.8%,1.6%
05368X102,AVDX,AvidXchange Holdings Inc,1007634,1007634,9.55M,9.55M,NEW,0.07%
770700102,HOOD,Robinhood Markets Inc,32834879,915091,322.11M,8.98M,+2.9%,2.5%
852234103,XYZ,Block Inc,10887114,160179,481.86M,7.09M,+1.5%,3.7%
00783V104,ADYEY,Adyen NV,1688314,919158,12.49M,6.8M,+119.5%,0.1%
88339J105,TTD,Trade Desk Inc/The,170335,82461,13.31M,6.44M,+93.8%,0.1%
G3934V109,GENI,Genius Sports Ltd,6293541,1204760,33.54M,6.42M,+23.7%,0.26%
00650F109,ADPT,Adaptive Biotechnologies Corp,11509308,1055556,62.73M,5.75M,+10.1%,0.48%
90138F102,TWLO,Twilio Inc,7132012,93828,417.44M,5.49M,+1.3%,3.2%
654111103,7731.T,Nikon Corp,477888,477888,5.04M,5.04M,NEW,0.04%
874039100,TSM,Taiwan Semiconductor Manufactu,201046,56308,17.47M,4.89M,+38.9%,0.13%
24906P109,XRAY,DENTSPLY SIRONA Inc,128242,128242,4.38M,4.38M,NEW,0.03%
83406F102,SOFI,SoFi Technologies Inc,810617,528847,6.48M,4.23M,+187.7%,0.05%
69553P100,PD,PagerDuty Inc,10554585,174896,237.37M,3.93M,+1.7%,1.8%
00437E102,ACCD,Accolade Inc,6042523,358617,63.93M,3.79M,+6.3%,0.49%
